season,player_key,player_name,player_name_en,kbo_team,role_group,role_model_family,source_confidence_1_5,outcome_available,label_available,success,strong_success,failure,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,matched_to_savant,has_pre_kbo_savant_features,match_method,match_score,matched_savant_name,matched_savant_player_id,prior_savant_years,prior_savant_rows,prior_savant_latest_year,pre_pa,pre_pitch,pre_games,pre_start_proxy_games,pre_games_80plus_pitches,pre_games_90plus_pitches,pre_games_100plus_pitches,pre_bb_hbp_pct,pre_k_pct,pre_hr_pct,pre_woba_allowed,pre_xwoba_allowed_bbe,pre_xslg_allowed_bbe,pre_whiff_per_swing,pre_chase_rate,pre_zone_rate,pre_first_pitch_nonball_rate,pre_three_ball_pitch_rate,pre_hardhit_rate,pre_barrel_rate,pre_start_proxy_rate,pre_third_time_game_rate,pre_early_1_3_woba_allowed,pre_runner_on_base_woba_allowed,pre_risp_woba_allowed,pre_third_time_woba_allowed,pre_starter_stabilizer_score,pre_bb_pct,pre_woba,pre_zone_swing_rate,pre_nonfast_chase_rate,pre_nonfast_whiff_per_swing,pre_sweet_spot_rate,pre_air_bbe_rate,pre_same_field_air_rate_proxy,pre_low_velo_xwoba,pre_high_velo_xwoba,pre_break_off_xwoba,pre_hitter_count_xwoba,pre_ssg_message_screen_score
2024,헨리라모스,헨리 라모스,Henry Ramos,두산,hitter,hitter,4,True,True,0,0,1,348.0,,1.7375532388687134,119.56999969482422,,0.0,1,0,1,True,True,exact_variant,1.0,henry ramos,592656.0,2023,1.0,2023.0,86.0,313.0,,,,,,,0.2441860465116279,0.0,,,,0.277027027027027,0.2954545454545454,,,,0.20754716981132068,0.0377358490566037,,,,,,,,0.127906976744186,0.3063953488372093,0.7111111111111111,0.3092783505154639,0.3636363636363636,0.320754716981132,0.4716981132075472,0.6,0.3303832189430336,0.331,0.3521182516188714,0.289875,
2024,라울알칸타라,라울 알칸타라,Raul Alcántara,두산,starter,pitcher,4,True,True,0,0,1,,64.33333333333333,1.154209860868482,,4.76,1.0,1,0,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,브랜던워델,브랜던 워델,Brandon David Waddell,두산,starter,pitcher,4,True,True,0,0,0,,75.0,2.175058850519316,,3.12,0.0,0,0,0,True,False,exact_variant,1.0,"Waddell, Brandon",663399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,시라카와케이쇼,시라카와 케이쇼,Keisho Shirakawa,두산,starter,pitcher,4,True,True,0,0,1,,34.333333333333336,0.1920650341595534,,6.03,0.0,1,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,조던발라조빅,조던 발라조빅,Jordan Balazovic,두산,starter,pitcher,4,True,True,0,0,1,,57.0,1.253415195443148,,4.26,0.0,0,0,0,True,True,exact_variant,1.0,"Balazovic, Jordan",666364.0,2023,1.0,2023.0,108.0,393.0,18.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1574074074074074,0.0462962962962962,0.361574074074074,0.3768313991635851,0.5559493670886076,0.1648351648351648,0.213903743315508,0.5216284987277354,0.6111111111111112,0.0966921119592875,0.4936708860759494,0.07594936708860761,0.0,0.0,,0.296551724137931,0.403125,,,,,,,,,,,,,,,
2024,빅터레예스,빅터 레예스,Víctor José Reyes,롯데,hitter,hitter,4,True,True,1,1,0,632.0,,3.5102803707122803,127.54900360107422,,1.0,0,0,0,True,True,exact_variant,1.0,víctor reyes,622682.0,2022,1.0,2022.0,336.0,1283.0,,,,,,,0.22321428571428573,0.0089285714285714,,,,0.2503477051460361,0.42525399129172703,,,,0.3677685950413223,0.04958677685950409,,,,,,,,0.0386904761904761,0.2930059523809524,0.7171717171717171,0.5380434782608695,0.2534435261707989,0.371900826446281,0.4793388429752066,0.4913793103448275,0.3446766523935129,0.4750507246376811,0.3427287362600188,0.5764603174603175,43.21882670010479
2024,애런윌커슨,애런 윌커슨,Aaron Wilkerson,롯데,starter,pitcher,4,True,True,1,1,0,,196.66666666666663,6.056565445113432,,3.84,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,찰리반즈,찰리 반즈,Charlie Barnes,롯데,starter,pitcher,4,True,True,1,1,0,,150.66666666666666,5.766521192136825,,3.35,0.0,0,0,0,True,False,exact_variant,1.0,"Barnes, Charlie",656212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,데이비드맥키넌,데이비드 맥키넌,David MacKinnon,삼성,hitter,hitter,4,True,True,0,0,1,315.0,,0.5285413265228271,96.45189666748048,,0.0,1,0,1,True,True,exact_variant,1.0,david mackinnon,676950.0,2022,1.0,2022.0,57.0,252.0,,,,,,,0.2982456140350877,0.0,,,,0.2410714285714285,0.296875,,,,0.2058823529411764,0.0294117647058823,,,,,,,,0.1052631578947368,0.2,0.5967741935483871,0.3333333333333333,0.3529411764705882,0.2647058823529412,0.4117647058823529,0.6428571428571429,0.2722,0.582,0.2791666666666667,0.308,
2024,루벤카데나스,루벤 카데나스,Ruben Cardenas,삼성,hitter,hitter,4,True,True,0,0,1,25.0,,-0.0605283714830875,145.51699829101562,,0.0,1,1,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,르윈디아즈,르윈 디아즈,Lewin Díaz,삼성,hitter,hitter,4,True,True,1,0,0,118.0,,0.5481775999069214,107.88899993896484,,1.0,0,0,0,True,True,exact_variant,1.0,lewin díaz,650331.0,2022,1.0,2022.0,174.0,732.0,,,,,,,0.3103448275862069,0.028735632183908,,,,0.2396449704142011,0.3350785340314136,,,,0.287037037037037,0.055555555555555504,,,,,,,,0.0632183908045977,0.23275862068965508,0.6,0.3608247422680412,0.3703703703703703,0.3148148148148148,0.5648148148148148,0.5901639344262295,0.24115860999670521,0.4397054700854701,0.23950968253968252,0.3791428571428571,27.872834334200498
2024,데니레예스,데니 레예스,Denyi Reyes,삼성,starter,pitcher,4,True,True,1,1,0,,144.0,4.465718300718198,,3.81,0.0,0,0,0,True,True,exact_variant,1.0,"Reyes, Denyi",660593.0,2022|2023,2.0,2023.0,121.0,481.0,12.0,4.0,1.0,1.0,1.0,0.08264462809917354,0.16528925619834706,0.02479338842975204,0.3539697279227412,0.3541846819163322,0.49839319602955967,0.20393777345648997,0.3415140582707043,0.4930675385220839,0.6033057851239669,0.07852753307298758,0.39258384712930167,0.05903187721369535,0.3333333333333333,0.1652892561983471,0.36788350201087194,0.4477887757063233,0.3501257635644987,0.2777777777777778,,,,,,,,,,,,,,
2024,코너시볼드,코너 시볼드,Connor Seabold,삼성,starter,pitcher,4,True,True,1,1,0,,160.0,5.2666814804380895,,3.43,0.0,0,0,0,True,True,exact_variant,1.0,"Seabold, Connor",657756.0,2022|2023,2.0,2023.0,505.0,1937.0,32.0,18.0,9.0,4.0,0.0,0.0891089108910891,0.1702970297029703,0.047524752475247456,0.42539127246057934,0.38946131260269606,0.585608380590381,0.20544060913412077,0.24158054161580542,0.5276015095257262,0.6324307940998182,0.08051278723484549,0.39236070665890116,0.10162104445738687,0.581078107810781,0.4144774477447744,0.4458126313050651,0.4361472943105829,0.4686599983390696,0.4084042904290428,45.539362152033505,,,,,,,,,,,,,
2024,로니도슨,로니 도슨,Ronnie Dawson,키움,hitter,hitter,4,True,True,1,0,0,429.0,,3.272735118865967,145.93899536132812,,0.0,0,0,0,True,True,exact_variant,1.0,ronnie dawson,669008.0,2022,1.0,2022.0,3.0,15.0,,,,,,,0.6666666666666666,0.0,,,,0.2857142857142857,0.5454545454545454,,,,1.0,0.0,,,,,,,,0.0,0.0,0.25,0.7142857142857143,0.20000000000000004,0.0,0.0,,0.333,,0.333,,
2024,아리엘후라도,아리엘 후라도,Ariel Bolívar Jurado Agrazal,키움,starter,pitcher,4,True,True,1,1,0,,190.33333333333337,5.802878277442628,,3.36,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,엔마누엘데헤수스,엔마누엘 데 헤수스,Enmanuel Jose De Jesus,키움,starter,pitcher,4,True,True,1,1,0,,171.33333333333334,4.394136893971022,,3.68,1.0,0,0,0,True,True,exact_variant,1.0,"De Jesus, Enmanuel",646241.0,2023,1.0,2023.0,34.0,136.0,2.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.1470588235294117,0.0,0.4132352941176471,0.3859872100313479,0.5625,0.24193548387096772,0.24637681159420288,0.49264705882352944,0.7352941176470589,0.0955882352941176,0.5,0.1363636363636363,0.0,0.0,,0.525,0.5117647058823529,,,,,,,,,,,,,,,
2024,요나탄페를라사,요나탄 페를라사,Yonathan Jesús Perlaza,한화,hitter,hitter,4,True,True,1,0,0,522.0,,2.200988292694092,116.71299743652344,,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,라이언와이스,라이언 와이스,Ryan Weiss,한화,starter,pitcher,4,True,True,1,0,0,,91.66666666666669,2.5694821261501475,,3.73,1.0,0,0,0,True,False,exact_variant,1.0,"Weiss, Ryan",680802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,리카르도산체스,리카르도 산체스,Ricardo Jose Sánchez,한화,starter,pitcher,4,True,True,0,0,1,,53.333333333333336,1.2859074647655164,,4.22,0.0,1,1,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,펠릭스페냐,펠릭스 페냐,Félix Ricardo Peña,한화,starter,pitcher,4,True,True,0,0,1,,37.333333333333336,0.1786515505609682,,6.27,0.0,1,0,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,하이메바리아,하이메 바리아,Jaime Barria,한화,starter,pitcher,4,True,True,0,0,0,,92.66666666666669,1.4110862447003436,,5.15,0.0,0,0,0,True,True,exact_variant,1.0,"Barria, Jaime",642545.0,2022|2023,2.0,2023.0,678.0,2500.0,69.0,8.0,3.0,2.0,0.0,0.079646017699115,0.17109144542772858,0.0457227138643067,0.3425123484174394,0.3777957768503526,0.573158970969362,0.21544661432709974,0.2789308737708009,0.49504906214248484,0.6671786245398474,0.06992878782486354,0.3490044593192809,0.10258571253039796,0.12085471356684264,0.08944746040008922,0.31034609441689087,0.3596115910011357,0.390950640727073,0.637892196299276,50.69102486220788,,,,,,,,,,,,,
2025,패트릭위즈덤,패트릭 위즈덤,Patrick Wisdom,KIA,hitter,hitter,4,True,True,1,0,0,486.0,,3.4919967651367188,131.38339233398438,,0.0,0,0,0,True,True,exact_variant,1.0,patrick wisdom,621550.0,2022|2023|2024,3.0,2024.0,1010.0,4256.0,,,,,,,0.3495049504950495,0.0554455445544554,,,,0.3193688634644195,0.25659872486843477,,,,0.49475770595927515,0.16380289786674793,,,,,,,,0.09207920792079204,0.31897577756114476,0.7053655157421361,0.3124277029819178,0.38916549598741623,0.3080547586039636,0.5527677216579652,0.6437051463388098,0.41773612477428346,0.5011958742556362,0.4435853380758936,0.4355497465896935,77.98202555339448
2025,애덤올러,애덤 올러,Adam Oller,KIA,starter,pitcher,4,True,True,1,1,0,,149.0,3.6059733784792254,,3.62,1.0,0,0,0,True,True,exact_variant,1.0,"Oller, Adam",670124.0,2022|2023|2024,3.0,2024.0,627.0,2417.0,36.0,23.0,17.0,11.0,1.0,0.12440191387559801,0.15151515151515144,0.04625199362041463,0.39220961009874783,0.3837890016664557,0.5803761712119611,0.1896107555971804,0.24802450680186078,0.46046984190906104,0.584378410140183,0.10324788402810711,0.4165126927166401,0.09468716772993088,0.7153716294990533,0.648404637324305,0.4414449652817442,0.37509624686936144,0.3683861127458088,0.4232051720209615,43.35634898380382,,,,,,,,,,,,,
2025,제임스네일,제임스 네일,James Aubrey Naile,KIA,starter,pitcher,4,True,True,1,1,0,,164.33333333333334,6.590633835096206,,2.25,1.0,0,0,0,True,True,exact_variant,1.0,"Naile, James",664942.0,2022|2023,2.0,2023.0,117.0,434.0,17.0,0.0,0.0,0.0,0.0,0.094017094017094,0.10256410256410255,0.025641025641025626,0.3905982905982906,0.4017748317702866,0.5506108262108262,0.14591496965597683,0.2523430457541645,0.531369864703198,0.6923076923076923,0.0860990860990861,0.4998575498575499,0.04245014245014243,0.0,0.0,,0.40450812803753977,0.4493589743589744,,,,,,,,,,,,,,,
2025,멜로하스주니어,멜 로하스 주니어,Mel Rojas Jr,KT,hitter,hitter,4,True,True,0,0,1,384.0,,1.2127257585525513,107.02774810791016,,0.0,1,0,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,앤드류스티븐슨,앤드류 스티븐슨,Andrew Stevenson,KT,hitter,hitter,4,True,True,0,0,1,168.0,,0.4514786303043365,104.46678161621094,,0.0,0,0,0,True,True,exact_variant,1.0,andrew stevenson,664057.0,2023,1.0,2023.0,40.0,116.0,,,,,,,0.2,0.0,,,,0.2258064516129032,0.375,,,,0.2068965517241379,0.0,,,,,,,,0.05,0.21875,0.6833333333333333,0.391304347826087,0.2916666666666667,0.1724137931034483,0.3103448275862069,0.11111111111111112,0.21044666666666673,0.2891111111111111,0.1648083333333333,0.094,
2025,엔마누엘데헤수스,엔마누엘 데 헤수스,Enmanuel Jose De Jesus,KT,starter,pitcher,4,True,True,1,0,0,,163.66666666666666,2.468155612977192,,3.96,0.0,0,0,0,True,True,exact_variant,1.0,"De Jesus, Enmanuel",646241.0,2023,1.0,2023.0,34.0,136.0,2.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.1470588235294117,0.0,0.4132352941176471,0.3859872100313479,0.5625,0.24193548387096772,0.24637681159420288,0.49264705882352944,0.7352941176470589,0.0955882352941176,0.5,0.1363636363636363,0.0,0.0,,0.525,0.5117647058823529,,,,,,,,,,,,,,,
2025,윌리엄쿠에바스,윌리엄 쿠에바스,William Enrique Cuevas Osorio,KT,starter,pitcher,4,True,True,0,0,1,,98.33333333333331,0.3723167242986874,,5.4,0.0,1,0,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,패트릭머피,패트릭 머피,Patrick Murphy,KT,starter,pitcher,4,True,True,0,0,1,,60.666666666666664,1.32870638879808,,3.12,0.0,0,0,0,True,True,exact_variant,1.0,"Murphy, Patrick",641907.0,2022,1.0,2022.0,34.0,142.0,6.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1176470588235294,0.0,0.4029411764705882,0.3089562672176308,0.349,0.1791044776119403,0.203125,0.5492957746478874,0.5588235294117647,0.1338028169014084,0.2727272727272727,0.0909090909090909,0.0,0.0,,0.3423076923076923,0.2666666666666666,,,,,,,,,,,,,,,
2025,오스틴딘,오스틴 딘,Austin James Dean,LG,hitter,hitter,4,True,True,1,1,0,499.0,,4.863814830780029,171.61871337890625,,1.0,0,0,0,True,True,exact_variant,1.0,austin dean,621573.0,2022,1.0,2022.0,9.0,38.0,,,,,,,0.0,0.0,,,,0.0625,0.2608695652173913,,,,0.25,0.0,,,,,,,,0.1111111111111111,0.47777777777777763,0.6666666666666666,0.3,0.1666666666666666,0.125,0.125,0.0,0.27825,,0.3013333333333333,,
2025,앤더스톨허스트,앤더스 톨허스트,Anders William Tolhurst,LG,starter,pitcher,4,True,True,1,0,0,,44.0,1.312033239668124,,2.86,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,엘리에이저에르난데스,엘리에이저 에르난데스,Elieser Hernández,LG,starter,pitcher,4,True,True,0,0,1,,66.0,1.2845670833675211,,4.23,0.0,1,0,1,True,True,exact_variant,1.0,"Hernández, Elieser",622694.0,2022|2024,2.0,2024.0,342.0,1351.0,29.0,11.0,7.0,4.0,0.0,0.09064327485380116,0.19883040935672514,0.07017543859649122,0.39019095572867185,0.40166820707658685,0.6388022822067424,0.20741540776434636,0.23633222621157152,0.538840022916456,0.6830827067669173,0.07622736955623308,0.3911947454420364,0.13519629342965253,0.4272254710851202,0.386582196231319,0.37016637926725643,0.35310738968633704,0.33013747819841993,0.5454859370648844,45.55380825087133,,,,,,,,,,,,,
2025,요니치리노스,요니 치리노스,Yonny Chirinos,LG,starter,pitcher,4,True,True,1,1,0,,177.0,5.208812150749326,,3.31,0.0,0,0,0,True,True,exact_variant,1.0,"Chirinos, Yonny",630023.0,2022|2023|2024,3.0,2024.0,541.0,1961.0,28.0,16.0,12.0,4.0,0.0,0.09242144177449167,0.15526802218114602,0.040665434380776314,0.3733567726174011,0.38935079770128145,0.5779352326323336,0.1720450500215054,0.26615103468945034,0.5106591717434406,0.628090107148761,0.06957000658543713,0.42815946445901587,0.0861646014498348,0.5991682070240295,0.6053604436229205,0.33379622266345726,0.36756929831811797,0.3089812395096352,0.46711530013179436,53.580082097270164,,,,,,,,,,,,,
2025,코엔윈,코엔 윈,Coen Wynne,LG,starter,pitcher,4,True,True,0,0,1,,23.0,-0.063602000948557,,7.04,0.0,1,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,맷데이비슨,맷 데이비슨,Matthew Glen Davidson,NC,hitter,hitter,4,True,True,1,0,0,439.0,,2.7161195278167725,149.004638671875,,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,라일리톰프슨,라일리 톰프슨,Riley Thompson,NC,starter,pitcher,4,True,True,1,1,0,,172.0,4.343910766323517,,3.45,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,로건앨런,로건 앨런,Logan Allen,NC,starter,pitcher,4,True,True,1,0,0,,173.0,2.4118721721133385,,4.53,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,기예르모에레디아,기예르모 에레디아,Guillermo Heredia Molina,SSG,hitter,hitter,4,True,True,1,1,0,415.0,,3.5403592586517334,140.99366760253906,,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,라이언맥브룸,라이언 맥브룸,Ryan McBroom,SSG,hitter,hitter,4,True,True,0,0,1,80.0,,-0.1659993976354599,62.7510871887207,,0.0,1,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,드류앤더슨,드류 앤더슨,Andrew James Anderson,SSG,starter,pitcher,4,True,True,1,1,0,,171.66666666666666,6.539894596237571,,2.25,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,미치화이트,미치 화이트,Mitch White,SSG,starter,pitcher,4,True,True,1,0,0,,134.66666666666666,4.239912815042339,,2.87,0.0,0,0,0,True,True,exact_variant,1.0,"White, Mitch",669952.0,2022|2023|2024,3.0,2024.0,610.0,2389.0,48.0,19.0,10.0,5.0,1.0,0.09672131147540977,0.17049180327868846,0.024590163934426174,0.35765771644301697,0.36187951312729605,0.5115827861310042,0.1747474048320433,0.29621580301641903,0.4782776380646874,0.6013055411319636,0.09305902193089109,0.3642559035653867,0.06536619955026293,0.5332156368221942,0.40393442622950826,0.37197759103641453,0.36832146788678866,0.3482660781841109,0.39259259259259255,59.99417984511294,,,,,,,,,,,,,
2025,제이크케이브,제이크 케이브,Jake Cave,두산,hitter,hitter,4,True,True,1,1,0,593.0,,4.302095413208008,125.38219451904295,,0.0,0,0,0,True,True,exact_variant,1.0,jake cave,595909.0,2022|2023|2024,3.0,2024.0,726.0,2875.0,,,,,,,0.27823691460055094,0.023415977961432435,,,,0.26928460757278,0.3188027816836505,,,,0.3800866683871745,0.07138207015332289,,,,,,,,0.060606060606060566,0.29647215917764025,0.7069016722842199,0.35139231569308915,0.36172308382106916,0.35694233801052894,0.5650788327500382,0.37986058936472156,0.34795776755547275,0.3973682329866651,0.3248990344791355,0.4149235182361129,46.14905837887163
2025,잭로그,잭 로그,Zach Logue,두산,starter,pitcher,4,True,True,1,1,0,,176.0,5.337692292960082,,2.81,1.0,0,0,0,True,True,exact_variant,1.0,"Logue, Zach",656657.0,2022|2023|2024,3.0,2024.0,318.0,1238.0,19.0,10.0,7.0,5.0,1.0,0.07547169811320752,0.17610062893081754,0.0534591194968553,0.39697804908126766,0.40327836064555944,0.627344236387924,0.18024549503389545,0.28099943696306534,0.4925674144936709,0.5534591194968553,0.08223635601352926,0.4169295652089668,0.11715675006319251,0.5772686433063792,0.5772686433063792,0.33670940170940167,0.4436131493128348,0.44663581345674613,0.5,41.82624195335498,,,,,,,,,,,,,
2025,콜어빈,콜 어빈,Cole Irvin,두산,starter,pitcher,4,True,True,1,0,0,,144.66666666666666,2.5697598777777695,,4.48,0.0,0,0,0,True,True,exact_variant,1.0,"Irvin, Cole",608344.0,2022|2023|2024,3.0,2024.0,1569.0,5669.0,83.0,58.0,46.0,20.0,4.0,0.06755895474824723,0.17463352453792216,0.034416826003824036,0.33432277593324344,0.3966619616788548,0.5985619153410308,0.17542206419856346,0.2894964621400904,0.5353818559367055,0.6562574991678343,0.06869990994667471,0.38935002607065516,0.10867892160572284,0.7523570910529438,0.7453242785872839,0.33051110947884565,0.34149221735097496,0.324170536283347,0.35615509598978873,61.311197212328814,,,,,,,,,,,,,
2025,빅터레예스,빅터 레예스,Víctor José Reyes,롯데,hitter,hitter,4,True,True,1,1,0,643.0,,3.2080609798431396,124.81194305419922,,1.0,0,0,0,True,True,exact_variant,1.0,víctor reyes,622682.0,2022,1.0,2022.0,336.0,1283.0,,,,,,,0.22321428571428573,0.0089285714285714,,,,0.2503477051460361,0.42525399129172703,,,,0.3677685950413223,0.04958677685950409,,,,,,,,0.0386904761904761,0.2930059523809524,0.7171717171717171,0.5380434782608695,0.2534435261707989,0.371900826446281,0.4793388429752066,0.4913793103448275,0.3446766523935129,0.4750507246376811,0.3427287362600188,0.5764603174603175,43.21882670010479
2025,빈스벨라스케즈,빈스 벨라스케즈,Vincent John Velasquez,롯데,starter,pitcher,4,True,True,0,0,1,,35.0,-0.3078076128748702,,8.23,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,알렉감보아,알렉 감보아,Alec Gamboa,롯데,starter,pitcher,4,True,True,1,0,0,,108.0,2.352581646594522,,3.58,0.0,0,0,0,True,False,exact_variant,1.0,"Gamboa, Alec",687941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,찰리반즈,찰리 반즈,Charlie Barnes,롯데,starter,pitcher,4,True,True,0,0,1,,45.666666666666664,0.2966230547046589,,5.32,0.0,1,1,0,True,False,exact_variant,1.0,"Barnes, Charlie",656212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,터커데이비드슨,터커 데이비드슨,Tucker Davidson,롯데,starter,pitcher,4,True,True,0,0,1,,123.33333333333331,3.3760758744067263,,3.65,0.0,1,0,1,True,True,exact_variant,1.0,"Davidson, Tucker",656353.0,2022|2023|2024,3.0,2024.0,498.0,1834.0,51.0,12.0,5.0,2.0,0.0,0.12449799196787141,0.16064257028112444,0.02610441767068271,0.37111895859299265,0.35904114581115376,0.5084223071383662,0.21801423916221738,0.27506074884869264,0.4890842456848428,0.5502008032128514,0.08422177187408966,0.36278797594412393,0.05978987398177745,0.45976009300359333,0.4041164658634538,0.29783449067204776,0.3633349489913678,0.31597691517951504,0.4085929440891273,49.1471274134843,,,,,,,,,,,,,
2025,르윈디아즈,르윈 디아즈,Lewin Díaz,삼성,hitter,hitter,4,True,True,1,1,0,628.0,,5.795892715454102,159.72494506835938,,1.0,0,0,0,True,True,exact_variant,1.0,lewin díaz,650331.0,2022,1.0,2022.0,174.0,732.0,,,,,,,0.3103448275862069,0.028735632183908,,,,0.2396449704142011,0.3350785340314136,,,,0.287037037037037,0.055555555555555504,,,,,,,,0.0632183908045977,0.23275862068965508,0.6,0.3608247422680412,0.3703703703703703,0.3148148148148148,0.5648148148148148,0.5901639344262295,0.24115860999670521,0.4397054700854701,0.23950968253968252,0.3791428571428571,27.872834334200498
2025,데니레예스,데니 레예스,Denyi Reyes,삼성,starter,pitcher,4,True,True,0,0,1,,50.0,1.0570227893174051,,4.14,0.0,1,1,0,True,True,exact_variant,1.0,"Reyes, Denyi",660593.0,2022|2023,2.0,2023.0,121.0,481.0,12.0,4.0,1.0,1.0,1.0,0.08264462809917354,0.16528925619834706,0.02479338842975204,0.3539697279227412,0.3541846819163322,0.49839319602955967,0.20393777345648997,0.3415140582707043,0.4930675385220839,0.6033057851239669,0.07852753307298758,0.39258384712930167,0.05903187721369535,0.3333333333333333,0.1652892561983471,0.36788350201087194,0.4477887757063233,0.3501257635644987,0.2777777777777778,,,,,,,,,,,,,,
2025,아리엘후라도,아리엘 후라도,Ariel Bolívar Jurado Agrazal,삼성,starter,pitcher,4,True,True,1,1,0,,197.33333333333337,7.5701771892763965,,2.6,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,헤르손가라비토,헤르손 가라비토,Gerson Yeris Garabito,삼성,starter,pitcher,4,True,True,0,0,0,,78.33333333333333,2.5365510681354015,,2.64,0.0,0,0,0,True,True,exact_variant,1.0,"Garabito, Gerson",642520.0,2024,1.0,2024.0,115.0,492.0,18.0,2.0,1.0,0.0,0.0,0.1391304347826087,0.1913043478260869,0.0347826086956521,0.3402654867256637,0.43580182863547173,0.6577066666666667,0.1990950226244343,0.2801556420233463,0.4776422764227642,0.6,0.08130081300812998,0.3552631578947368,0.1184210526315789,0.1111111111111111,0.0,0.25,0.3294117647058823,0.2916666666666667,,,,,,,,,,,,,,,
2025,루벤카디네스,루벤 카디네스,Ruben Cardenas,키움,hitter,hitter,4,True,True,0,0,1,361.0,,-0.2302426248788833,99.73535919189452,,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,루벤카디네스,루벤 카디네스,Ruben Cardenas,키움,hitter,hitter,4,True,True,0,0,1,361.0,,-0.2302426248788833,99.73535919189452,,0.0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,스톤개랫,스톤 개랫,Stone Garrett,키움,hitter,hitter,4,True,True,0,0,1,93.0,,-0.6440398097038269,59.945350646972656,,0.0,1,0,0,True,True,exact_variant,1.0,stone garrett,656448.0,2022|2023|2024,3.0,2024.0,361.0,1382.0,,,,,,,0.30193905817174516,0.03878116343490302,,,,0.3117134017169538,0.33817622721205953,,,,0.500015626109809,0.10209887065842739,,,,,,,,0.08310249307479224,0.37580332409972295,0.7570165405823921,0.3903298220811131,0.3961531251952596,0.3781305490446764,0.5864756019603664,0.5152304927570766,0.418122654519848,0.45743978627056087,0.4094307015304814,0.7182969708661221,71.95346379611848
2025,야시엘푸이그,야시엘 푸이그,Yasiel Puig Valdés,키움,hitter,hitter,4,True,True,0,0,1,172.0,,-0.371216744184494,74.46866607666016,,0.0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
