candidate_key,candidate_news_scope,fit_slot,player_id,player_name,search_name,team_or_org,position_or_role,market_realism_status,contract_control_bucket,medical_risk_bucket,market_realism_fit_blend_for_triage_only,person_url,source_url,provider,query,query_language,title,description,pubDate,originallink,link,source_name,provider_url,article_id,collected_at,candidate_name_match,source_raw_dir,published_at,days_since_article,recent_180d_article,news_tags_list,news_tags,article_relevance_score,article_use_status
0cf015a70ade7e1f,run026_market_realism_priority_expanded,foreign_pitcher,680951.0,"Nikhazy, Doug",Doug Nikhazy,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,73.418,,,google_news_rss,"""Doug Nikhazy"" baseball",en,What Doug Nikhazy brings to the Cubs - CubsHQ,What Doug Nikhazy brings to the Cubs CubsHQ,"Wed, 29 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxOY3U4SDBDckdSTElpM2lDUEctYzdUVzdXdjdHVTB4QzVIa18zeXBwN1hkcUhIOVAtQUpneGRPaDVrUzRLSURRY2x5YTB1c1JFWk81NElYd0tXUkxRdjhWRWFqdjdJZE5WM1FESUJrWERaU0E4UUdNNnhzNENCd2MzeEFzOGIxcllyT19mLU5n?oc=5,https://news.google.com/rss/articles/CBMijgFBVV95cUxOY3U4SDBDckdSTElpM2lDUEctYzdUVzdXdjdHVTB4QzVIa18zeXBwN1hkcUhIOVAtQUpneGRPaDVrUzRLSURRY2x5YTB1c1JFWk81NElYd0tXUkxRdjhWRWFqdjdJZE5WM1FESUJrWERaU0E4UUdNNnhzNENCd2MzeEFzOGIxcllyT19mLU5n?oc=5,CubsHQ,https://news.google.com/rss/search?q=%22Doug+Nikhazy%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,5409f931a27a0e3b,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-04-29 07:00:00+00:00,52,True,[],,5,usable_candidate_news_signal
0cf015a70ade7e1f,run026_market_realism_priority_expanded,foreign_pitcher,680951.0,"Nikhazy, Doug",Doug Nikhazy,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,73.418,,,google_news_rss,"""Doug Nikhazy"" baseball",en,White Sox's Doug Nikhazy: Returned to Triple-A - CBS Sports,White Sox's Doug Nikhazy: Returned to Triple-A CBS Sports,"Sun, 19 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxQR2c5YzJMczRNSEg0Mmw5bkdZWEdCVkZjTEhlRFhlRlVLWWFBMW8wQUd2cWFIcjZFRlZnTmo3Y3NCNzVkNU5zZHgxUnJwM1VRUjBWaTRNVi1nX0pwR21CZ193NGxpSVlMcDJweXhUNTBtcUluanl0NlJsNHdEeElic05XQjVRNnNqRUl5b3V4NnlLRl8xbVpkTg?oc=5,https://news.google.com/rss/articles/CBMimAFBVV95cUxQR2c5YzJMczRNSEg0Mmw5bkdZWEdCVkZjTEhlRFhlRlVLWWFBMW8wQUd2cWFIcjZFRlZnTmo3Y3NCNzVkNU5zZHgxUnJwM1VRUjBWaTRNVi1nX0pwR21CZ193NGxpSVlMcDJweXhUNTBtcUluanl0NlJsNHdEeElic05XQjVRNnNqRUl5b3V4NnlLRl8xbVpkTg?oc=5,CBS Sports,https://news.google.com/rss/search?q=%22Doug+Nikhazy%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,94825fbaf8d5c48f,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-04-19 07:00:00+00:00,62,True,[],,5,usable_candidate_news_signal
0cf015a70ade7e1f,run026_market_realism_priority_expanded,foreign_pitcher,680951.0,"Nikhazy, Doug",Doug Nikhazy,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,73.418,,,google_news_rss,"""Doug Nikhazy"" baseball",en,Doug Nikhazy closes out the White Sox's win - MLB.com,Doug Nikhazy closes out the White Sox's win MLB.com,"Fri, 17 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMihAFBVV95cUxNOFAyUEo0TnRLWkg0VDhaUHZDMlFFbmRzaHAtZTZZQ2tWdGd4S2E5OElDZExwMEpKM2VmdFBWVmlhbWlUQ1pYRUZLdkRIVXBlLWxpdF9xdjBpUkRDRTJtd2R1TDJUT2lkc2JpRHNqZWN2ZVRLUDAxdTdVaUhuaWJFbzVLYTM?oc=5,https://news.google.com/rss/articles/CBMihAFBVV95cUxNOFAyUEo0TnRLWkg0VDhaUHZDMlFFbmRzaHAtZTZZQ2tWdGd4S2E5OElDZExwMEpKM2VmdFBWVmlhbWlUQ1pYRUZLdkRIVXBlLWxpdF9xdjBpUkRDRTJtd2R1TDJUT2lkc2JpRHNqZWN2ZVRLUDAxdTdVaUhuaWJFbzVLYTM?oc=5,MLB.com,https://news.google.com/rss/search?q=%22Doug+Nikhazy%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,ec3bf6e9fbaa2dff,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-04-17 07:00:00+00:00,64,True,[],,5,usable_candidate_news_signal
0cf015a70ade7e1f,run026_market_realism_priority_expanded,foreign_pitcher,680951.0,"Nikhazy, Doug",Doug Nikhazy,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,73.418,,,google_news_rss,"""Doug Nikhazy"" baseball",en,Former Guardians’ prospect claimed off waivers by rival - WKBN.com,Former Guardians’ prospect claimed off waivers by rival WKBN.com,"Mon, 06 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdlJhMVdpWTc4dEZzMGdGVE5XeEJTRWZZTUJhOUZXbUZFZEFGRFFBOVVGemFBVF9tWnVsOHBZa2ZhN0pHdUtzQ0JRNnNGcnZ4Sk5IQkI5N2xZbXNETFpPb2xhS2dhTzk1T3EyclphUm5ndi1qYW8wWjBNZzdiVnNocU05WHZQb0N6Ymc00gGQAUFVX3lxTFBsNzVWeER3TURxWnRMS0lmYUgway1uUDNZRUo3UTFKX2FPNk0yWHBVaDUwWkZLYW1ob3RURV8tWkUyOThINkZLS3ZHSDhkbGYyemNDRVdxanZQV2h4Y2Vxb1VBaWUyR3gxLTZjNzFRUFJ0R2RHZWVWbFpVNjBqZmpDSEFzY1VEMmpRMEp4U1YzbQ?oc=5,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdlJhMVdpWTc4dEZzMGdGVE5XeEJTRWZZTUJhOUZXbUZFZEFGRFFBOVVGemFBVF9tWnVsOHBZa2ZhN0pHdUtzQ0JRNnNGcnZ4Sk5IQkI5N2xZbXNETFpPb2xhS2dhTzk1T3EyclphUm5ndi1qYW8wWjBNZzdiVnNocU05WHZQb0N6Ymc00gGQAUFVX3lxTFBsNzVWeER3TURxWnRMS0lmYUgway1uUDNZRUo3UTFKX2FPNk0yWHBVaDUwWkZLYW1ob3RURV8tWkUyOThINkZLS3ZHSDhkbGYyemNDRVdxanZQV2h4Y2Vxb1VBaWUyR3gxLTZjNzFRUFJ0R2RHZWVWbFpVNjBqZmpDSEFzY1VEMmpRMEp4U1YzbQ?oc=5,WKBN.com,https://news.google.com/rss/search?q=%22Doug+Nikhazy%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,59b8d5891501d8e5,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-04-06 07:00:00+00:00,75,True,['contract_market'],contract_market,4,weak_or_background_news
0ee3c4355ff82918,run026_market_realism_priority_expanded,asian_quota,,CHU Cheng Yang,CHU Cheng Yang,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000128,https://en.cpbl.com.tw/team?ClubNo=AJL,google_news_rss,"""CHU Cheng Yang"" ""Monkeys"" baseball",en,BASEBALL/Monkeys take 2-0 lead in Taiwan Series with victory over Brothers|English News - 僑務電子報,BASEBALL/Monkeys take 2-0 lead in Taiwan Series with victory over Brothers|English News 僑務電子報,"Tue, 21 Oct 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS0FVX3lxTE14NXlmV0tENVd1ODJsWnY3OURvdXlVWlpBLUY3RC0weEFMM1FsSHdyQ0tRSWVBYndORFhmTHJ2dEVOUTRnX0xHRWdjQQ?oc=5,https://news.google.com/rss/articles/CBMiS0FVX3lxTE14NXlmV0tENVd1ODJsWnY3OURvdXlVWlpBLUY3RC0weEFMM1FsSHdyQ0tRSWVBYndORFhmTHJ2dEVOUTRnX0xHRWdjQQ?oc=5,僑務電子報,https://news.google.com/rss/search?q=%22CHU+Cheng+Yang%22+%22Monkeys%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,e5e541187b87f79d,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2025-10-21 07:00:00+00:00,242,False,[],,0,weak_or_background_news
10c588172b046ac5,run026_market_realism_priority_expanded,asian_quota,,LIN Jui Chun,LIN Jui Chun,Brothers,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005567,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""LIN Jui Chun"" ""Brothers"" baseball",en,2026 Baseball Champions League: Diablos Rojos Keep Hopes Of Repeat Alive With 12-4 Win Over CTBC Brothers - World Baseball Network,2026 Baseball Champions League: Diablos Rojos Keep Hopes Of Repeat Alive With 12-4 Win Over CTBC Brothers World Baseball Network,"Sat, 28 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxOcWRFMEZoV1NOZWxObUZRam5XX3EyQjhBem9IOVNhdUFNU0dvZ0QxblRVMFdvZldCZWZMcWlILWVOckhFa1dxd3dsZ2dIT3VpVHN2Vjg2Vy1VTFM5bWFUWFY5OG5fb3I5MG95Nk9LX2tLWG5PS2JjeWtEeHBONDViTERNdFdYSVZob0E0TG93VTdFZXBiMG5sQXFPampVMFpjM25ERzQyN2xHQUlPc2tkMVB1ZERUTHJRcm9lc3d2eDh2aGVHUnFraGwxbw?oc=5,https://news.google.com/rss/articles/CBMiywFBVV95cUxOcWRFMEZoV1NOZWxObUZRam5XX3EyQjhBem9IOVNhdUFNU0dvZ0QxblRVMFdvZldCZWZMcWlILWVOckhFa1dxd3dsZ2dIT3VpVHN2Vjg2Vy1VTFM5bWFUWFY5OG5fb3I5MG95Nk9LX2tLWG5PS2JjeWtEeHBONDViTERNdFdYSVZob0E0TG93VTdFZXBiMG5sQXFPampVMFpjM25ERzQyN2xHQUlPc2tkMVB1ZERUTHJRcm9lc3d2eDh2aGVHUnFraGwxbw?oc=5,World Baseball Network,https://news.google.com/rss/search?q=%22LIN+Jui+Chun%22+%22Brothers%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,b744bdd3c43a1e27,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-03-28 07:00:00+00:00,84,True,[],,1,weak_or_background_news
10c588172b046ac5,run026_market_realism_priority_expanded,asian_quota,,LIN Jui Chun,LIN Jui Chun,Brothers,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005567,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""LIN Jui Chun"" ""Brothers"" baseball",en,"2026 Baseball Champions League: Kane County Cougars, Dantos de Managua Win Thursday’s Games With Offensive Display - World Baseball Network","2026 Baseball Champions League: Kane County Cougars, Dantos de Managua Win Thursday’s Games With Offensive Display World Baseball Network","Fri, 27 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQN1RXeTBER3VpU1otTEI0OXREOURRN2htRXNydExJSmRlX3BTUWNLcklnR3JwM1lrSG9Qb0NDX0M0bVpMMTh3WUJTMURNNkxtekg1U2FHS3VQSkk4akZWd295aS10T0JOMjFsMnV0NkI0Zk5veTZiS3BNb0FSMXZ5Y1B5bnF1TktMZk1WYnZ0bDA0S0QzdTVMUEp1XzAycWF6dHJhTVc3ZXN3NFRNYzdvT2Z0Nld5VTZsU0JOM2xWYjlBMXNnTjNPWkpqaXFhVEc3bDRlOA?oc=5,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQN1RXeTBER3VpU1otTEI0OXREOURRN2htRXNydExJSmRlX3BTUWNLcklnR3JwM1lrSG9Qb0NDX0M0bVpMMTh3WUJTMURNNkxtekg1U2FHS3VQSkk4akZWd295aS10T0JOMjFsMnV0NkI0Zk5veTZiS3BNb0FSMXZ5Y1B5bnF1TktMZk1WYnZ0bDA0S0QzdTVMUEp1XzAycWF6dHJhTVc3ZXN3NFRNYzdvT2Z0Nld5VTZsU0JOM2xWYjlBMXNnTjNPWkpqaXFhVEc3bDRlOA?oc=5,World Baseball Network,https://news.google.com/rss/search?q=%22LIN+Jui+Chun%22+%22Brothers%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,b10c10ea06d118f7,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-03-27 07:00:00+00:00,85,True,[],,1,weak_or_background_news
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" injury OR contract OR DFA OR released OR KBO",en,"Cubs roster move: Caleb Thielbar activated from IL, Ty Blach DFA - Bleed Cubbie Blue","Cubs roster move: Caleb Thielbar activated from IL, Ty Blach DFA Bleed Cubbie Blue","Tue, 19 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxNczBnSS1JNHVmY0cxekRhNnFqLWdkM3pNZVkzR25pRXJQbjl0Rmhka1JtRzJuTFlFSTUxWWU1dEtXZjFueWw4eXl4VHY3Q0JBXzZQNWItOUoxMDAzTDk5NkFjNmRreTJJdTM4VXJxMWVlNG4zVFRFOHB4dm0xQ2E0TXNzT1ZEV1pOZzhGdjRmU1hzQU1OV1ByY1RGeE50aGFz?oc=5,https://news.google.com/rss/articles/CBMioAFBVV95cUxNczBnSS1JNHVmY0cxekRhNnFqLWdkM3pNZVkzR25pRXJQbjl0Rmhka1JtRzJuTFlFSTUxWWU1dEtXZjFueWw4eXl4VHY3Q0JBXzZQNWItOUoxMDAzTDk5NkFjNmRreTJJdTM4VXJxMWVlNG4zVFRFOHB4dm0xQ2E0TXNzT1ZEV1pOZzhGdjRmU1hzQU1OV1ByY1RGeE50aGFz?oc=5,Bleed Cubbie Blue,https://news.google.com/rss/search?q=%22Ty+Blach%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,f33daa9819aad601,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-19 07:00:00+00:00,32,True,"['injury_medical', 'contract_market']","injury_medical,contract_market",11,usable_candidate_news_signal
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" injury OR contract OR DFA OR released OR KBO",en,"Cubs Activate Caleb Thielbar, DFA Ty Blach - - Cubs Insider","Cubs Activate Caleb Thielbar, DFA Ty Blach - Cubs Insider","Tue, 19 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQN2lFSU5EYmFZSExtYlhQYnRuN2xhMktmd3lZN0lkZ3BfR1M4cGl2cG5ZdkgxTWNGekdCRm1uWkV6bDg1ZFNnTnYyOTBvTjhteXV6UU1YQ3o3Z2NfV1NXbjRGRWZaSE8wOXE1RGwzU0xWTVZEQWNORG1ZZy0xaFZXZ2hrZks2MDB3?oc=5,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQN2lFSU5EYmFZSExtYlhQYnRuN2xhMktmd3lZN0lkZ3BfR1M4cGl2cG5ZdkgxTWNGekdCRm1uWkV6bDg1ZFNnTnYyOTBvTjhteXV6UU1YQ3o3Z2NfV1NXbjRGRWZaSE8wOXE1RGwzU0xWTVZEQWNORG1ZZy0xaFZXZ2hrZks2MDB3?oc=5,Cubs Insider,https://news.google.com/rss/search?q=%22Ty+Blach%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,a9f687636c6da9c8,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-19 07:00:00+00:00,32,True,['contract_market'],contract_market,8,usable_candidate_news_signal
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" injury OR contract OR DFA OR released OR KBO",en,Cubs Select Ty Blach - MLB Trade Rumors,Cubs Select Ty Blach MLB Trade Rumors,"Sun, 17 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE1MLXQ1bm1sLVNhS0J5UEVqNFEtWFZ0cXlTM1JYczhiMDhsdVdRVUg3Sk9HWDlHSXloNk5rQUwyNzJpcTZZVWZoYnRDdU1EeUZ2U2llbVRYV3JJTFFVT0F4enZ6VjJObTNxc09rQlQ0VU9FQQ?oc=5,https://news.google.com/rss/articles/CBMickFVX3lxTE1MLXQ1bm1sLVNhS0J5UEVqNFEtWFZ0cXlTM1JYczhiMDhsdVdRVUg3Sk9HWDlHSXloNk5rQUwyNzJpcTZZVWZoYnRDdU1EeUZ2U2llbVRYV3JJTFFVT0F4enZ6VjJObTNxc09rQlQ0VU9FQQ?oc=5,MLB Trade Rumors,https://news.google.com/rss/search?q=%22Ty+Blach%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,cc4366dcf1b7d40a,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-17 07:00:00+00:00,34,True,['contract_market'],contract_market,8,usable_candidate_news_signal
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" baseball",en,Cubs Sign Ty Blach To Minor League Deal - MLB Trade Rumors,Cubs Sign Ty Blach To Minor League Deal MLB Trade Rumors,"Wed, 15 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxPdU1Db3FBUUlLcjBMTElZdUxXWkY3amwtVXRHMWctSnJtMURRb0oxcWdBaWxLS0Y3RTZNdjA1OUZURUkxdWprLURUZDhVUmVkYTRNdGxwbE4zbGZxMjVGanljc3BnUmNySm84OW5GVGo3WVZvbEVTb3Z6TVljVG45cVlJcUMwMnM?oc=5,https://news.google.com/rss/articles/CBMihwFBVV95cUxPdU1Db3FBUUlLcjBMTElZdUxXWkY3amwtVXRHMWctSnJtMURRb0oxcWdBaWxLS0Y3RTZNdjA1OUZURUkxdWprLURUZDhVUmVkYTRNdGxwbE4zbGZxMjVGanljc3BnUmNySm84OW5GVGo3WVZvbEVTb3Z6TVljVG45cVlJcUMwMnM?oc=5,MLB Trade Rumors,https://news.google.com/rss/search?q=%22Ty+Blach%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,e30f7c1a8d51a508,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-04-15 07:00:00+00:00,66,True,['contract_market'],contract_market,8,usable_candidate_news_signal
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" injury OR contract OR DFA OR released OR KBO",en,Cubs' Ty Blach: Back with Cubs on minors deal - CBS Sports,Cubs' Ty Blach: Back with Cubs on minors deal CBS Sports,"Thu, 28 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwFBVV95cUxNQ1Rid3pGcXZGZVRBdk9MVnhIa1NvdkJkRzFFaHFHdk9NQWduVFpET1kyUjdBbDB2Vm05aWVmRHc2U3lhZXBiRmhSWGdFUm1leVRZV01BcHRndEpZZ3p3WGhYaEYyNXZyUGhKcGJlZHRodjZkbUhGTVVfaDFRRXJpblVWUjFoTVExVUM0eTl0ZE14WE4xbTc4?oc=5,https://news.google.com/rss/articles/CBMilwFBVV95cUxNQ1Rid3pGcXZGZVRBdk9MVnhIa1NvdkJkRzFFaHFHdk9NQWduVFpET1kyUjdBbDB2Vm05aWVmRHc2U3lhZXBiRmhSWGdFUm1leVRZV01BcHRndEpZZ3p3WGhYaEYyNXZyUGhKcGJlZHRodjZkbUhGTVVfaDFRRXJpblVWUjFoTVExVUM0eTl0ZE14WE4xbTc4?oc=5,CBS Sports,https://news.google.com/rss/search?q=%22Ty+Blach%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,32aced454f57f576,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-28 07:00:00+00:00,23,True,[],,5,usable_candidate_news_signal
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" baseball",en,Ty Blach Returns To The Cubs Organization - roundtable.io,Ty Blach Returns To The Cubs Organization roundtable.io,"Tue, 26 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxNYzFneDd3U1pYd05GU19IRy1OU0N5Qm9ObXQyS1J4YUY3NHpvY2lCaG5fZkR6blJMV2JraVEwYjF3NE90VHJLMU4wRlJNdV9GZS0wR1Z1aDVlWXNlZFpMWVhPSHdwWUtMYmtjZV9iOGhUVEtBdlhHU2hTTGhHX2U0S05pZ0tCVmF4Z3NnVQ?oc=5,https://news.google.com/rss/articles/CBMijAFBVV95cUxNYzFneDd3U1pYd05GU19IRy1OU0N5Qm9ObXQyS1J4YUY3NHpvY2lCaG5fZkR6blJMV2JraVEwYjF3NE90VHJLMU4wRlJNdV9GZS0wR1Z1aDVlWXNlZFpMWVhPSHdwWUtMYmtjZV9iOGhUVEtBdlhHU2hTTGhHX2U0S05pZ0tCVmF4Z3NnVQ?oc=5,roundtable.io,https://news.google.com/rss/search?q=%22Ty+Blach%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,df806add1c66f719,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-26 07:00:00+00:00,25,True,[],,5,usable_candidate_news_signal
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" injury OR contract OR DFA OR released OR KBO",en,Ty Blach re-signs with Cubs on minor league deal - FantasyPros,Ty Blach re-signs with Cubs on minor league deal FantasyPros,"Tue, 26 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxQanh5TDZyNUhLRkpmcjNxRU5fdHgzS3hwUEJfMG1VSmhmWjFlNFhhdE5OWVRqSzhOdzRveGRXMFo5cjNjWTZYb2tMNWhXY2xsaGpNM0h5N0wyWVhnSjNuR0N6NjZrVGhyeVNYdldQNjZVT09ENnJLamtwazk1ZkQyRm1EYkwzb0oyR0JBcEJ2TDYzM2tmaWs0M3B3OE5Zd9IBowFBVV95cUxNUDRXOUszMGd3RHlrRTEtTHgybW9RX1pfQ3I1TE14U2dMdG1hZmlPYWpEN2hORGU2ZTJXMUVFSFQ0cnFwWEx1NzZlXy1sbDNidXpEd0FzS1JFQU4wbjJ2Mzh2ZVNWTGtoV2J2a3BNZXpVQTMwSnV0LVd0N3JDamxjNUdSZ2hrV1hpNzZfZHFZdkFnVEozdXRVYVJCX0RDTlRSNlU4?oc=5,https://news.google.com/rss/articles/CBMingFBVV95cUxQanh5TDZyNUhLRkpmcjNxRU5fdHgzS3hwUEJfMG1VSmhmWjFlNFhhdE5OWVRqSzhOdzRveGRXMFo5cjNjWTZYb2tMNWhXY2xsaGpNM0h5N0wyWVhnSjNuR0N6NjZrVGhyeVNYdldQNjZVT09ENnJLamtwazk1ZkQyRm1EYkwzb0oyR0JBcEJ2TDYzM2tmaWs0M3B3OE5Zd9IBowFBVV95cUxNUDRXOUszMGd3RHlrRTEtTHgybW9RX1pfQ3I1TE14U2dMdG1hZmlPYWpEN2hORGU2ZTJXMUVFSFQ0cnFwWEx1NzZlXy1sbDNidXpEd0FzS1JFQU4wbjJ2Mzh2ZVNWTGtoV2J2a3BNZXpVQTMwSnV0LVd0N3JDamxjNUdSZ2hrV1hpNzZfZHFZdkFnVEozdXRVYVJCX0RDTlRSNlU4?oc=5,FantasyPros,https://news.google.com/rss/search?q=%22Ty+Blach%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,7153dd41e9ac36a8,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-26 07:00:00+00:00,25,True,[],,5,usable_candidate_news_signal
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,,google_news_rss,"""Ty Blach"" baseball",en,"Cubs add LHP Ty Blach, option LHP Javier Assad - Field Level Media","Cubs add LHP Ty Blach, option LHP Javier Assad Field Level Media","Sun, 17 May 2026 17:18:42 GMT",https://news.google.com/rss/articles/CBMihAFBVV95cUxNWVZqSGl5VEMwR09udE9CLXZRTEd5QTZZRW40TEJsUWhhanNrbDRuSVc0c3BwZUNvRlBBakM4Z3VqNTNWOG1DUFRBQW5jTTQyU2haMS1pNkp6UTJhM1ptbk1MVEFnUXgtUFRRUFc4dUJEWUNnMzFldmF1TWtEN3Z4N2FJS3c?oc=5,https://news.google.com/rss/articles/CBMihAFBVV95cUxNWVZqSGl5VEMwR09udE9CLXZRTEd5QTZZRW40TEJsUWhhanNrbDRuSVc0c3BwZUNvRlBBakM4Z3VqNTNWOG1DUFRBQW5jTTQyU2haMS1pNkp6UTJhM1ptbk1MVEFnUXgtUFRRUFc4dUJEWUNnMzFldmF1TWtEN3Z4N2FJS3c?oc=5,Field Level Media,https://news.google.com/rss/search?q=%22Ty+Blach%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,0e6e94911fe63886,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-17 17:18:42+00:00,34,True,[],,5,usable_candidate_news_signal
