candidate_key,source_fill_candidate_key,source_fill_scope_label,fit_slot,fit_review_lane,fit_review_order_within_slot,sensitivity_band,player_id,player_name,search_name,team_or_org,position_or_role,risk_adjusted_fit_score_internal,failure_risk_index,failure_risk_review_tier,manual_source_lanes,fit_review_tags,contract_control_bucket,medical_risk_bucket,current_status_description,nationality,nationality_source,person_url,source_url,article_rows,usable_article_rows,english_article_rows,korean_article_rows,injury_medical_article_rows,contract_market_article_rows,korea_willingness_article_rows,adaptation_context_article_rows,latest_candidate_news_date,top_candidate_news_titles,top_candidate_news_links,candidate_news_status,candidate_news_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed,candidate_news_score_release_allowed
90e11c1c15d4ad6d,90e11c1c15d4ad6d,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,11,stable_top25_locked,,LEE Chun,LEE Chun,U-Lions,Pitcher,51.974,50.99,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000007292,https://en.cpbl.com.tw/team?ClubNo=ADD,6,3,3,0,1,1,0,0,2026-05-10 07:00:00+00:00,IJM Corp in RM1.4bil NPE 2 contract win - The Star | Lee Chun‑soo urges Lee Kang‑in to move to Atlético for regular play - CHOSUNBIZ - Chosunbiz | Lee Chun-soo Confesses Racial Discrimination in Europe - 조선일보,https://news.google.com/rss/articles/CBMioAFBVV95cUxOcXppMFpSTHh3UExVaGNzdTVtZmoxWFlCNWpVTXVCb213Q2FqQndTRUtYMVF3MnFGeXJ1UG5EQWpvQWw2b2FFNmJkNzkxTXlnRnpud1JwNVNpV0d5WTMzNnJBTmRFeUxUNk10Z3hHRjFUTG9IX1lpRGVFMzhVWlMxX3lIMlVnc0hGWUJSUGxWTTgxQU5ZTWV3UmlhcGF3TTR5?oc=5 | https://news.google.com/rss/articles/CBMif0FVX3lxTE1Ea2RJZXpaYlg5Nk10am9WZURuNEUzbnFsU0tuYjY3RVZ5R3hhMmtOcXNCQU90V0hnNVFnWmMtTnM1a1p2VGh6RUtDS2xWMjhtQTk5R2xndDZWbmFaT1VfemYwc2c2akF2ZjNVRkM2X3Z0cUwzdTZnRVFZTEpHMzDSAZMBQVVfeXFMT2diQ2lCYWxQYjRiazI1bFB1TjdyMmg1S05vZktXMktvdlg2cUp3T2tkMHUxekRnRFduTkg2X244aFdzOVJUM3dRZkphQURBQkp0bmFmQUdBdUV2WUhSQkdZa01mU1pjZDdkeW9UdkVjSWgzUW95NnZ6enRDRlo5TTdMc08xeDEzUFpjRDhWaVc0aXlv?oc=5 | https://news.google.com/rss/articles/CBMihgFBVV95cUxOT3lGVWpqTWczR2kxdjMyMFZoaGpUTTg4NmtQSE9sTVpFeDNmZmstWENLaldlZ3dSVk1BY29GSlB2R3NjYmxrN2N6ZFA2MVpwV2syRWZLMjJic3Z2bE03Sy1NclBTZkd4b3VFN1pKWVg2aW9SZVQ4ZlpqaDRnSUt0RExOTl9Edw?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
32b9a113fe643865,32b9a113fe643865,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,16,stable_top50_review_locked,,WU Chun Wei,WU Chun Wei,Brothers,Pitcher,50.918,51.87,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000004625,https://en.cpbl.com.tw/team?ClubNo=ACN,2,1,1,0,1,0,1,0,2026-02-15 08:00:00+00:00,Malixi finishes third as Yang runs away with Asia Pacific title - SPIN.ph: Sports Interactive Network Philippines,https://news.google.com/rss/articles/CBMiswFBVV95cUxPRTY2SUdVT1FyQTJwWVRNUlFyN1cycnN5UF9aVXRDV2pqU2lYTWVSRDRxalN2Y3d0dXM1UWF4TGRkaVdwRnNRTl9xVjlPc0Z4bjU2dDE1bTE5eEJWUFJXMXhYZ3U5NTR2dTNhQTV5Y0lGcWlpYTNNZWNDRm10TnFUQXo4NGhhSC1LOFBfY0IzQ185ZHBrTkJ3ZXFiWUotLUVzWkRGaHEwYl9VdkR0dW9xcnNKMA?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
034265bc8aac7a34,034265bc8aac7a34,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,17,stable_top50_review_locked,,CHU Yu Hsien,CHU Yu Hsien,DRAGONS,First-Base Man,50.918,51.87,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000001318,https://en.cpbl.com.tw/team?ClubNo=AAA,5,1,1,0,1,0,1,0,2020-04-24 07:00:00+00:00,CPBL: Rakuten Monkeys jump on UniLions with early homers - Call To The Pen,https://news.google.com/rss/articles/CBMijAFBVV95cUxPOHRjTzA3aE8zdHdVVjFXZzRLU2NqTUJnRHlOVG00WXFVQ0Rzd3hvbU1VY3pzUko5V3pqSWpkTENkUGMtLWtVWm9GN3JXTmNPSmdtRm5Cc1RNamo2Ung0ZG1vT2FCcm1Mb0pqM0dPOUJ3eVRLazZfRU00UlBfYVVlM3NPM3c5ZzlYbXBDNA?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
0238c02ba635ca07,0238c02ba635ca07,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,18,stable_top50_review_locked,,LIN Dai An,LIN Dai An,Guardians,Catcher,50.918,51.87,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000001606,https://en.cpbl.com.tw/team?ClubNo=AEO,3,1,1,0,1,0,1,0,2025-10-13 07:00:00+00:00,Rakuten Monkeys beat Uni-President 7-Eleven Lions in CPBL Playoff; Will Face CTBC Brothers in Taiwan Series - World Baseball Network,https://news.google.com/rss/articles/CBMizgFBVV95cUxNVGRBSXJWXzRaeVFNSGw0eU52cDRDbnhzSXVUUzRNYXpxVEdlWjNHa2lRcUg2NXJ2dXo0dXpNTWNsVmFSZjJjZkhRSDY1bmVqRmg2Q1MxeWhhVXlaeTF4V3AwSmwzb245NmZfVk14OXRJX0VObXpoYXlmcDExb1ZUR1NTaVRDdHFza1ZKNHhpTGEzcjV4MU11SXBCUHV4Z190Wl9uSnVEWVpURHBnU1NmVDFLMFoyNWNyYnFGWm5aaHQ5WWYydl8wUkdsSWpJQQ?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
9bfd9391859ee728,9bfd9391859ee728,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,19,stable_top50_review_locked,,WANG Yi Cheng,WANG Yi Cheng,Guardians,First-Base Man,50.918,51.87,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000006736,https://en.cpbl.com.tw/team?ClubNo=AEO,6,1,1,0,1,0,1,0,2020-04-23 21:35:17+00:00,Zerillo's Best Friday CPBL Bets - Action Network,https://news.google.com/rss/articles/CBMioAFBVV95cUxOQjcxaFR3NjlkQ3piMFlmV0lqM2tWQUhLTTBxU0xRU0J1bjF4QzI1UzJlbXpoOFFMbnRMSzNVUk12MFZWR3p4b2VteWRENlRUcHMtMHV6UjloMWZwaVc0bElCRDdXUGplZEVQYkhuTUhaZGwwcVVmNy13dldPQm5weTJNT1QzeWo1SEFCZ1BkWkVTQ3gwTkkzQ3FldEMtMGY1?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
212e67914d8a0517,212e67914d8a0517,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,20,stable_top50_review_locked,,WANG Po Jung,WANG Po Jung,TSG Hawks,Left-Fielder,50.918,51.87,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000000935,https://en.cpbl.com.tw/team?ClubNo=AKP,4,3,3,0,1,2,3,0,2025-03-23 07:00:00+00:00,"CPBL All-Star Wang Po-jung signs NT$36 million contract with TSG Hawks - Taipei Times | Three-time CPBL all-star Wang Po-jung ditches Japan - Taipei Times | Taiwan's Chen Chieh-hsien signs record 10-year contract, complicating KBO recruitment - CHOSUNBIZ - Chosunbiz",https://news.google.com/rss/articles/CBMieEFVX3lxTE9KeVZYcjZOOXp5end6bnUyVmQ4SkhwZkVYUWRHNE5QVlFKdGY0VXFabVZqVDFjRGE0cDYzYk12WXdjdWwzU28wVlFvNXZpSjhpYjM2Qk8wTFBYaXVneDFoNlBNMzhUMmZWVF9SRWFpNlpIZWRreXVPRw?oc=5 | https://news.google.com/rss/articles/CBMieEFVX3lxTE0zZlNCbGczLWJNbThYLV9nUjN6LUp6UXhTcFRnV3M2RmdQSGt5ZzBwaHFBM1FZempGbm02QldyYVkzZ1VMYWJkeWYtTXQ3YS1RaDl1VHJFc21PYXdwaWVvbTk5YmJXQS1waC1sVjg5OVRDOXkxRUgwQg?oc=5 | https://news.google.com/rss/articles/CBMif0FVX3lxTE9tc0xYbzk0cE5MaHNCZ2tQVEc5MWVWcGsxbUxxMno1VjJycVZNbHdrRTc1UVhoR3J1bVVKTW4zRGVHaHA2dlhQMjZ2cUNLTWxlc0VfX0dySGVpb0k5OFlJcXIwVXU1NTAxMXBWcVJjOFliSDFwVXBYUDJCdHRHZWvSAZMBQVVfeXFMT2M0aUZTak5qcHg1aHY3VjRLYmY5VjVCRGtFNUFBS2x6a3E1eGsyNGFCWkQ0UnZ2N2pfNWI0eVN6WFRTeUVHdXBFUy12NmFBRnVBRDd2V3AteHRsQTlvdnlkN09OWjI3OU82cG14dk1LUVI3YzZJeWJFQVMzOTlUMjZpaDBaTkZRSUxRTEF6a3hBQWtr?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
b6c401b1562a35e1,b6c401b1562a35e1,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,25,stable_top50_review_locked,,LI Chao,LI Chao,DRAGONS,Pitcher,50.774,52.59,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000006160,https://en.cpbl.com.tw/team?ClubNo=AAA,5,2,2,0,2,1,1,0,2026-05-21 07:00:00+00:00,"Crude Oil Rose, Metals Saw Overseas Market Outperform Domestic Market, Lithium Carbonate, Polysilicon, and Coke Fell Over 1%, Coking Coal Fell Over 3% [SMM Midday Review] - SMM Metal | Rogue Filipino officers contracting themselves out to Chinese loan sharks - South China Morning Post",https://news.google.com/rss/articles/CBMi_AFBVV95cUxNalBTanl2bFU4ZUZLemhlNHR6SEI5UXVhZUp2VkcyR0dEc290LUxOU1QxX0FRdnNhV01qd3JaeDA1dTZidHplQlA5TUxxRkVBbHUxRHZYWHlLSFRQcVNKa2NETDUxeUZPdG16RDVzUGsyREpCSFdIT21JS1p2ejZKUDQ1bXM1emI3Z0tyUjVTb0pvWEIybkYwMkphUUxMeW1EOHliU0dIRlVvN3RtUnhkaGhUVGRIeTRxd0c1V1dzUUM4RXhTYURDS0ZfblBGN216c0lYakpjcUZoQWVMYTZZY1k4bVlFUkdnTHQ3MzczY1F1TVY3azUtRkVIeTM?oc=5 | https://news.google.com/rss/articles/CBMitwFBVV95cUxOMl9wa2JDWThzNkF4T1MzOV80N1NPSkhzZDhoeXN2RTd2R1hpVTJxcUVMb1pmczcwRHM5M0ZDR08xZXJNXzREUDByeGlvNWZYMVBkaGhBYS11M0RiMGJFbFFfaDBkWlphRkZseVN4UWhaNFcweTJxblR0R2pHUUxOV3YycWJJNjFEdV9PQjJSQ0IyeGdab1ozd2RlckI4ZGQ0VjVDYzg3ZUNfSXlqN0RKX1FSOUpQVmPSAbcBQVVfeXFMTl9Qd2VILWhVS1hHMDladVFWTUpRbVFtc1paVTFIclNKOV9VRW5MT3hfRE42dFdiUWU4UHNxdTRKaE0yUUZtWTc4UHFPQm8wd2tWZ19yU29oREJYYTlPTzZtWU5wdjZUbVUtaGtHTEFLbV9vei1aQ0E0dHlPVVY0ajQwOWNIZ0xQeTJKbGdqN3FxMkJ6ajZHNHhpakN4SWpSZG5jdlczZnIteElmdmJmQkE4XzRpN3BV?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
6cdd44bfdb0bab0a,6cdd44bfdb0bab0a,run034_risk_adjusted_fit_source_fill,asian_quota,lane_1_source_fill_priority_locked,26,stable_top50_review_locked,,CHIANG Kuo Hao,CHIANG Kuo Hao,Guardians,Pitcher,50.774,52.59,tier_2_multi_risk_review,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,,R.O.C.(TAIWAN),cpbl_official_player_page,https://en.cpbl.com.tw/team/person?Acnt=0000005479,https://en.cpbl.com.tw/team?ClubNo=AEO,2,2,2,0,2,0,2,0,2024-08-25 07:00:00+00:00,"CPBL attendance reaches 2 million - Taipei Times | KBO Picks, Odds Predictions & Betting Model (Wednesday, May 20): Will Twins’ Wilson Continue Dominance vs. Lions? - Action Network",https://news.google.com/rss/articles/CBMiekFVX3lxTFB6MF9QVDg0TXpFOFc2OTE3T0J3STNYUi1DeE9ZaldYcG92cUxzdWhtaGNTZ1A0R0dtZDhXQmhhUXpWSElwdGVrbFlFNVFfUFF6bUd1aTNlRmhfN3kzV1VGR2ZUYzZhaE8yY1NPVGVJMTJpN2poY2pEdlF3?oc=5 | https://news.google.com/rss/articles/CBMingFBVV95cUxNcFExc1pCZEF3UGpwRHFrVlZPTFRoV1lmcFVGdHU0aW16QVEtdXRpVnVkbnkxS0xYVGlkb2pJXzV4Q3JONThtckFXMzhDbGk2Nk9id3lfcDR6TldnTS1wWG5rY3Z5VTduWEo1OG8xTEdYcUJ4RVowelZvOVdWMzVaSUxYeUhrenVlRGE4M2pNZ0VHbFVIU1NmQjc1WUFKZw?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
08d5a18c327d9b93,08d5a18c327d9b93,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_0_blocked_or_medical_review_locked,1,stable_top25_locked,686823.0,will brennan,will brennan,SF,OF/DH candidate pool,74.672,36.466,tier_4_low_current_risk,agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,medical_history_watch,Active,,,,,13,12,10,2,11,5,1,3,2026-06-18 14:15:40+00:00,Giants sign former Guardians outfielder Will Brennan to one-year MLB contract - NBC Sports Bay Area & California | Giants Outright Will Brennan - MLB Trade Rumors | Will Brennan News: Sent outright to Triple-A - RotoWire,https://news.google.com/rss/articles/CBMipwFBVV95cUxNei1VR3BYNV94amZQMHFnUVh3SEJsY2FpVUVSQlpyVFhvXzBvVHVGX0wwVmYtZUl0cnkyT1I1QlVTYWFqN0VhTVE2YU16ejFLamd6NFktTWlkcmVIbkdMcjUtdkY0eTJpMlIxTG4tMGJrQ2FQOGJKSHBPZngwc3M0MzItZlVKZ0phUzZ4cnpReUpteU9PSGtVMGdPVS1qdTdUdjJSQXhVZ9IBrwFBVV95cUxQRmcyRzlkYmV1eVpSS0JMWWV3UUZtdVVEcW9yZFI2allrV2lpbnd3aGZxdndpQ3FUSl9jREoxeTJmLTFqdVRUbloteEJETGd4Q3VwWFhQVUY0anVRSXIzVFJGWW9JXzZ5T3JKcENabXEwdVdOQV8yRzhXMFNRTGhFWE1jMUpvRHJhUkJLQVNlQkNZZ0dZTHZETmpORDZIc3dpcTMzWXhuTEEzajNSbTBZ?oc=5 | https://news.google.com/rss/articles/CBMifEFVX3lxTFBBWko5YVJ3Sk1aWWhsMklybkpIQUd6RDF0UEY2LTFqal9LcUZlTVI5ZlBRRVNoX1JmcEE2OVRMS290VU5WUWtYREoyZi1peVY5ZjRsc2xfblMxZzZ2RzhhOTFRdWEwaWdLQ3hTS1dtZHozYzFGVVVPdlBmT2Q?oc=5 | https://news.google.com/rss/articles/CBMimwFBVV95cUxORUZPYlNzejZwZ2E4UkU4TmM4aXdyOXRZTk9tRHJSTnVZRjUwb2Noak53NkxRWlhnc2dHUnExMms1WUVvejNyRF9JN18xaXJCN2lLcVVzRG1hZDVva1J4MlRmX29hVEZFWkdXQWt2M01zbVNYeXBVQWJvMkJOOEJiZUhNbTU0ZVozbXl1ODlZejUxbzdfVHVyTXhPVQ?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
c7c27effca31f41b,c7c27effca31f41b,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_0_blocked_or_medical_review_locked,28,stable_top50_review_locked,649966.0,luis urías,luis urías,AZ,OF/DH candidate pool,57.309,58.632,tier_1_blocker_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,active_mlb_contract_blocker,medical_hold_current_or_recent,,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
78cb3e2121a13c9a,78cb3e2121a13c9a,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_0_blocked_or_medical_review_locked,31,stable_top50_review_locked,572138.0,jon singleton,jon singleton,,OF/DH candidate pool,56.979,58.142,tier_1_blocker_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,active_mlb_contract_blocker,medical_hold_current_or_recent,,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
e9184b171abc9b08,e9184b171abc9b08,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_0_blocked_or_medical_review_locked,41,stable_top50_review_locked,686469.0,vinnie pasquantino,vinnie pasquantino,KC,OF/DH candidate pool,53.995,62.209,tier_1_blocker_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|tool_process_signal|source_gap_blocker|contract_access_blocker,40man_nonactive_contract_blocker,medical_hold_current_or_recent,Injured 10-Day,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
0c1a296a19cda748,0c1a296a19cda748,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_0_blocked_or_medical_review_locked,43,stable_top50_review_locked,578428.0,jose iglesias,jose iglesias,,OF/DH candidate pool,53.79,59.241,tier_1_blocker_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,active_mlb_contract_blocker,medical_hold_current_or_recent,,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
18c9b97ad0ff1d78,18c9b97ad0ff1d78,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_1_source_fill_priority_locked,30,stable_top50_review_locked,673995.0,davis wendzel,davis wendzel,PIT,OF/DH candidate pool,57.023,50.551,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,40man_nonactive_contract_blocker,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
9df352c847664721,9df352c847664721,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_1_source_fill_priority_locked,36,stable_top50_review_locked,650490.0,yandy díaz,yandy díaz,TB,OF/DH candidate pool,54.823,51.033,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|tool_process_signal|source_gap_blocker|contract_access_blocker,active_mlb_contract_blocker,no_public_medical_signal_from_roster_transactions,Active,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
24107d4d22c7b9be,24107d4d22c7b9be,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_1_source_fill_priority_locked,44,stable_top50_review_locked,687231.0,darell hernaiz,darell hernaiz,ATH,OF/DH candidate pool,53.76,50.501,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,40man_nonactive_contract_blocker,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
1dbe878f21255344,1dbe878f21255344,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_1_source_fill_priority_locked,47,stable_top50_review_locked,682663.0,agustín ramírez,agustín ramírez,MIA,OF/DH candidate pool,53.534,51.144,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,40man_nonactive_contract_blocker,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
c37f274e459f8611,c37f274e459f8611,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,2,stable_top25_locked,667690.0,c. j. stubbs,c. j. stubbs,TOR,OF/DH candidate pool,74.027,34.39,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
