provider,status,candidate_key,candidate_name,message,query,returned_rows,error_rows
google_news_rss,attempted,5c92cc0414cf0926,"Topa, Justin",,"""Justin Topa"" baseball",6.0,0.0
google_news_rss,attempted,5c92cc0414cf0926,"Topa, Justin",,"""Justin Topa"" injury OR contract OR DFA OR released OR KBO",6.0,0.0
naver_news,skipped_missing_env,8c670547bdd6c655,"Adcock, Ty",NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,8c670547bdd6c655,"Adcock, Ty",,"""Ty Adcock"" baseball",6.0,0.0
google_news_rss,attempted,8c670547bdd6c655,"Adcock, Ty",,"""Ty Adcock"" injury OR contract OR DFA OR released OR KBO",6.0,0.0
naver_news,skipped_missing_env,bd5c4a4dfb4b0917,"Slater, Austin",NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,bd5c4a4dfb4b0917,"Slater, Austin",,"""Austin Slater"" baseball",6.0,0.0
google_news_rss,attempted,bd5c4a4dfb4b0917,"Slater, Austin",,"""Austin Slater"" injury OR contract OR DFA OR released OR KBO",6.0,0.0
naver_news,skipped_missing_env,13502402150ce36a,"Blach, Ty",NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,13502402150ce36a,"Blach, Ty",,"""Ty Blach"" baseball",6.0,0.0
google_news_rss,attempted,13502402150ce36a,"Blach, Ty",,"""Ty Blach"" injury OR contract OR DFA OR released OR KBO",6.0,0.0
naver_news,skipped_missing_env,6a3309ccfb3f078f,"Higgins, P.J.",NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,6a3309ccfb3f078f,"Higgins, P.J.",,"""P.J. Higgins"" baseball",6.0,0.0
google_news_rss,attempted,6a3309ccfb3f078f,"Higgins, P.J.",,"""P.J. Higgins"" injury OR contract OR DFA OR released OR KBO",6.0,0.0
naver_news,skipped_missing_env,399b5be3c7ed6033,"Peralta, Luis",NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,399b5be3c7ed6033,"Peralta, Luis",,"""Luis Peralta"" baseball",6.0,0.0
google_news_rss,attempted,399b5be3c7ed6033,"Peralta, Luis",,"""Luis Peralta"" injury OR contract OR DFA OR released OR KBO",6.0,0.0
naver_news,skipped_missing_env,3b975702c659290e,"Bellozo, Valente",NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,3b975702c659290e,"Bellozo, Valente",,"""Valente Bellozo"" baseball",6.0,0.0
google_news_rss,attempted,3b975702c659290e,"Bellozo, Valente",,"""Valente Bellozo"" injury OR contract OR DFA OR released OR KBO",6.0,0.0
