candidate_key,candidate_news_scope,fit_slot,player_id,player_name,search_name,team_or_org,position_or_role,market_realism_status,contract_control_bucket,medical_risk_bucket,market_realism_fit_blend_for_triage_only,person_url,source_url,provider,query,query_language,title,description,pubDate,originallink,link,source_name,provider_url,article_id,collected_at,candidate_name_match,source_raw_dir,published_at,days_since_article,recent_180d_article,news_tags_list,news_tags,article_relevance_score,article_use_status,source_article_layer,source_fill_candidate_key,source_fill_scope_label,fit_review_lane,fit_review_order_within_slot,sensitivity_band,risk_adjusted_fit_score_internal,failure_risk_index,failure_risk_review_tier,manual_source_lanes,fit_review_tags,current_status_description,nationality,nationality_source
1dbd6dd10cc9a699,run026_market_realism_priority_expanded,foreign_pitcher,680689.0,"Richardson, Lyon",Lyon Richardson,MIL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,78.386,,,google_news_rss,"""Lyon Richardson"" baseball",en,"Cut From 40-Man, Former Reds Reliever Is Forcing His Way Back Into Conversation - Sports Illustrated","Cut From 40-Man, Former Reds Reliever Is Forcing His Way Back Into Conversation Sports Illustrated","Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQUUJlY2IxLXM1T1ItWGdSb2UybmEtcl8xZXVuRkFjeG1NSW5zekdRLWVtOVU0S2VQcXVrb21lZ0poeXlweWxxRWFPRjY1S0hYSDRfMy1JWGM3SF8xR3VIeEpoT2dzeUowY0Y2WU5nQkQxdFNZZjlHVmJ0YldScHJ2QXF3azZyazRhM1d1SGxSQzZmWUxjeHBKcmtQNVJYa3BkZnQxOEFWeUpzbGNZZ1RSb0hBbzJ4Y0c2YjI3ajh3VXBNZw?oc=5,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQUUJlY2IxLXM1T1ItWGdSb2UybmEtcl8xZXVuRkFjeG1NSW5zekdRLWVtOVU0S2VQcXVrb21lZ0poeXlweWxxRWFPRjY1S0hYSDRfMy1JWGM3SF8xR3VIeEpoT2dzeUowY0Y2WU5nQkQxdFNZZjlHVmJ0YldScHJ2QXF3azZyazRhM1d1SGxSQzZmWUxjeHBKcmtQNVJYa3BkZnQxOEFWeUpzbGNZZ1RSb0hBbzJ4Y0c2YjI3ajh3VXBNZw?oc=5,Sports Illustrated,https://news.google.com/rss/search?q=%22Lyon+Richardson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,c25d1d05969d7e5f,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-04-27 07:00:00+00:00,54.0,True,['injury_medical'],injury_medical,4,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
1dbd6dd10cc9a699,run026_market_realism_priority_expanded,foreign_pitcher,680689.0,"Richardson, Lyon",Lyon Richardson,MIL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,78.386,,,google_news_rss,"""Lyon Richardson"" baseball",en,"Lane Thomas hits grand slam in 1st inning, leads Royals to a 9-2 win over the Reds - Spectrum News","Lane Thomas hits grand slam in 1st inning, leads Royals to a 9-2 win over the Reds Spectrum News","Tue, 02 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE1WaXBzR2MxS2xxLU1YNWNJLUg3WkYtd0ZUQmJWMXlIWGVsWGExRVM5NGdCX2RGV2JRaWwtbWRzMTVweU8wQW1IdGlMcFVyeDlJMEtBNmlCamRQeV80cERDN1dxZ3AtREFvM2VTaldXS0hodFdwYnVER2tZX1FRM28?oc=5,https://news.google.com/rss/articles/CBMif0FVX3lxTE1WaXBzR2MxS2xxLU1YNWNJLUg3WkYtd0ZUQmJWMXlIWGVsWGExRVM5NGdCX2RGV2JRaWwtbWRzMTVweU8wQW1IdGlMcFVyeDlJMEtBNmlCamRQeV80cERDN1dxZ3AtREFvM2VTaldXS0hodFdwYnVER2tZX1FRM28?oc=5,Spectrum News,https://news.google.com/rss/search?q=%22Lyon+Richardson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,2d1587d58b0d95c9,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-06-02 07:00:00+00:00,18.0,True,[],,1,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" injury OR contract OR DFA OR released OR KBO",en,"Colorado Rockies select contract of Keegan Thompson, place Victor Vodnik on IL - Purple Row","Colorado Rockies select contract of Keegan Thompson, place Victor Vodnik on IL Purple Row","Wed, 20 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxNOHM0S25wRHdSRjZ5dGtHRTc2ek9sZW9sYm42QVc4XzRyb2h6OTFTSExYdkhHbGRrM045aVNoY21OaEZCM2xsQzgzckl5UTBoTnZ1Rk9hVGwtMmpmWEJLSFlxYWtzOWZtY1lCamlLWk5vQ1BFbFpEYkg2QzVwY0pmV3pTLTFjWGZ0WTBSN05mVHJzZERFX2h1N1FDekhWU01IcVRtV1N5WlI5bl9lbGJRTGpSb2F5VHJVMFRQRm4tcDNNMjdEdDlxajQ0cw?oc=5,https://news.google.com/rss/articles/CBMiywFBVV95cUxNOHM0S25wRHdSRjZ5dGtHRTc2ek9sZW9sYm42QVc4XzRyb2h6OTFTSExYdkhHbGRrM045aVNoY21OaEZCM2xsQzgzckl5UTBoTnZ1Rk9hVGwtMmpmWEJLSFlxYWtzOWZtY1lCamlLWk5vQ1BFbFpEYkg2QzVwY0pmV3pTLTFjWGZ0WTBSN05mVHJzZERFX2h1N1FDekhWU01IcVRtV1N5WlI5bl9lbGJRTGpSb2F5VHJVMFRQRm4tcDNNMjdEdDlxajQ0cw?oc=5,Purple Row,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,c9444108270be6c0,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-05-20 07:00:00+00:00,31.0,True,"['injury_medical', 'contract_market']","injury_medical,contract_market",11,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" baseball",en,Rockies' Keegan Thompson: Outrighted to Triple-A - CBS Sports,Rockies' Keegan Thompson: Outrighted to Triple-A CBS Sports,"Thu, 11 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxQUFhGeUhIbDRwME84aW1iaDNfUUFESUV4R2NmVkdfZGJZVWxWcHp5V3JNQ3luVVVZRW9yVkUycEZlZ2lkNFg1dm8zQTNaZGI0elo5VWNfLU4xQTNsc2tPRnlpc1l2NHdtSFdSV2ozV1VPYVJ2cy1Yd0FQd093b3dxS05wWEtMSXV3Y2U0VUhsMVJiVGhpcFg0MVF6OA?oc=5,https://news.google.com/rss/articles/CBMimwFBVV95cUxQUFhGeUhIbDRwME84aW1iaDNfUUFESUV4R2NmVkdfZGJZVWxWcHp5V3JNQ3luVVVZRW9yVkUycEZlZ2lkNFg1dm8zQTNaZGI0elo5VWNfLU4xQTNsc2tPRnlpc1l2NHdtSFdSV2ozV1VPYVJ2cy1Yd0FQd093b3dxS05wWEtMSXV3Y2U0VUhsMVJiVGhpcFg0MVF6OA?oc=5,CBS Sports,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,99f03591c9dce99b,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-06-11 07:00:00+00:00,9.0,True,['contract_market'],contract_market,8,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" injury OR contract OR DFA OR released OR KBO",en,Rockies' Keegan Thompson: DFA'd by Rockies - CBS Sports,Rockies' Keegan Thompson: DFA'd by Rockies CBS Sports,"Tue, 09 Jun 2026 20:35:18 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxNV1B3cTdEWkpvUmk3d2FkWVBXOHVMVGh2bkhwWUprQm5nTWNnV2lJU1UwYW03XzNkMXI4NUE3MFJCakNIb1MxaU9aTmJNYmFxUXRDWkdmUGdGMk9vZFE1bVNIYUpVVVI0bWNSNE9FbTlCbW1pZUk2LW9wd2dlMy05UkNJellHRlg4UTBEQmxkV09Wdw?oc=5,https://news.google.com/rss/articles/CBMikgFBVV95cUxNV1B3cTdEWkpvUmk3d2FkWVBXOHVMVGh2bkhwWUprQm5nTWNnV2lJU1UwYW03XzNkMXI4NUE3MFJCakNIb1MxaU9aTmJNYmFxUXRDWkdmUGdGMk9vZFE1bVNIYUpVVVI0bWNSNE9FbTlCbW1pZUk2LW9wd2dlMy05UkNJellHRlg4UTBEQmxkV09Wdw?oc=5,CBS Sports,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,d4ea63ed4c7d3d63,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-06-09 20:35:18+00:00,11.0,True,['contract_market'],contract_market,8,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" injury OR contract OR DFA OR released OR KBO",en,Keegan Thompson News: DFA'd by Rockies - RotoWire,Keegan Thompson News: DFA'd by Rockies RotoWire,"Tue, 09 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxNQWpSbHB0WDNjQUlxUTZPNXc2RVhOLXU3QXVZRTBTWDFNOFVpOWxGV3NDa3pPbTY5bnRVc0JFYl84M0poUDJLNmR0VzlYdkRtaFh0TVJyajN1dnJMMzR1ZWZJTkY2dVpvVk9kR18tdFEwSUp3SldEeWZTNTIyeG0zMFJzc1JWMWVfZmJHeDNOWmFmQQ?oc=5,https://news.google.com/rss/articles/CBMikgFBVV95cUxNQWpSbHB0WDNjQUlxUTZPNXc2RVhOLXU3QXVZRTBTWDFNOFVpOWxGV3NDa3pPbTY5bnRVc0JFYl84M0poUDJLNmR0VzlYdkRtaFh0TVJyajN1dnJMMzR1ZWZJTkY2dVpvVk9kR18tdFEwSUp3SldEeWZTNTIyeG0zMFJzc1JWMWVfZmJHeDNOWmFmQQ?oc=5,RotoWire,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,b8e8486f8a92c201,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-06-09 07:00:00+00:00,11.0,True,['contract_market'],contract_market,8,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" baseball",en,"Keegan Thompson In play, run(s) to Noah Miller - MLB.com","Keegan Thompson In play, run(s) to Noah Miller MLB.com","Wed, 15 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxNVDV3M0FBZWZCUVUzRFU3SDhqa1pzRlNOODdwVUMxWmw1RnhUWW1sMlZMaElWVzNXcnUxZnlha2piZXFkTjBmNklKSXlWekE2U3hpQTQxOG42MXE1a3FrWVFPeTlYV1RDdjRyUzRZS0pBV3ZFTlFQOEpJYzJSa1hlaHpFczNleTZhTDBFSVpn?oc=5,https://news.google.com/rss/articles/CBMijgFBVV95cUxNVDV3M0FBZWZCUVUzRFU3SDhqa1pzRlNOODdwVUMxWmw1RnhUWW1sMlZMaElWVzNXcnUxZnlha2piZXFkTjBmNklKSXlWekE2U3hpQTQxOG42MXE1a3FrWVFPeTlYV1RDdjRyUzRZS0pBV3ZFTlFQOEpJYzJSa1hlaHpFczNleTZhTDBFSVpn?oc=5,MLB.com,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,afd22ee3094ea2e0,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-04-15 07:00:00+00:00,66.0,True,['injury_medical'],injury_medical,8,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" baseball",en,Rockies Outright Keegan Thompson - MLB Trade Rumors,Rockies Outright Keegan Thompson MLB Trade Rumors,"Wed, 25 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwFBVV95cUxPdXlEXzZ0TVphTzBuYTM0TTU0akVKUm5DY3ZYYlRFblp6cHNSVER0RURwNThuN3JWSEFqdTkwNDY5eWloVlZJeDZFaGI5RGxmSlVtU2p5Q2VDcGRhZ0dVaXUzQUJmMkhJTVhZdXQ3bmVTbkMydk5samtNdk9NZWdjZnBPWDVyVDRRbzFSV1FCelBNb215SnV3?oc=5,https://news.google.com/rss/articles/CBMilwFBVV95cUxPdXlEXzZ0TVphTzBuYTM0TTU0akVKUm5DY3ZYYlRFblp6cHNSVER0RURwNThuN3JWSEFqdTkwNDY5eWloVlZJeDZFaGI5RGxmSlVtU2p5Q2VDcGRhZ0dVaXUzQUJmMkhJTVhZdXQ3bmVTbkMydk5samtNdk9NZWdjZnBPWDVyVDRRbzFSV1FCelBNb215SnV3?oc=5,MLB Trade Rumors,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,c6d4c299b95fd2fb,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-03-25 07:00:00+00:00,87.0,True,['contract_market'],contract_market,8,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" baseball",en,Rox claim versatile righty Thompson off waivers from Reds - MLB.com,Rox claim versatile righty Thompson off waivers from Reds MLB.com,"Wed, 07 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE5xSjhXLVl3WHlZLWI2VXA0azlIeXllUG1pcGxHeVdIS3Q3ODZJeDVrekg4SHhYeTRCTGE0MHRoLXVvaHFndjlUQ0NYTFFzRFdjWF8wdTVkOU5GQVJuS1VwMHp1NGs2Z0JYV200QnYwRE9HU3VKSG1hctIBhAFBVV95cUxQV1ltaWNwaWptalhYU0VQb0F5UFFkOFRrbzZIV1NlV2VrWFp2b20wSjBCaXA2WjVBVVUzd0h1anlUekpIZl9KZWNDekh5Q1FxX0o1OEV1bGRSYTZ4RHd5Z2dpNU9XUFdhUWx0TXFqNkNmVTdyaEZTTFEyUWYzQmZPMnRqWU4?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTE5xSjhXLVl3WHlZLWI2VXA0azlIeXllUG1pcGxHeVdIS3Q3ODZJeDVrekg4SHhYeTRCTGE0MHRoLXVvaHFndjlUQ0NYTFFzRFdjWF8wdTVkOU5GQVJuS1VwMHp1NGs2Z0JYV200QnYwRE9HU3VKSG1hctIBhAFBVV95cUxQV1ltaWNwaWptalhYU0VQb0F5UFFkOFRrbzZIV1NlV2VrWFp2b20wSjBCaXA2WjVBVVUzd0h1anlUekpIZl9KZWNDekh5Q1FxX0o1OEV1bGRSYTZ4RHd5Z2dpNU9XUFdhUWx0TXFqNkNmVTdyaEZTTFEyUWYzQmZPMnRqWU4?oc=5,MLB.com,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,ff78a7141c4a57d9,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-01-07 08:00:00+00:00,164.0,True,"['injury_medical', 'contract_market']","injury_medical,contract_market",7,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" baseball",en,Rockies claim Keegan Thompson from Reds - Purple Row,Rockies claim Keegan Thompson from Reds Purple Row,"Wed, 07 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxNZHRyY0hqYktGeXNxUlBQVG02ejFpaWt0U2pMb3dzbjNwTW1WVHdBclBKczBNbHpKWDRhV3J0VC0xbHdIMUw1TFliWU8tMmFGaEYwQ3dJRXRnU3lNbmthN2g1MjZiTkozWVdMMWI3TlYzY1dMQWpkWkhEdXMxYjFib0lsSzB6ZEE1b1NCQndTX3JBY0wyRl81Xw?oc=5,https://news.google.com/rss/articles/CBMimAFBVV95cUxNZHRyY0hqYktGeXNxUlBQVG02ejFpaWt0U2pMb3dzbjNwTW1WVHdBclBKczBNbHpKWDRhV3J0VC0xbHdIMUw1TFliWU8tMmFGaEYwQ3dJRXRnU3lNbmthN2g1MjZiTkozWVdMMWI3TlYzY1dMQWpkWkhEdXMxYjFib0lsSzB6ZEE1b1NCQndTX3JBY0wyRl81Xw?oc=5,Purple Row,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,352a17500b682b70,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2026-01-07 08:00:00+00:00,164.0,True,[],,5,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" injury OR contract OR DFA OR released OR KBO",en,Cincinnati Reds designate RHP Keegan Thompson for assignment - Red Reporter,Cincinnati Reds designate RHP Keegan Thompson for assignment Red Reporter,"Sat, 27 Dec 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMilgFBVV95cUxNR3BWbHpadFplZUllTkRRQ09aV0lyWldLM1JZTWZGWXRIaTBnZHJYZTZfckR0Wk9sX2tOYmRnSTlyblUyQTZBRkVzVVBaZGw2V2YzVGh5ZUU2WHp5WjJRci1yUEFFd3VDaXFocFBiZzduT0I1RkpCUHF3N0pvYUhuZEcxbFhQY2RINkx6Sk1iV1F2MDF5RUE?oc=5,https://news.google.com/rss/articles/CBMilgFBVV95cUxNR3BWbHpadFplZUllTkRRQ09aV0lyWldLM1JZTWZGWXRIaTBnZHJYZTZfckR0Wk9sX2tOYmRnSTlyblUyQTZBRkVzVVBaZGw2V2YzVGh5ZUU2WHp5WjJRci1yUEFFd3VDaXFocFBiZzduT0I1RkpCUHF3N0pvYUhuZEcxbFhQY2RINkx6Sk1iV1F2MDF5RUE?oc=5,Red Reporter,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+injury+OR+contract+OR+DFA+OR+released+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,3275e0390ff16456,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2025-12-27 08:00:00+00:00,175.0,True,[],,5,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,,google_news_rss,"""Keegan Thompson"" baseball",en,Keegan Thompson - Colorado Rockies | P - FanGraphs,Keegan Thompson - Colorado Rockies | P FanGraphs,"Sun, 14 Dec 2025 06:06:26 GMT",https://news.google.com/rss/articles/CBMiekFVX3lxTE1ubWpsZ3VQcHhnMzhCQWxDWE1fNDNqVFZXaGJXcnhpY1prR1dOc2NWT0xkQmhJd3dldFo2aVJ3MzlyRURVT2Vlc0huRlJQWEhnc3AxM3lub1hoSTdibTRHbHdTd2N0SnN1UVR2aE5uV2QwTC12YS04OEJB?oc=5,https://news.google.com/rss/articles/CBMiekFVX3lxTE1ubWpsZ3VQcHhnMzhCQWxDWE1fNDNqVFZXaGJXcnhpY1prR1dOc2NWT0xkQmhJd3dldFo2aVJ3MzlyRURVT2Vlc0huRlJQWEhnc3AxM3lub1hoSTdibTRHbHdTd2N0SnN1UVR2aE5uV2QwTC12YS04OEJB?oc=5,FanGraphs,https://news.google.com/rss/search?q=%22Keegan+Thompson%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,09db4a192529eaa6,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2025-12-14 06:06:26+00:00,188.0,False,[],,4,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
212e67914d8a0517,run026_market_realism_priority_expanded,asian_quota,,WANG Po Jung,WANG Po Jung,TSG Hawks,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000935,https://en.cpbl.com.tw/team?ClubNo=AKP,google_news_rss,"""WANG Po Jung"" ""TSG Hawks"" baseball",en,CPBL All-Star Wang Po-jung signs NT$36 million contract with TSG Hawks - Taipei Times,CPBL All-Star Wang Po-jung signs NT$36 million contract with TSG Hawks Taipei Times,"Thu, 14 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE9KeVZYcjZOOXp5end6bnUyVmQ4SkhwZkVYUWRHNE5QVlFKdGY0VXFabVZqVDFjRGE0cDYzYk12WXdjdWwzU28wVlFvNXZpSjhpYjM2Qk8wTFBYaXVneDFoNlBNMzhUMmZWVF9SRWFpNlpIZWRreXVPRw?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTE9KeVZYcjZOOXp5end6bnUyVmQ4SkhwZkVYUWRHNE5QVlFKdGY0VXFabVZqVDFjRGE0cDYzYk12WXdjdWwzU28wVlFvNXZpSjhpYjM2Qk8wTFBYaXVneDFoNlBNMzhUMmZWVF9SRWFpNlpIZWRreXVPRw?oc=5,Taipei Times,https://news.google.com/rss/search?q=%22WANG+Po+Jung%22+%22TSG+Hawks%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,bb5713457821e871,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2023-12-14 08:00:00+00:00,919.0,False,"['injury_medical', 'contract_market', 'korea_willingness']","injury_medical,contract_market,korea_willingness",12,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
212e67914d8a0517,run026_market_realism_priority_expanded,asian_quota,,WANG Po Jung,WANG Po Jung,TSG Hawks,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000935,https://en.cpbl.com.tw/team?ClubNo=AKP,google_news_rss,"""WANG Po Jung"" NPB OR CPBL OR injury OR contract OR KBO",en,Three-time CPBL all-star Wang Po-jung ditches Japan - Taipei Times,Three-time CPBL all-star Wang Po-jung ditches Japan Taipei Times,"Wed, 15 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE0zZlNCbGczLWJNbThYLV9nUjN6LUp6UXhTcFRnV3M2RmdQSGt5ZzBwaHFBM1FZempGbm02QldyYVkzZ1VMYWJkeWYtTXQ3YS1RaDl1VHJFc21PYXdwaWVvbTk5YmJXQS1waC1sVjg5OVRDOXkxRUgwQg?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTE0zZlNCbGczLWJNbThYLV9nUjN6LUp6UXhTcFRnV3M2RmdQSGt5ZzBwaHFBM1FZempGbm02QldyYVkzZ1VMYWJkeWYtTXQ3YS1RaDl1VHJFc21PYXdwaWVvbTk5YmJXQS1waC1sVjg5OVRDOXkxRUgwQg?oc=5,Taipei Times,https://news.google.com/rss/search?q=%22WANG+Po+Jung%22+NPB+OR+CPBL+OR+injury+OR+contract+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,843ecb27801fe400,2026-06-21T17:09:22,True,data/raw/articles/candidate_news_expanded_v0_2,2023-11-15 08:00:00+00:00,948.0,False,['korea_willingness'],korea_willingness,6,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
