mlb_id,n_pitches,avg_ev,hard_hit_pct,xwoba,xba,xslg,whiff_pct,zone_sw_pct,chase_pct
408234,1384.0,89.12053231939164,0.376425855513308,0.33581786103650063,0.3124192307692308,0.46863461538461537,0.2563718140929535,0.6826086956521739,0.2824207492795389
443558,569.0,92.40408163265306,0.47959183673469385,0.4070681459861707,0.350958762886598,0.6218453608247424,0.3614864864864865,0.6605839416058394,0.3898305084745763
444482,1275.5,88.6410634472561,0.4332509997647612,0.35967123083276,0.3340456677279107,0.4989874191229331,0.2532137081032848,0.7268018126210949,0.33193884009810903
446334,930.0,92.24326241134752,0.5177304964539007,0.4318715905806559,0.3486014492753623,0.6896376811594203,0.28967254408060455,0.5799086757990868,0.29065040650406504
453568,1725.5,85.51997381071966,0.2942078639592452,0.3363069424612378,0.30989058171745154,0.4732233379501385,0.1944897414835673,0.6595663327898975,0.28876304068516645
455117,905.3333333333334,83.87590496861499,0.3458572796934866,0.3495821184402051,0.28943834792511924,0.5368818397513465,0.3661454781305276,0.6129038892545907,0.31386729876123626
456781,1261.6666666666667,88.32863356366299,0.39614497486134864,0.3562479622778243,0.33358194962572846,0.5022653670787312,0.25061664055280614,0.6491258230522035,0.32030691522346805
457705,2156.3333333333335,89.19193042780542,0.41505116964742284,0.3808132962893039,0.33040867870097296,0.5656960655335058,0.27504681456776753,0.6637692715559123,0.18647757201515022
457759,1932.3333333333333,88.27853783440965,0.34208258990836793,0.3489256122382233,0.31381005860882466,0.5069851841391424,0.17324994103399613,0.6513593167138377,0.2615799436186225
458015,938.0,89.2958904109589,0.3972602739726027,0.33698373766496087,0.268458904109589,0.5355890410958905,0.3080357142857143,0.6983122362869199,0.2521551724137931
462101,1595.0,86.94802631578946,0.3125,0.2928746533390271,0.283514950166113,0.3911461794019934,0.20028011204481794,0.6133828996282528,0.2779187817258883
467793,2295.3333333333335,88.52498227549643,0.38094403065687926,0.32706156986833684,0.29008042866602374,0.47922114958791173,0.23197563681835567,0.6628591273071617,0.2402037626622717
474832,1805.0,87.29649999999998,0.4,0.45563793721448276,0.3536919191919192,0.7443939393939393,0.32605729877216916,0.6643026004728132,0.17831074035453598
488726,220.0,90.43018867924529,0.37735849056603776,0.28315094339622643,0.28767307692307686,0.37592307692307697,0.07954545454545454,0.5555555555555556,0.19148936170212766
493329,544.6666666666666,88.02604074765348,0.3573217011893422,0.27259130499175827,0.2674918865353648,0.3605671767845681,0.18964224134269916,0.6096308576942217,0.3166784196195961
500743,1270.3333333333333,85.58405108335535,0.3047018820674259,0.3053242803524978,0.2964867289645829,0.4068760384717685,0.15929008832395286,0.6499634597374686,0.2841545493419404
500871,1239.0,86.04497607655503,0.3062200956937799,0.2987900374558618,0.27785922330097085,0.4186893203883495,0.28205128205128205,0.6815742397137746,0.3573529411764706
501303,86.0,86.21166666666667,0.3333333333333333,0.2755311355311355,0.24590000000000004,0.3850333333333334,0.2681159420289855,0.5797413793103448,0.2781232334652346
501659,68.0,90.98571428571428,0.7142857142857143,0.3174444444444445,0.2928571428571428,0.45642857142857146,0.375,0.7586206896551724,0.46153846153846156
502054,1853.3333333333333,91.44109073295026,0.4646747716885085,0.38838452374630245,0.3458859766016016,0.5661865553053053,0.22974971720593682,0.6038677957353659,0.19600493948261347
502110,1953.0,92.2252547898131,0.5076436943934473,0.48645980379168874,0.38883781040996734,0.7791147737415482,0.3302916085032524,0.7223998128800874,0.3091631957591821
502671,2569.3333333333335,90.9807444372724,0.48176241603904474,0.4149907811605744,0.35040361201848325,0.6299507263040428,0.2514817189420579,0.6443731492964306,0.2748106527585537
506702,206.0,82.66818181818181,0.22727272727272727,0.2780443349753695,0.26404761904761903,0.38642857142857145,0.25,0.5811965811965812,0.2696629213483146
514888,2118.6666666666665,84.73813794316415,0.31202119331599726,0.34339921162647863,0.3046308435391769,0.5000763087516437,0.20438782040904432,0.6364598132295511,0.35429710466184144
516416,1250.0,87.12788844621514,0.3944223107569721,0.29885156629327664,0.282152,0.407716,0.1926751592356688,0.6494156928213689,0.3671274961597542
516782,1311.0,87.04755168375893,0.4108904782158929,0.38008524843307034,0.34396453043599107,0.5403277808283252,0.27498341138550825,0.6889703041342385,0.3205170393163921
518595,1106.6666666666667,89.63002688172044,0.4077726574500768,0.38277006364891086,0.3150344201954595,0.587714515485071,0.31044621810961026,0.7467234566415263,0.2875109789678583
518626,719.0,92.08547008547009,0.5128205128205128,0.39473044151512054,0.28481739130434774,0.6802173913043479,0.2670807453416149,0.6428571428571429,0.26287262872628725
518692,2564.3333333333335,90.07058313121995,0.43203189320367424,0.4180789899262511,0.35620380193114104,0.6282854704165429,0.22539787507425046,0.7552094478976811,0.2662123306641333
518735,1300.0,89.02922597219631,0.3859158431226304,0.3379339952953182,0.29715656975626425,0.49253056843184584,0.22595810184366044,0.5784544057635751,0.2629932660207045
518792,936.3333333333334,86.97860683653484,0.3801464558268772,0.3161086361236877,0.28936356371252203,0.45051243386243384,0.23915334676640768,0.6473764009260966,0.30690072188106027
518934,1215.6666666666667,89.8049384267404,0.4426476524032812,0.346111714161302,0.32265221568837293,0.4827236909301535,0.19809814356394298,0.5768597645042167,0.2520197140764315
519058,1506.0,89.02758620689656,0.3793103448275862,0.3287990690759654,0.2957272727272727,0.48836363636363633,0.27284105131414266,0.7155727155727156,0.3333333333333333
519203,1554.5,88.27827541521211,0.3544641912620332,0.3456752888532802,0.3129316510695187,0.48745455213903743,0.22157379551173056,0.6506505810784611,0.336947334274527
519317,1598.6666666666667,94.0734271576377,0.5315181894129263,0.47906642438665287,0.35775035619823986,0.7831171364486754,0.35287025585791554,0.6068665155501152,0.27593396355385763
521692,2234.0,90.37411884531745,0.45304163103051165,0.421097497735182,0.3455956474658018,0.6585772656773861,0.2832128904617548,0.7657816907791241,0.43222677339109256
527038,1589.6666666666667,85.2528579453287,0.29023938295627477,0.31628911373879814,0.28175175784089146,0.45649939380157684,0.16834214526907332,0.6217289703094474,0.28717468785472244
541645,316.0,88.51339427662955,0.3986486486486487,0.408104830021795,0.342056240063593,0.6083839427662957,0.33376210653753025,0.8049864708156165,0.351840942562592
542194,850.5,86.84641531713899,0.41548582995951416,0.34613524724413935,0.2953606004901961,0.5162911414565827,0.3424878947947617,0.7667489260579472,0.46224106954132316
542208,738.0,88.72575757575757,0.3939393939393939,0.3581945989393871,0.3345625,0.5099921875,0.21597633136094674,0.6436781609195402,0.2923076923076923
542303,2621.6666666666665,91.26301305603307,0.49175410549159154,0.46739816271340295,0.36767091456758977,0.7441225463495545,0.27915201134800377,0.6677870586543078,0.2610466396673311
542364,325.5,82.31408529741864,0.3630751964085297,0.3037533017676768,0.29646875000000006,0.37057500000000004,0.2629022465088039,0.6029913671953423,0.21156186612576064
542583,453.0,86.74246575342465,0.3013698630136986,0.3096924727822093,0.267125,0.45680555555555546,0.23923444976076555,0.5732217573221757,0.3364485981308411
542932,745.0,85.10517495258061,0.32576120594988517,0.34312056704947097,0.3386581081702049,0.4519478379744509,0.211315828345079,0.6435575336436417,0.2106207734700262
543063,777.0,89.4671359223301,0.3826860841423948,0.35067337909059915,0.31156351575456054,0.515532504145937,0.32722537878787883,0.7305400008234858,0.30652981737972695
543068,1068.0,87.65333333333334,0.4,0.4099378006781415,0.33736787564766835,0.6343523316062176,0.28346456692913385,0.6363636363636364,0.31851851851851853
543228,983.5,86.80614889496468,0.3923444976076555,0.38440221730701307,0.33531920869827847,0.5630535789791603,0.2912478146853147,0.7122980375840788,0.4016361662531017
543257,1377.5,87.24157994796879,0.3244696818090855,0.33061547236020983,0.3031635294117647,0.4647474509803921,0.21394264234999305,0.5861822459505928,0.15640085541591914
543281,392.0,86.63529411764706,0.25882352941176473,0.297277896131854,0.2783975903614458,0.40272289156626506,0.22110552763819097,0.6728110599078341,0.3028571428571429
543305,821.5,86.15896908786354,0.33005938784833255,0.3230874586761582,0.2991691919191919,0.44775000000000004,0.29423602447573216,0.6140236551432017,0.23135363220349056
543309,1118.0,88.63557203956161,0.41612091241201105,0.3843912127001614,0.3181037331278989,0.5948133103022132,0.25369882711739294,0.6407733902253795,0.2865446695224985
543333,408.0,84.51739130434784,0.34782608695652173,0.2984605218066047,0.27462318840579714,0.41844927536231885,0.2358490566037736,0.6568627450980392,0.38235294117647056
543510,744.3333333333334,89.02798266045549,0.44818252399774133,0.3891288312806624,0.3372810005927456,0.5770511309967686,0.299341318593429,0.6855821176873809,0.34379684466195143
543543,291.0,87.53260869565219,0.2826086956521739,0.30774786984754376,0.2762444444444444,0.4560444444444445,0.22413793103448276,0.5735294117647058,0.24516129032258063
543592,391.0,84.12976870359796,0.34680182752712735,0.2772522971652004,0.28032828282828287,0.3576969696969696,0.16168968877170858,0.6137924865831843,0.21484497337926714
543685,870.5,88.98599310344827,0.3947816091954023,0.32359469596189905,0.2968810160427807,0.44493877005347593,0.1528010033444816,0.6178964300539643,0.1683133222812041
543760,2505.6666666666665,88.03221856849575,0.3582692955856233,0.34305385392173654,0.3038110157706837,0.49890335237340694,0.20288185163902214,0.7465610500111451,0.23396298547200092
543807,2387.3333333333335,88.59907949193662,0.41740481740481744,0.3955199924760029,0.3345077376692709,0.5956560417393759,0.24559184013356627,0.7254779408526075,0.22264213088680662
543877,1101.6666666666667,86.40123081079565,0.32334793790127514,0.303799037604108,0.2830381037843967,0.4249075971402683,0.2135359080507695,0.6463269344227309,0.30685128990251775
543939,986.0,84.05549132947978,0.27167630057803466,0.2895294757755512,0.2799235294117647,0.3888941176470588,0.2172043010752688,0.6646706586826348,0.2721649484536082
545121,841.3333333333334,86.53905653827796,0.3360399581519355,0.2994247697416454,0.29158410468319557,0.40087016758494026,0.14786038927669828,0.613338892623446,0.3163445609668601
545341,1301.0,90.87547976823127,0.4748195851549342,0.3936301805481072,0.33417418346934386,0.5863299225534461,0.22283030003355353,0.6669339178710835,0.3143674519352578
545350,321.0,87.49473684210528,0.3684210526315789,0.33956266861158163,0.3052181818181818,0.5065454545454546,0.2768361581920904,0.7660818713450293,0.30666666666666664
545361,1548.0,90.64711857523734,0.47625042290424274,0.49373622563507746,0.3851938040573865,0.790089170049165,0.26562358379238615,0.631241323102643,0.19383633710077044
547180,2254.3333333333335,91.05038984506253,0.47576452699163446,0.4393426654719739,0.3626382460697855,0.6716045130686435,0.3023123379715135,0.7823691560637057,0.3316854428415919
547379,77.0,90.14999999999999,0.375,0.36875,0.36550000000000005,0.49825,0.29411764705882354,0.6388888888888888,0.2682926829268293
547989,1446.5,88.4143051274867,0.3770383861025497,0.3011104399709248,0.2676946929383,0.4351604918740112,0.28076395356989053,0.6692799070847851,0.34736563410113847
553869,1458.0,87.41996019954537,0.37549815772161343,0.3317570884197105,0.30237111384552096,0.4692772318398594,0.3024375484452154,0.7501427991866159,0.3298810171084942
553882,423.5,84.90793351302784,0.26082659478885895,0.2848915266293055,0.2679856245239909,0.4038097867479056,0.16635220125786163,0.6946612105062809,0.2595434868162141
553993,2689.6666666666665,89.86662238499828,0.44375386035020353,0.42205928846009105,0.3371526883014204,0.6735377734109718,0.31736207785511733,0.6735626220109348,0.2718975874993261
570482,1091.0,86.70962258598958,0.3219365861752927,0.332739602303831,0.31538108999087217,0.45760507998041616,0.23089267627863364,0.7328622217324269,0.37544204287566557
570731,601.0,89.4019801980198,0.38613861386138615,0.3269364832907665,0.31372727272727274,0.4609191919191919,0.2920634920634921,0.7473684210526316,0.3227848101265823
571448,2124.0,87.29435085660585,0.3422804618883976,0.32441517756289545,0.30012490567048816,0.46111057920741133,0.1841440305043152,0.6477579442325807,0.32191947995901576
571466,312.0,83.78321001828463,0.1935621040098652,0.2585322943979386,0.257030303030303,0.3345614141414141,0.19756951756951757,0.6050923082173082,0.2236429872495446
571657,1129.3333333333333,87.01200059088104,0.3279155251408419,0.3444825235788553,0.30789276724121367,0.49860445930452285,0.2225715687334925,0.6314914664513545,0.3153602624692095
571745,1341.5,90.7952113128716,0.4650088381809417,0.39369535311430803,0.3318665601819265,0.6003840624830797,0.3006496514065623,0.6385103602762741,0.2472310439082966
571771,1490.6666666666667,88.94274133810741,0.37682031277529293,0.3287870837376563,0.29529935345035674,0.4811335085788219,0.2504476624445117,0.6823990884088396,0.286814083341101
571875,237.0,89.14444444444445,0.4444444444444444,0.3582888562091504,0.31911111111111107,0.5254444444444445,0.3305785123966942,0.7295081967213115,0.2782608695652174
571912,539.6666666666666,85.63709574415007,0.34986778426383275,0.3769844735184659,0.3379402246348029,0.5451283264927843,0.27390211540328585,0.640606359822475,0.25111279778477874
571970,1761.0,91.0041972172378,0.4741109411768094,0.4246470964497238,0.33188485036739407,0.7006671689164135,0.27575013912675533,0.6212245930120711,0.2086447135535697
571976,552.0,86.87721518987341,0.3037974683544304,0.33872437961463636,0.3071948051948052,0.49329870129870135,0.3697478991596639,0.558303886925795,0.29739776951672864
572008,95.0,75.04615384615386,0.46153846153846156,0.2581282051282051,0.2623076923076923,0.32861538461538464,0.37037037037037035,0.7,0.4222222222222222
572041,559.0,89.36504854368933,0.4174757281553398,0.3092580563402815,0.2591584158415841,0.4682970297029701,0.2578397212543554,0.7049808429118773,0.34563758389261745
572138,1025.0,88.79631495227994,0.40438317426652526,0.35786437074964417,0.30930370975550714,0.5382574134592109,0.26226134433184867,0.6211471367487736,0.23184148018502312
572191,1334.6666666666667,86.16991649429251,0.40500012768456806,0.3987953717569446,0.3242516044145949,0.6184149689721535,0.37529788361135585,0.6776030746455407,0.2983581247240567
572204,801.0,89.30263157894737,0.4605263157894737,0.41636379293927755,0.3324473684210526,0.6638684210526317,0.43260188087774293,0.6260162601626016,0.2037037037037037
572228,284.0,86.66829268292683,0.36585365853658536,0.4054591283191156,0.37302439024390244,0.5774390243902439,0.40714285714285714,0.7424242424242424,0.27631578947368424
572233,2510.6666666666665,90.01243139889824,0.44887971326495313,0.4042404088721528,0.32859249685381403,0.6235999345780675,0.2753862885952585,0.7346427325901842,0.25983947028857507
572287,606.0,85.9047619047619,0.3492063492063492,0.36022407975622256,0.30652380952380953,0.5418095238095237,0.4275618374558304,0.6193771626297578,0.3280757097791798
572761,842.5,85.64332558139535,0.30134883720930233,0.36055718076210863,0.30152738095238096,0.5490785714285714,0.2873824675944817,0.6102663783584836,0.20765010851217747
572816,550.0,88.0534482758621,0.27586206896551724,0.33371264494441966,0.31610434782608693,0.4655565217391304,0.22424242424242424,0.7205882352941176,0.48201438848920863
573131,264.0,94.0030303030303,0.5151515151515151,0.4401356623916784,0.3776666666666667,0.6654545454545455,0.26595744680851063,0.5367647058823529,0.1640625
573262,1956.3333333333333,89.28462222327583,0.4270172609980805,0.37455246587094565,0.31270053904873535,0.575753187048499,0.2294595312016153,0.6236570395681774,0.21780836233829218
575929,1836.6666666666667,91.02859860964712,0.47712987051366645,0.44295294858741546,0.36985505130451907,0.678951800283277,0.30923139865011445,0.6881667636162407,0.3012486145052232
578428,1210.5,84.2613944327731,0.294922969187675,0.31727955052856527,0.31518276694220826,0.4121100995911899,0.16453084339214785,0.600318340711887,0.3626992564208903
578570,79.0,75.76428571428572,0.14285714285714285,0.284728021978022,0.27871428571428575,0.38285714285714284,0.3333333333333333,0.6341463414634146,0.2631578947368421
592178,685.6666666666666,87.18996951658339,0.32104486665432935,0.3350149526250003,0.2934400140427524,0.4967275849066417,0.3253694581280788,0.7038616987068452,0.2736040907920391
592192,1518.3333333333333,87.65896201143124,0.3574211892441241,0.30629199799293855,0.2832520346152883,0.4228264721026445,0.21276058371855563,0.598234542455751,0.2518100327792015
592200,424.5,81.92742424242425,0.21856060606060607,0.2867955202691118,0.27502743778049776,0.3879383924928601,0.2195885250651985,0.6716130131878901,0.19709399665151878
592206,2318.6666666666665,88.36738063966645,0.38736800354690365,0.3957199530040713,0.34352434015558725,0.5888255482867343,0.31812494228460614,0.7798261874403041,0.3968070916315624
592273,1682.0,88.73625161677754,0.4118163340724316,0.3496910783819044,0.3059859050533082,0.5047074690765052,0.2729690405101775,0.6760975839814418,0.307231289943484
592325,386.0,88.20877192982456,0.3684210526315789,0.38776045504529455,0.36108771929824557,0.5404561403508772,0.33793103448275863,0.5833333333333334,0.17010309278350516
592348,140.0,83.56315789473685,0.2631578947368421,0.284703354297694,0.2629444444444444,0.39644444444444443,0.3275862068965517,0.5942028985507246,0.23943661971830985
592450,2552.0,96.43064152379618,0.6139109514853971,0.6202973550968517,0.43598359147627574,1.067886544674675,0.3392668652800794,0.6716968830244768,0.19108211206474804
592518,2443.6666666666665,92.12828588262819,0.4900325844955143,0.39572894289436783,0.3316189851329264,0.6002937339916651,0.24770844313701457,0.7075941461043683,0.29278315178359543
592626,1600.3333333333333,91.50354529848569,0.4819040650800079,0.4008555285919951,0.3329618638075771,0.6192124218582914,0.250308416113388,0.6309183020796493,0.27923323926957117
592656,313.0,81.79622641509434,0.20754716981132076,0.32885443404953474,0.31645283018867915,0.44256603773584896,0.2945205479452055,0.7111111111111111,0.2808988764044944
