rule_type,rule,rule_description,component_a,component_b,hidden_interaction_lift,loss_rate_lift_vs_baseline,hidden_need_score,games,win_pct,complement_win_pct,win_pct_delta,loss_rate,avg_run_diff,avg_team_runs,avg_opp_runs,avg_starter_outs,avg_bullpen_ip,avg_of_rbi,avg_of_high_obp,avg_replacement_slot_k
pair,of_hr_zero AND opp_runs_ge6,outfielders hit no HR + opponent scored 6+ runs,of_hr_zero,opp_runs_ge6,-0.02083333333333337,0.21789617486338797,1.6584699453551912,24,0.20833333333333334,0.5675675675675675,-0.3592342342342342,0.7916666666666666,-3.7083333333333335,4.75,8.458333333333334,11.833333333333334,4.819444444444445,1.25,0.2935598544973545,3.5
pair,starter_er4plus AND of_top_obp_le_250,starter allowed 4+ ER + OF table-setter OBP was .250 or lower,starter_er4plus,of_top_obp_le_250,0.03359683794466406,0.19895678092399405,1.6179291129398043,22,0.22727272727272727,0.5384615384615384,-0.31118881118881114,0.7727272727272727,-4.318181818181818,4.681818181818182,9.0,11.909090909090908,4.803030303030304,1.3181818181818181,0.27536075036075036,3.090909090909091
pair,bullpen_bb4plus AND opp_runs_ge6,bullpen issued 4+ walks + opponent scored 6+ runs,bullpen_bb4plus,opp_runs_ge6,0.033653846153846145,0.2723833543505675,1.6167244640605296,13,0.15384615384615385,0.5,-0.34615384615384615,0.8461538461538461,-4.615384615384615,4.923076923076923,9.538461538461538,11.76923076923077,4.82051282051282,1.5384615384615385,0.4153846153846154,3.1538461538461537
pair,of_rbi_zero AND team_runs_le3,all outfielders combined for 0 RBI + SSG scored 3 or fewer runs,of_rbi_zero,team_runs_le3,-0.012422360248447117,0.28337236533957855,1.5925058548009372,14,0.14285714285714285,0.5106382978723404,-0.36778115501519754,0.8571428571428572,-3.7857142857142856,1.8571428571428572,5.642857142857143,13.5,3.9285714285714284,0.0,0.20515873015873015,3.7142857142857144
pair,of_high_rbi_zero AND humid_60plus,"high-leverage OF lineup slots had 0 RBI + humid game, 60%+",of_high_rbi_zero,humid_60plus,0.04166666666666663,0.30122950819672134,1.5922131147540983,8,0.125,0.4716981132075472,-0.3466981132075472,0.875,-4.25,2.75,7.0,13.375,4.041666666666667,0.375,0.225,3.25
pair,of_high_obp_le_250 AND humid_60plus,"high-leverage OF OBP was .250 or lower + humid game, 60%+",of_high_obp_le_250,humid_60plus,0.04166666666666663,0.30122950819672134,1.5922131147540983,8,0.125,0.4716981132075472,-0.3466981132075472,0.875,-4.375,3.0,7.375,13.0,4.291666666666667,0.375,0.146875,3.25
pair,of_top_obp_le_250 AND replacement_slot_rbi_lt3,OF table-setter OBP was .250 or lower + OF/DH replacement-relevant slots had fewer than 3 RBI,of_top_obp_le_250,replacement_slot_rbi_lt3,-0.017105263157894735,0.08412424503882665,1.582398619499569,38,0.34210526315789475,0.5652173913043478,-0.22311212814645304,0.6578947368421053,-2.1842105263157894,3.4473684210526314,5.631578947368421,13.894736842105264,4.166666666666667,0.7894736842105263,0.25491533320480686,3.5
pair,starter_short_lt5 AND of_rbi_zero,starter failed to complete 5 innings + all outfielders combined for 0 RBI,starter_short_lt5,of_rbi_zero,0.08133971291866016,0.24441132637853946,1.5823201819750563,11,0.18181818181818182,0.48,-0.29818181818181816,0.8181818181818181,-3.8181818181818183,3.5454545454545454,7.363636363636363,10.818181818181818,5.03030303030303,0.0,0.277020202020202,3.3636363636363638
pair,bullpen_ip_ge5 AND bullpen_er3plus,bullpen had to cover 5+ innings + bullpen allowed 3+ ER,bullpen_ip_ge5,bullpen_er3plus,-0.02777777777777779,0.3151183970856102,1.5555555555555554,9,0.1111111111111111,0.4807692307692308,-0.3696581196581197,0.8888888888888888,-4.888888888888889,5.444444444444445,10.333333333333334,8.666666666666666,5.666666666666666,2.0,0.35,2.7777777777777777
pair,of_rbi_lt3 AND of_hr_zero,outfielders combined for fewer than 3 RBI + outfielders hit no HR,of_rbi_lt3,of_hr_zero,0.0,0.09289617486338808,1.5519125683060113,36,0.3333333333333333,0.56,-0.22666666666666674,0.6666666666666667,-2.111111111111111,3.6944444444444446,5.805555555555555,13.527777777777779,4.194444444444445,0.6388888888888888,0.26966490299823637,3.611111111111111
pair,starter_er4plus AND opp_runs_ge6,starter allowed 4+ ER + opponent scored 6+ runs,starter_er4plus,opp_runs_ge6,-0.03977272727272729,0.19895678092399405,1.5171385991058122,22,0.22727272727272727,0.5384615384615384,-0.31118881118881114,0.7727272727272727,-4.318181818181818,4.7727272727272725,9.090909090909092,11.5,4.8939393939393945,1.4545454545454546,0.28445165945165946,3.1818181818181817
pair,of_rbi_lt3 AND away_game,outfielders combined for fewer than 3 RBI + away game,of_rbi_lt3,away_game,0.06060606060606055,0.15350223546944863,1.5171385991058122,22,0.2727272727272727,0.5128205128205128,-0.24009324009324007,0.7272727272727273,-2.5454545454545454,3.4545454545454546,6.0,13.045454545454545,4.075757575757576,0.7727272727272727,0.27732128982128984,3.1363636363636362
pair,replacement_slot_k_ge5 AND opp_runs_ge6,OF/DH replacement-relevant slots struck out 5+ times + opponent scored 6+ runs,replacement_slot_k_ge5,opp_runs_ge6,0.044642857142857206,0.28337236533957855,1.4969262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-1.8571428571428572,5.571428571428571,7.428571428571429,14.142857142857142,4.571428571428571,1.7142857142857142,0.31403061224489803,6.142857142857143
pair,of_high_obp_le_250 AND team_runs_le3,high-leverage OF OBP was .250 or lower + SSG scored 3 or fewer runs,of_high_obp_le_250,team_runs_le3,-0.057065217391304324,0.23872950819672134,1.4795081967213117,16,0.1875,0.5111111111111111,-0.32361111111111107,0.8125,-4.125,2.0625,6.1875,13.4375,4.020833333333333,0.375,0.1344417735042735,3.375
pair,of_high_rbi_zero AND away_game,high-leverage OF lineup slots had 0 RBI + away game,of_high_rbi_zero,away_game,0.08333333333333326,0.17622950819672134,1.4795081967213115,16,0.25,0.4888888888888889,-0.23888888888888887,0.75,-1.75,3.75,5.5,13.875,3.729166666666666,0.875,0.2482638888888889,3.3125
single,of_hr_zero,outfielders hit no HR,of_hr_zero,,,0.021467603434816573,1.4629195940671351,42,0.40476190476190477,0.47368421052631576,-0.068922305764411,0.5952380952380952,-1.2857142857142858,4.571428571428571,5.857142857142857,13.30952380952381,4.333333333333333,1.1666666666666667,0.28858182161753587,3.619047619047619
pair,starter_short_lt5 AND of_top_obp_le_250,starter failed to complete 5 innings + OF table-setter OBP was .250 or lower,starter_short_lt5,of_top_obp_le_250,0.034965034965035,0.15350223546944863,1.4402155221827355,22,0.2727272727272727,0.5128205128205128,-0.24009324009324007,0.7272727272727273,-3.1818181818181817,4.545454545454546,7.7272727272727275,10.636363636363637,5.136363636363637,1.2727272727272727,0.2976010101010101,2.8181818181818183
pair,of_rbi_zero AND humid_60plus,"all outfielders combined for 0 RBI + humid game, 60%+",of_rbi_zero,humid_60plus,0.023809523809523836,0.28337236533957855,1.434426229508197,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-4.714285714285714,2.5714285714285716,7.285714285714286,13.0,4.238095238095238,0.0,0.18571428571428572,3.2857142857142856
single,humid_60plus,"humid game, 60%+",humid_60plus,,,0.2595628415300547,1.4316939890710385,12,0.16666666666666666,0.4897959183673469,-0.3231292517006803,0.8333333333333334,-3.25,3.4166666666666665,6.666666666666667,12.833333333333334,4.361111111111111,0.9166666666666666,0.22916666666666666,3.5
pair,of_hr_zero AND of_top_obp_le_250,outfielders hit no HR + OF table-setter OBP was .250 or lower,of_hr_zero,of_top_obp_le_250,-0.02264150943396226,0.02622950819672132,1.4163934426229507,40,0.4,0.47619047619047616,-0.07619047619047614,0.6,-1.2,4.575,5.775,13.725,4.208333333333333,1.1,0.28301091269841266,3.625
single,starter_er4plus,starter allowed 4+ ER,starter_er4plus,,,0.16535994297933,1.4155381325730576,23,0.2608695652173913,0.5263157894736842,-0.2654462242562929,0.7391304347826086,-4.086956521739131,4.782608695652174,8.869565217391305,11.565217391304348,4.9275362318840585,1.434782608695652,0.28077984817115254,3.0869565217391304
pair,of_hr_zero AND replacement_slot_rbi_lt3,outfielders hit no HR + OF/DH replacement-relevant slots had fewer than 3 RBI,of_hr_zero,replacement_slot_rbi_lt3,-0.027941176470588358,0.07328833172613303,1.4079074252651878,34,0.35294117647058826,0.5185185185185185,-0.16557734204793023,0.6470588235294117,-2.0,3.5,5.5,13.852941176470589,4.127450980392157,0.6470588235294118,0.2590569561157796,3.676470588235294
pair,starter_short_lt5 AND opp_runs_ge6,starter failed to complete 5 innings + opponent scored 6+ runs,starter_short_lt5,opp_runs_ge6,-0.03472222222222221,0.20400728597449913,1.406193078324226,18,0.2222222222222222,0.5116279069767442,-0.289405684754522,0.7777777777777778,-4.444444444444445,4.888888888888889,9.333333333333334,9.722222222222221,5.314814814814815,1.5555555555555556,0.31234567901234567,2.888888888888889
pair,starter_disaster AND opp_runs_ge6,starter disaster: 5+ ER or fewer than 4 innings + opponent scored 6+ runs,starter_disaster,opp_runs_ge6,-0.03472222222222221,0.20400728597449913,1.406193078324226,18,0.2222222222222222,0.5116279069767442,-0.289405684754522,0.7777777777777778,-3.888888888888889,5.333333333333333,9.222222222222221,10.444444444444445,5.2407407407407405,1.6111111111111112,0.30738536155202817,3.111111111111111
pair,of_high_obp_le_250 AND opp_runs_ge6,high-leverage OF OBP was .250 or lower + opponent scored 6+ runs,of_high_obp_le_250,opp_runs_ge6,-0.012499999999999956,0.22622950819672139,1.3967213114754102,15,0.2,0.5,-0.3,0.8,-4.8,3.466666666666667,8.266666666666667,12.733333333333333,4.422222222222222,0.7333333333333333,0.1564814814814815,3.1333333333333333
pair,starter_disaster AND away_game,starter disaster: 5+ ER or fewer than 4 innings + away game,starter_disaster,away_game,0.050000000000000044,0.22622950819672139,1.382786885245902,10,0.2,0.47058823529411764,-0.27058823529411763,0.8,-4.0,5.4,9.4,8.0,5.533333333333333,1.7,0.4322222222222222,2.6
pair,starter_er4plus AND starter_disaster,starter allowed 4+ ER + starter disaster: 5+ ER or fewer than 4 innings,starter_er4plus,starter_disaster,0.014705882352941124,0.19093539054966246,1.365236258437801,17,0.23529411764705882,0.5,-0.2647058823529412,0.7647058823529411,-3.7058823529411766,5.529411764705882,9.235294117647058,10.705882352941176,5.196078431372548,1.6470588235294117,0.301937441643324,3.0588235294117645
single,starter_disaster,starter disaster: 5+ ER or fewer than 4 innings,starter_disaster,,,0.17622950819672134,1.360655737704918,20,0.25,0.5121951219512195,-0.2621951219512195,0.75,-3.55,5.1,8.65,9.85,5.416666666666667,1.6,0.3183134920634921,3.0
single,of_high_rbi_zero,high-leverage OF lineup slots had 0 RBI,of_high_rbi_zero,,,0.09289617486338808,1.3551912568306015,30,0.3333333333333333,0.5161290322580645,-0.1827956989247312,0.6666666666666667,-1.9,3.9,5.8,13.766666666666667,4.066666666666667,0.8,0.22324074074074074,3.5
pair,of_high_rbi_zero AND of_top_obp_le_250,high-leverage OF lineup slots had 0 RBI + OF table-setter OBP was .250 or lower,of_high_rbi_zero,of_top_obp_le_250,0.0,0.09289617486338808,1.3551912568306015,30,0.3333333333333333,0.5161290322580645,-0.1827956989247312,0.6666666666666667,-1.9,3.9,5.8,13.766666666666667,4.066666666666667,0.8,0.22324074074074074,3.5
single,starter_short_lt5,starter failed to complete 5 innings,starter_short_lt5,,,0.11853720050441363,1.3266078184110972,26,0.3076923076923077,0.5142857142857142,-0.20659340659340653,0.6923076923076923,-2.923076923076923,4.5,7.423076923076923,10.0,5.3589743589743595,1.4230769230769231,0.3107905982905983,2.8846153846153846
single,of_rbi_zero,all outfielders combined for 0 RBI,of_rbi_zero,,,0.1630716134598793,1.2752372735116484,19,0.2631578947368421,0.5,-0.2368421052631579,0.736842105263158,-2.6315789473684212,3.1052631578947367,5.7368421052631575,12.947368421052632,4.2105263157894735,0.0,0.21695906432748535,3.5789473684210527
pair,of_rbi_zero AND of_rbi_lt3,all outfielders combined for 0 RBI + outfielders combined for fewer than 3 RBI,of_rbi_zero,of_rbi_lt3,0.0,0.1630716134598793,1.2752372735116484,19,0.2631578947368421,0.5,-0.2368421052631579,0.736842105263158,-2.6315789473684212,3.1052631578947367,5.7368421052631575,12.947368421052632,4.2105263157894735,0.0,0.21695906432748535,3.5789473684210527
pair,of_rbi_zero AND of_hr_zero,all outfielders combined for 0 RBI + outfielders hit no HR,of_rbi_zero,of_hr_zero,0.0,0.1630716134598793,1.2752372735116484,19,0.2631578947368421,0.5,-0.2368421052631579,0.736842105263158,-2.6315789473684212,3.1052631578947367,5.7368421052631575,12.947368421052632,4.2105263157894735,0.0,0.21695906432748535,3.5789473684210527
pair,of_rbi_zero AND of_high_rbi_zero,all outfielders combined for 0 RBI + high-leverage OF lineup slots had 0 RBI,of_rbi_zero,of_high_rbi_zero,0.0,0.1630716134598793,1.2752372735116484,19,0.2631578947368421,0.5,-0.2368421052631579,0.736842105263158,-2.6315789473684212,3.1052631578947367,5.7368421052631575,12.947368421052632,4.2105263157894735,0.0,0.21695906432748535,3.5789473684210527
pair,of_rbi_zero AND of_top_obp_le_250,all outfielders combined for 0 RBI + OF table-setter OBP was .250 or lower,of_rbi_zero,of_top_obp_le_250,0.0,0.1630716134598793,1.2752372735116484,19,0.2631578947368421,0.5,-0.2368421052631579,0.736842105263158,-2.6315789473684212,3.1052631578947367,5.7368421052631575,12.947368421052632,4.2105263157894735,0.0,0.21695906432748535,3.5789473684210527
pair,of_rbi_lt3 AND of_high_rbi_zero,outfielders combined for fewer than 3 RBI + high-leverage OF lineup slots had 0 RBI,of_rbi_lt3,of_high_rbi_zero,0.0,0.09289617486338808,1.2568306010928967,27,0.3333333333333333,0.5,-0.16666666666666669,0.6666666666666667,-2.3333333333333335,3.5185185185185186,5.851851851851852,13.62962962962963,4.111111111111111,0.4444444444444444,0.2036008230452675,3.4444444444444446
pair,of_top_obp_le_250 AND away_game,OF table-setter OBP was .250 or lower + away game,of_top_obp_le_250,away_game,0.020215633423180557,0.06908665105386413,1.2550262913702444,28,0.35714285714285715,0.48484848484848486,-0.1277056277056277,0.6428571428571428,-0.7857142857142857,4.964285714285714,5.75,13.607142857142858,3.952380952380952,1.6071428571428572,0.3178952991452991,3.357142857142857
pair,replacement_slot_rbi_lt3 AND away_game,OF/DH replacement-relevant slots had fewer than 3 RBI + away game,replacement_slot_rbi_lt3,away_game,0.02499999999999991,0.1262295081967213,1.2356557377049175,20,0.3,0.4878048780487805,-0.1878048780487805,0.7,-2.4,3.1,5.5,13.55,3.9499999999999993,0.8,0.2600534188034188,3.2
pair,of_hr_zero AND humid_60plus,"outfielders hit no HR + humid game, 60%+",of_hr_zero,humid_60plus,-0.033333333333333326,0.22622950819672139,1.2327868852459019,10,0.2,0.47058823529411764,-0.27058823529411763,0.8,-3.5,3.5,7.0,12.6,4.466666666666667,0.6,0.225,3.6
single,bullpen_bb4plus,bullpen issued 4+ walks,bullpen_bb4plus,,,0.17622950819672134,1.2295081967213117,16,0.25,0.4888888888888889,-0.23888888888888887,0.75,-3.8125,4.6875,8.5,11.4375,5.041666666666667,1.5,0.39427083333333335,2.9375
pair,bullpen_ip_ge5 AND of_high_rbi_zero,bullpen had to cover 5+ innings + high-leverage OF lineup slots had 0 RBI,bullpen_ip_ge5,of_high_rbi_zero,0.08333333333333326,0.17622950819672134,1.2172131147540983,8,0.25,0.4528301886792453,-0.2028301886792453,0.75,-2.5,4.625,7.125,9.25,5.666666666666667,0.75,0.3,3.25
pair,starter_er4plus AND bullpen_bb4plus,starter allowed 4+ ER + bullpen issued 4+ walks,starter_er4plus,bullpen_bb4plus,0.02777777777777779,0.20400728597449913,1.1944444444444446,9,0.2222222222222222,0.46153846153846156,-0.23931623931623935,0.7777777777777778,-6.222222222222222,4.111111111111111,10.333333333333334,10.444444444444445,5.185185185185185,1.1111111111111112,0.3833333333333333,2.7777777777777777
pair,starter_disaster AND of_high_obp_le_250,starter disaster: 5+ ER or fewer than 4 innings + high-leverage OF OBP was .250 or lower,starter_disaster,of_high_obp_le_250,0.02777777777777779,0.20400728597449913,1.1944444444444446,9,0.2222222222222222,0.46153846153846156,-0.23931623931623935,0.7777777777777778,-4.888888888888889,4.0,8.88888888888889,11.666666666666666,4.888888888888889,0.8888888888888888,0.16358024691358025,2.888888888888889
pair,of_rbi_zero AND replacement_slot_rbi_lt3,all outfielders combined for 0 RBI + OF/DH replacement-relevant slots had fewer than 3 RBI,of_rbi_zero,replacement_slot_rbi_lt3,-0.014619883040935755,0.14845173041894355,1.1839708561020037,18,0.2777777777777778,0.4883720930232558,-0.210594315245478,0.7222222222222222,-2.611111111111111,2.7222222222222223,5.333333333333333,13.277777777777779,4.12962962962963,0.0,0.20679012345679013,3.611111111111111
single,away_game,away game,away_game,,,0.039132734003172964,1.1729243786356427,31,0.3870967741935484,0.4666666666666667,-0.0795698924731183,0.6129032258064516,-0.41935483870967744,5.32258064516129,5.741935483870968,13.290322580645162,4.075268817204301,1.8387096774193548,0.32215427941234387,3.2903225806451615
pair,of_hr_zero AND away_game,outfielders hit no HR + away game,of_hr_zero,away_game,0.02709677419354839,0.06622950819672135,1.1658804865150716,25,0.36,0.4722222222222222,-0.11222222222222222,0.64,-1.32,4.72,6.04,12.64,4.279999999999999,1.4,0.3138888888888889,3.24
pair,bullpen_ip_ge5 AND of_rbi_lt3,bullpen had to cover 5+ innings + outfielders combined for fewer than 3 RBI,bullpen_ip_ge5,of_rbi_lt3,0.04761904761904756,0.14051522248243564,1.1639344262295084,14,0.2857142857142857,0.46808510638297873,-0.18237082066869303,0.7142857142857143,-3.0,4.285714285714286,7.285714285714286,9.928571428571429,5.547619047619049,0.9285714285714286,0.29897959183673467,3.2857142857142856
pair,starter_disaster AND of_hr_zero,starter disaster: 5+ ER or fewer than 4 innings + outfielders hit no HR,starter_disaster,of_hr_zero,-0.016666666666666607,0.15956284153005473,1.1300546448087436,15,0.26666666666666666,0.4782608695652174,-0.21159420289855074,0.7333333333333334,-3.6,5.2,8.8,9.466666666666667,5.511111111111111,1.3333333333333333,0.3371957671957672,3.1333333333333333
pair,starter_short_lt5 AND starter_er4plus,starter failed to complete 5 innings + starter allowed 4+ ER,starter_short_lt5,starter_er4plus,-0.03324808184143224,0.13211186113789775,1.0858244937319188,17,0.29411764705882354,0.4772727272727273,-0.18315508021390375,0.7058823529411764,-4.176470588235294,4.9411764705882355,9.117647058823529,10.0,5.313725490196078,1.411764705882353,0.2895424836601307,2.764705882352941
pair,starter_short_lt5 AND starter_disaster,starter failed to complete 5 innings + starter disaster: 5+ ER or fewer than 4 innings,starter_short_lt5,starter_disaster,-0.044117647058823595,0.13211186113789775,1.0858244937319188,17,0.29411764705882354,0.4772727272727273,-0.18315508021390375,0.7058823529411764,-3.7058823529411766,5.0,8.705882352941176,8.647058823529411,5.647058823529412,1.5294117647058822,0.33562091503267977,2.7058823529411766
pair,of_rbi_lt3 AND of_high_obp_le_250,outfielders combined for fewer than 3 RBI + high-leverage OF OBP was .250 or lower,of_rbi_lt3,of_high_obp_le_250,-0.026666666666666727,0.06622950819672135,1.0845901639344264,25,0.36,0.4722222222222222,-0.11222222222222222,0.64,-2.6,3.32,5.92,13.72,4.1466666666666665,0.48,0.13804273504273504,3.36
pair,of_hr_zero AND of_high_rbi_zero,outfielders hit no HR + high-leverage OF lineup slots had 0 RBI,of_hr_zero,of_high_rbi_zero,-0.026666666666666727,0.06622950819672135,1.0845901639344264,25,0.36,0.4722222222222222,-0.11222222222222222,0.64,-1.96,3.44,5.4,13.72,4.053333333333333,0.32,0.2198888888888889,3.56
pair,of_high_rbi_zero AND replacement_slot_rbi_lt3,high-leverage OF lineup slots had 0 RBI + OF/DH replacement-relevant slots had fewer than 3 RBI,of_high_rbi_zero,replacement_slot_rbi_lt3,-0.03500000000000003,0.06622950819672135,1.0845901639344264,25,0.36,0.4722222222222222,-0.11222222222222222,0.64,-2.16,3.16,5.32,13.68,4.1066666666666665,0.4,0.2038888888888889,3.48
pair,starter_er4plus AND of_high_obp_le_250,starter allowed 4+ ER + high-leverage OF OBP was .250 or lower,starter_er4plus,of_high_obp_le_250,-0.024844720496894346,0.14051522248243564,1.0210772833723656,14,0.2857142857142857,0.46808510638297873,-0.18237082066869303,0.7142857142857143,-4.642857142857143,3.5714285714285716,8.214285714285714,12.428571428571429,4.6428571428571415,0.7857142857142857,0.14623015873015874,3.0
pair,of_high_obp_le_250 AND replacement_slot_rbi_lt3,high-leverage OF OBP was .250 or lower + OF/DH replacement-relevant slots had fewer than 3 RBI,of_high_obp_le_250,replacement_slot_rbi_lt3,-0.050000000000000044,0.05122950819672134,0.9918032786885247,24,0.375,0.4594594594594595,-0.08445945945945948,0.625,-2.4583333333333335,3.2083333333333335,5.666666666666667,13.5,4.208333333333333,0.4166666666666667,0.14379451566951565,3.375
pair,of_rbi_zero AND of_high_obp_le_250,all outfielders combined for 0 RBI + high-leverage OF OBP was .250 or lower,of_rbi_zero,of_high_obp_le_250,-0.049342105263157965,0.11372950819672134,0.9795081967213116,16,0.3125,0.4666666666666667,-0.15416666666666667,0.6875,-2.625,2.9375,5.5625,13.6875,4.0,0.0,0.1779513888888889,3.75
pair,starter_short_lt5 AND bullpen_bb4plus,starter failed to complete 5 innings + bullpen issued 4+ walks,starter_short_lt5,bullpen_bb4plus,-0.022727272727272707,0.15350223546944863,0.9746646795827125,11,0.2727272727272727,0.46,-0.1872727272727273,0.7272727272727273,-4.454545454545454,4.363636363636363,8.818181818181818,9.818181818181818,5.454545454545454,1.3636363636363635,0.3553030303030303,2.6363636363636362
pair,starter_er4plus AND away_game,starter allowed 4+ ER + away game,starter_er4plus,away_game,-0.011857707509881354,0.15350223546944863,0.9746646795827125,11,0.2727272727272727,0.46,-0.1872727272727273,0.7272727272727273,-4.0,5.181818181818182,9.181818181818182,9.909090909090908,5.060606060606061,1.6363636363636365,0.3406565656565657,2.3636363636363638
pair,of_high_rbi_zero AND of_high_obp_le_250,high-leverage OF lineup slots had 0 RBI + high-leverage OF OBP was .250 or lower,of_high_rbi_zero,of_high_obp_le_250,-0.030303030303030387,0.0625931445603577,0.9716840536512669,22,0.36363636363636365,0.46153846153846156,-0.09790209790209792,0.6363636363636364,-2.4545454545454546,3.590909090909091,6.045454545454546,13.863636363636363,4.015151515151516,0.5454545454545454,0.13851010101010103,3.772727272727273
pair,opp_runs_ge6 AND humid_60plus,"opponent scored 6+ runs + humid game, 60%+",opp_runs_ge6,humid_60plus,-0.08333333333333337,0.17622950819672134,0.9672131147540985,8,0.25,0.4528301886792453,-0.2028301886792453,0.75,-3.625,4.0,7.625,12.0,4.708333333333334,0.75,0.234375,3.75
pair,starter_er4plus AND of_hr_zero,starter allowed 4+ ER + outfielders hit no HR,starter_er4plus,of_hr_zero,-0.0724637681159419,0.09289617486338808,0.9617486338797818,18,0.3333333333333333,0.46511627906976744,-0.13178294573643412,0.6666666666666667,-3.6666666666666665,4.944444444444445,8.61111111111111,11.055555555555555,5.092592592592592,1.2222222222222223,0.2629409171075838,3.1666666666666665
pair,starter_short_lt5 AND of_hr_zero,starter failed to complete 5 innings + outfielders hit no HR,starter_short_lt5,of_hr_zero,-0.04230769230769227,0.07622950819672136,0.9606557377049182,20,0.35,0.4634146341463415,-0.11341463414634151,0.65,-3.1,4.55,7.65,10.1,5.283333333333333,1.1,0.31236111111111114,3.0
single,of_high_obp_le_250,high-leverage OF OBP was .250 or lower,of_high_obp_le_250,,,0.0188221007893139,0.9605343047965998,27,0.4074074074074074,0.4411764705882353,-0.033769063180827896,0.5925925925925926,-2.074074074074074,3.740740740740741,5.814814814814815,13.777777777777779,4.148148148148148,0.7777777777777778,0.14263216207660653,3.5185185185185186
pair,of_high_obp_le_250 AND of_top_obp_le_250,high-leverage OF OBP was .250 or lower + OF table-setter OBP was .250 or lower,of_high_obp_le_250,of_top_obp_le_250,-0.030048916841369677,0.0188221007893139,0.9605343047965998,27,0.4074074074074074,0.4411764705882353,-0.033769063180827896,0.5925925925925926,-2.074074074074074,3.740740740740741,5.814814814814815,13.777777777777779,4.148148148148148,0.7777777777777778,0.14263216207660653,3.5185185185185186
pair,starter_short_lt5 AND of_high_obp_le_250,starter failed to complete 5 innings + high-leverage OF OBP was .250 or lower,starter_short_lt5,of_high_obp_le_250,0.0,0.11853720050441363,0.9003783102143759,13,0.3076923076923077,0.4583333333333333,-0.1506410256410256,0.6923076923076923,-3.923076923076923,3.4615384615384617,7.384615384615385,11.384615384615385,5.05128205128205,0.7692307692307693,0.1670940170940171,3.076923076923077
pair,starter_short_lt5 AND away_game,starter failed to complete 5 innings + away game,starter_short_lt5,away_game,0.0,0.11853720050441363,0.9003783102143759,13,0.3076923076923077,0.4583333333333333,-0.1506410256410256,0.6923076923076923,-3.230769230769231,5.076923076923077,8.307692307692308,9.076923076923077,5.358974358974359,1.6153846153846154,0.3786324786324787,2.4615384615384617
pair,bullpen_ip_ge5 AND opp_runs_ge6,bullpen had to cover 5+ innings + opponent scored 6+ runs,bullpen_ip_ge5,opp_runs_ge6,-0.12019230769230771,0.11853720050441363,0.9003783102143759,13,0.3076923076923077,0.4583333333333333,-0.1506410256410256,0.6923076923076923,-3.230769230769231,5.923076923076923,9.153846153846153,9.0,5.846153846153848,2.0,0.3489010989010989,3.3076923076923075
pair,starter_short_lt5 AND humid_60plus,"starter failed to complete 5 innings + humid game, 60%+",starter_short_lt5,humid_60plus,-0.11904761904761907,0.14051522248243564,0.7915690866510541,7,0.2857142857142857,0.4444444444444444,-0.15873015873015872,0.7142857142857143,-3.7142857142857144,3.5714285714285716,7.285714285714286,10.857142857142858,5.238095238095238,0.8571428571428571,0.22500000000000003,3.2857142857142856
pair,starter_disaster AND bullpen_bb4plus,starter disaster: 5+ ER or fewer than 4 innings + bullpen issued 4+ walks,starter_disaster,bullpen_bb4plus,-0.0357142857142857,0.14051522248243564,0.7915690866510541,7,0.2857142857142857,0.4444444444444444,-0.15873015873015872,0.7142857142857143,-5.285714285714286,4.857142857142857,10.142857142857142,8.142857142857142,5.714285714285714,1.4285714285714286,0.36904761904761907,2.4285714285714284
pair,bullpen_bb4plus AND away_game,bullpen issued 4+ walks + away game,bullpen_bb4plus,away_game,-0.0357142857142857,0.14051522248243564,0.7915690866510541,7,0.2857142857142857,0.4444444444444444,-0.15873015873015872,0.7142857142857143,-4.142857142857143,5.428571428571429,9.571428571428571,9.714285714285714,5.428571428571429,1.4285714285714286,0.3857142857142857,2.2857142857142856
pair,of_hr_zero AND of_high_obp_le_250,outfielders hit no HR + high-leverage OF OBP was .250 or lower,of_hr_zero,of_high_obp_le_250,-0.0043290043290044045,0.01713859910581217,0.7898658718330848,22,0.4090909090909091,0.4358974358974359,-0.026806526806526787,0.5909090909090908,-2.1818181818181817,3.4545454545454546,5.636363636363637,13.772727272727273,4.090909090909092,0.4090909090909091,0.15896464646464648,3.6363636363636362
pair,bullpen_ip_ge5 AND replacement_slot_rbi_lt3,bullpen had to cover 5+ innings + OF/DH replacement-relevant slots had fewer than 3 RBI,bullpen_ip_ge5,replacement_slot_rbi_lt3,-0.008333333333333304,0.09289617486338808,0.765027322404372,12,0.3333333333333333,0.4489795918367347,-0.11564625850340138,0.6666666666666667,-2.8333333333333335,3.8333333333333335,6.666666666666667,10.25,5.583333333333333,1.0,0.2738095238095238,3.4166666666666665
pair,bullpen_ip_ge5 AND of_top_obp_le_250,bullpen had to cover 5+ innings + OF table-setter OBP was .250 or lower,bullpen_ip_ge5,of_top_obp_le_250,0.002358490566037763,0.05122950819672134,0.7365836684194249,16,0.375,0.4444444444444444,-0.06944444444444442,0.625,-1.8125,5.5,7.3125,10.125,5.5625,1.625,0.31785714285714284,3.125
