month,pitch_role,t_code,t_code_name,games,appearances,pitchers,starts,outs,er,r,h,hr,bb,hbp,so,tb,ab,sf,tbf,np,ip,era,ra9,whip,bb9,hr9,k9,kbb,obp_allowed,slg_allowed,ops_allowed,outs_per_start,ip_per_game,era_rank,ra9_rank,whip_rank,bb9_rank,hr9_rank,obp_allowed_rank,slg_allowed_rank,ops_allowed_rank,outs_per_start_rank,ip_per_game_rank,k9_rank,kbb_rank,team_count,bad_rank_points,bottom_three_core_flag
3,bullpen,1001,삼성,3,8,8,0,24.0,7.0,7,11,4,4,0,7,24,34,0,39.0,141,8.0,7.875,7.875,1.875,4.5,4.5,7.875,1.75,0.39473684210526316,0.7058823529411765,1.1006191950464397,,2.6666666666666665,8.0,8.0,6.0,3.0,10.0,7.0,10.0,10.0,,10.0,7.0,4.0,10,3.555555555555556,True
3,bullpen,2002,KIA,2,10,10,0,25.0,13.0,14,10,3,9,1,9,21,34,1,45.0,193,8.333333333333334,14.04,15.12,2.28,9.72,3.24,9.72,1.0,0.4444444444444444,0.6176470588235294,1.0620915032679739,,4.166666666666667,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,,6.0,3.0,9.0,10,4.777777777777778,True
3,bullpen,3001,롯데,2,9,5,0,24.0,3.0,4,9,0,4,1,7,14,32,0,37.0,155,8.0,3.375,4.5,1.625,4.5,0.0,7.875,1.75,0.3783783783783784,0.4375,0.8158783783783784,,4.0,2.0,2.0,5.0,3.0,1.0,5.0,4.0,5.0,,7.0,7.0,4.0,10,1.2222222222222223,False
3,bullpen,5002,LG,3,12,10,0,42.0,8.0,8,19,2,8,3,7,28,56,1,68.0,268,14.0,5.142857142857143,5.142857142857143,1.9285714285714286,5.142857142857143,1.2857142857142858,4.5,0.875,0.4411764705882353,0.5,0.9411764705882353,,4.666666666666667,4.0,4.0,7.0,5.0,6.0,9.0,7.0,8.0,,3.0,10.0,10.0,10,2.7777777777777777,False
3,bullpen,6002,두산,2,11,9,0,27.0,3.0,5,8,0,6,1,13,11,33,0,42.0,173,9.0,3.0,5.0,1.5555555555555556,6.0,0.0,13.0,2.1666666666666665,0.375,0.3333333333333333,0.7083333333333333,,4.5,1.0,3.0,3.0,8.0,1.0,4.0,2.0,3.0,,4.0,1.0,1.0,10,1.2222222222222223,False
3,bullpen,7002,한화,3,14,8,0,33.0,9.0,9,12,0,10,2,11,18,41,2,55.0,222,11.0,7.363636363636363,7.363636363636363,2.0,8.181818181818182,0.0,9.0,1.1,0.43636363636363634,0.43902439024390244,0.8753880266075388,,3.6666666666666665,7.0,7.0,9.0,9.0,1.0,8.0,5.0,7.0,,8.0,4.0,8.0,10,3.1111111111111107,False
3,bullpen,9002,SSG,3,14,10,0,38.0,5.0,6,9,2,8,0,16,16,44,1,53.0,237,12.666666666666666,3.5526315789473686,4.2631578947368425,1.3421052631578947,5.684210526315789,1.4210526315789473,11.368421052631579,2.0,0.32075471698113206,0.36363636363636365,0.6843910806174958,,4.222222222222222,3.0,1.0,2.0,7.0,7.0,2.0,3.0,2.0,,5.0,2.0,2.0,10,1.7777777777777777,False
3,bullpen,10001,키움,2,10,10,0,34.0,11.0,12,17,1,5,0,10,22,50,1,56.0,215,11.333333333333334,8.735294117647058,9.529411764705882,1.9411764705882353,3.9705882352941178,0.7941176470588235,7.9411764705882355,2.0,0.39285714285714285,0.44,0.8328571428571429,,5.666666666666667,9.0,9.0,8.0,1.0,5.0,6.0,6.0,6.0,,1.0,6.0,2.0,10,2.666666666666666,True
3,bullpen,11001,NC,3,13,9,0,27.0,7.0,7,7,3,4,1,6,17,34,0,39.0,148,9.0,7.0,7.0,1.2222222222222223,4.0,3.0,6.0,1.5,0.3076923076923077,0.5,0.8076923076923077,,3.0,6.0,6.0,1.0,2.0,8.0,1.0,7.0,4.0,,9.0,9.0,6.0,10,1.777777777777778,False
3,bullpen,12001,KT,2,10,7,0,30.0,6.0,6,10,0,6,1,9,11,39,1,47.0,200,10.0,5.4,5.4,1.6,5.4,0.0,8.1,1.5,0.3617021276595745,0.28205128205128205,0.6437534097108566,,5.0,5.0,5.0,4.0,6.0,1.0,3.0,1.0,1.0,,2.0,5.0,6.0,10,1.3333333333333333,False
3,starter,1001,삼성,3,3,3,3,47.0,9.0,9,20,3,4,0,10,33,61,1,67.0,260,15.666666666666666,5.170212765957447,5.170212765957447,1.5319148936170213,2.297872340425532,1.7234042553191489,5.74468085106383,2.5,0.36363636363636365,0.5409836065573771,0.9046199701937407,15.666666666666666,5.222222222222222,6.0,5.0,6.0,1.0,8.0,6.0,8.0,8.0,1.0,1.0,10.0,2.0,10,2.6666666666666665,False
3,starter,2002,KIA,3,3,3,3,42.0,4.0,4,9,0,5,0,9,11,50,0,55.0,221,14.0,2.5714285714285716,2.5714285714285716,1.0,3.2142857142857144,0.0,5.785714285714286,1.8,0.2545454545454545,0.22,0.4745454545454545,14.0,4.666666666666667,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,6.0,9.0,5.0,10,1.0,False
3,starter,3001,롯데,3,3,3,3,45.0,0.0,5,9,0,7,3,12,10,54,0,64.0,276,15.0,0.0,3.0,1.0666666666666667,4.2,0.0,7.2,1.7142857142857142,0.296875,0.18518518518518517,0.4820601851851852,15.0,5.0,1.0,3.0,2.0,6.0,1.0,3.0,1.0,2.0,2.0,2.0,5.0,6.0,10,0.8888888888888891,False
3,starter,5002,LG,3,3,3,3,27.0,16.0,16,21,1,4,0,6,29,46,0,50.0,194,9.0,16.0,16.0,2.7777777777777777,4.0,1.0,6.0,1.5,0.5,0.6304347826086957,1.1304347826086958,9.0,3.0,10.0,10.0,10.0,5.0,7.0,10.0,9.0,10.0,10.0,10.0,8.0,9.0,10,5.111111111111111,True
3,starter,6002,두산,3,3,3,3,45.0,8.0,9,11,4,8,1,13,24,57,0,66.0,252,15.0,4.8,5.4,1.2666666666666666,4.8,2.4,7.8,1.625,0.30303030303030304,0.42105263157894735,0.7240829346092503,15.0,5.0,5.0,6.0,4.0,9.0,9.0,4.0,7.0,5.0,2.0,2.0,2.0,8.0,10,3.111111111111111,False
3,starter,7002,한화,3,3,3,3,37.0,8.0,8,12,0,6,1,10,15,49,0,56.0,246,12.333333333333334,5.837837837837838,5.837837837837838,1.4594594594594594,4.378378378378378,0.0,7.297297297297297,1.6666666666666667,0.3392857142857143,0.30612244897959184,0.6454081632653061,12.333333333333334,4.111111111111112,8.0,8.0,5.0,8.0,1.0,5.0,4.0,4.0,8.0,8.0,4.0,7.0,10,3.111111111111111,True
3,starter,9002,SSG,3,3,3,3,43.0,9.0,9,20,0,6,0,11,24,61,0,68.0,272,14.333333333333334,5.651162790697675,5.651162790697675,1.813953488372093,3.7674418604651163,0.0,6.906976744186046,1.8333333333333333,0.3880597014925373,0.39344262295081966,0.781502324443357,14.333333333333334,4.777777777777778,7.0,7.0,7.0,4.0,1.0,7.0,5.0,6.0,5.0,5.0,6.0,4.0,10,2.666666666666667,False
