player_id,player_name,stat_group,sport_id,sport_level,status_code,split_count,error,source_url,collected_at
622663,"Severino, Luis",pitching,14,Single-A,200,4,,https://statsapi.mlb.com/api/v1/people/622663/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
622663,"Severino, Luis",pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/622663/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
693313,"Seymour, Carson",pitching,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/693313/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
622663,"Severino, Luis",pitching,12,AA,200,5,,https://statsapi.mlb.com/api/v1/people/622663/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
693313,"Seymour, Carson",pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/693313/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
693313,"Seymour, Carson",pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/693313/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
693313,"Seymour, Carson",pitching,13,High-A,200,3,,https://statsapi.mlb.com/api/v1/people/693313/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
693313,"Seymour, Carson",pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/693313/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
669298,"Shook, TJ",pitching,11,AAA,200,2,,https://statsapi.mlb.com/api/v1/people/669298/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
669298,"Shook, TJ",pitching,12,AA,200,6,,https://statsapi.mlb.com/api/v1/people/669298/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
669298,"Shook, TJ",pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/669298/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
669298,"Shook, TJ",pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/669298/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
669298,"Shook, TJ",pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/669298/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
694363,"Shuster, Jared",pitching,11,AAA,200,7,,https://statsapi.mlb.com/api/v1/people/694363/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
694363,"Shuster, Jared",pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/694363/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
694363,"Shuster, Jared",pitching,16,Rookie,200,0,,https://statsapi.mlb.com/api/v1/people/694363/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
694363,"Shuster, Jared",pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/694363/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
694363,"Shuster, Jared",pitching,14,Single-A,200,0,,https://statsapi.mlb.com/api/v1/people/694363/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
681006,"Simpson, Josh",pitching,11,AAA,200,5,,https://statsapi.mlb.com/api/v1/people/681006/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
681006,"Simpson, Josh",pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/681006/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
681006,"Simpson, Josh",pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/681006/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
681006,"Simpson, Josh",pitching,14,Single-A,200,2,,https://statsapi.mlb.com/api/v1/people/681006/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
669373,"Skubal, Tarik",pitching,11,AAA,200,1,,https://statsapi.mlb.com/api/v1/people/669373/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
681006,"Simpson, Josh",pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/681006/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
669373,"Skubal, Tarik",pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/669373/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
669373,"Skubal, Tarik",pitching,13,High-A,200,3,,https://statsapi.mlb.com/api/v1/people/669373/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
669373,"Skubal, Tarik",pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/669373/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
669373,"Skubal, Tarik",pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/669373/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
686580,"Slaten, Justin",pitching,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/686580/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
686580,"Slaten, Justin",pitching,12,AA,200,4,,https://statsapi.mlb.com/api/v1/people/686580/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
