rule_type,rule,rule_description,components,hidden_interaction_lift,loss_rate_lift_vs_baseline,hidden_need_score,games,win_pct,complement_win_pct,win_pct_delta,loss_rate,avg_run_diff,avg_team_runs,avg_opp_runs,avg_starter_outs,avg_bullpen_ip,avg_of_rbi,avg_of_high_obp,avg_ssg_errors,avg_unearned_runs,avg_team_run_kill,avg_ofdh_run_kill,avg_opp_win_pct,avg_park_total_runs
triple,bullpen_er3plus AND of_top_obp_le_250 AND opp_sp_right,bullpen allowed 3+ ER + OF table-setter OBP was .250 or lower + opponent starter was right-handed,bullpen_er3plus;of_top_obp_le_250;opp_sp_right,0.08333333333333337,0.42622950819672134,2.4139344262295084,14,0.0,0.5531914893617021,-0.5531914893617021,1.0,-5.642857142857143,4.0,9.642857142857142,13.0,4.428571428571429,1.2142857142857142,0.27946428571428567,0.0,0.2857142857142857,0.9285714285714286,0.5,0.48378349403739834,10.4286866359447
triple,bullpen_er3plus AND of_top_obp_le_250 AND high_run_park,bullpen allowed 3+ ER + OF table-setter OBP was .250 or lower + game was in a higher-run venue bucket,bullpen_er3plus;of_top_obp_le_250;high_run_park,0.08333333333333337,0.42622950819672134,2.4139344262295084,14,0.0,0.5531914893617021,-0.5531914893617021,1.0,-4.857142857142857,4.357142857142857,9.214285714285714,13.285714285714286,4.5476190476190474,1.3571428571428572,0.29017857142857145,0.0,0.2857142857142857,1.4285714285714286,0.5714285714285714,0.48075112563168,11.047619047619046
triple,of_rbi_lt3 AND of_top_obp_le_250 AND opp_runs_ge6,outfielders combined for fewer than 3 RBI + OF table-setter OBP was .250 or lower + opponent scored 6+ runs,of_rbi_lt3;of_top_obp_le_250;opp_runs_ge6,0.10054347826086962,0.33927298645759096,2.4128207412687104,23,0.08695652173913043,0.631578947368421,-0.5446224256292906,0.9130434782608696,-4.913043478260869,3.9130434782608696,8.826086956521738,12.869565217391305,4.463768115942029,0.8695652173913043,0.2720841959972395,0.0,0.5652173913043478,1.0869565217391304,0.4782608695652174,0.49507801765075204,10.431463300607758
triple,starter_short_lt5 AND of_high_rbi_zero AND team_runs_le3,starter failed to complete 5 innings + high-leverage OF lineup slots had 0 RBI + SSG scored 3 or fewer runs,starter_short_lt5;of_high_rbi_zero;team_runs_le3,0.13043478260869568,0.42622950819672134,2.391304347826087,9,0.0,0.5,-0.5,1.0,-6.333333333333333,1.6666666666666667,8.0,10.666666666666666,5.0,0.3333333333333333,0.2274691358024691,0.0,1.2222222222222223,0.8888888888888888,0.5555555555555556,0.5332764408033225,9.927120669056153
triple,starter_short_lt5 AND team_runs_le3 AND opp_sp_right,starter failed to complete 5 innings + SSG scored 3 or fewer runs + opponent starter was right-handed,starter_short_lt5;team_runs_le3;opp_sp_right,0.13043478260869568,0.42622950819672134,2.391304347826087,9,0.0,0.5,-0.5,1.0,-6.555555555555555,1.8888888888888888,8.444444444444445,11.11111111111111,4.851851851851851,0.5555555555555556,0.2330246913580247,0.0,1.5555555555555556,0.7777777777777778,0.4444444444444444,0.5295129999431075,10.066349441766572
triple,of_high_rbi_zero AND team_runs_le3 AND opp_runs_ge6,high-leverage OF lineup slots had 0 RBI + SSG scored 3 or fewer runs + opponent scored 6+ runs,of_high_rbi_zero;team_runs_le3;opp_runs_ge6,0.13043478260869568,0.42622950819672134,2.391304347826087,9,0.0,0.5,-0.5,1.0,-6.888888888888889,1.6666666666666667,8.555555555555555,11.777777777777779,4.518518518518518,0.3333333333333333,0.17191358024691356,0.0,1.1111111111111112,0.8888888888888888,0.6666666666666666,0.516373670137111,10.07126642771804
triple,of_top_obp_le_250 AND team_runs_le3 AND ofdh_run_kill_ge1,OF table-setter OBP was .250 or lower + SSG scored 3 or fewer runs + OF/DH slots had at least 1 GDP/CS run-kill event,of_top_obp_le_250;team_runs_le3;ofdh_run_kill_ge1,0.13043478260869568,0.42622950819672134,2.391304347826087,9,0.0,0.5,-0.5,1.0,-5.777777777777778,1.8888888888888888,7.666666666666667,12.666666666666666,4.222222222222222,0.4444444444444444,0.30000000000000004,0.0,1.1111111111111112,1.6666666666666667,1.1111111111111112,0.5364669925396173,10.134886499402628
triple,bullpen_er3plus AND of_rbi_lt3 AND opp_sp_right,bullpen allowed 3+ ER + outfielders combined for fewer than 3 RBI + opponent starter was right-handed,bullpen_er3plus;of_rbi_lt3;opp_sp_right,0.08333333333333337,0.42622950819672134,2.3811475409836067,13,0.0,0.5416666666666666,-0.5416666666666666,1.0,-6.3076923076923075,3.3846153846153846,9.692307692307692,12.307692307692308,4.487179487179487,0.8461538461538461,0.2692307692307692,0.0,0.3076923076923077,0.8461538461538461,0.46153846153846156,0.4781901339524872,10.362104617666354
triple,bullpen_er3plus AND of_top_obp_le_250 AND replacement_slot_rbi_lt3,bullpen allowed 3+ ER + OF table-setter OBP was .250 or lower + OF/DH slots had fewer than 3 RBI,bullpen_er3plus;of_top_obp_le_250;replacement_slot_rbi_lt3,0.08333333333333337,0.42622950819672134,2.3811475409836067,13,0.0,0.5416666666666666,-0.5416666666666666,1.0,-6.0,3.230769230769231,9.23076923076923,12.923076923076923,4.487179487179487,1.0,0.2961538461538461,0.0,0.46153846153846156,1.0769230769230769,0.5384615384615384,0.4933986552406543,10.657609594706368
triple,bullpen_er3plus AND replacement_slot_rbi_lt3 AND opp_runs_ge6,bullpen allowed 3+ ER + OF/DH slots had fewer than 3 RBI + opponent scored 6+ runs,bullpen_er3plus;replacement_slot_rbi_lt3;opp_runs_ge6,0.08333333333333337,0.42622950819672134,2.3811475409836067,13,0.0,0.5416666666666666,-0.5416666666666666,1.0,-6.3076923076923075,3.230769230769231,9.538461538461538,12.461538461538462,4.564102564102564,0.9230769230769231,0.3269230769230769,0.0,0.46153846153846156,1.0,0.5384615384615384,0.4980270776656869,10.614461937765608
pair,team_runs_le3 AND unearned_runs_ge1,SSG scored 3 or fewer runs + SSG allowed at least 1 unearned run,team_runs_le3;unearned_runs_ge1,0.13043478260869568,0.42622950819672134,2.3585174625801857,8,0.0,0.49056603773584906,-0.49056603773584906,1.0,-5.625,2.0,7.625,12.625,4.166666666666666,0.5,0.31527777777777777,0.0,2.25,1.25,0.75,0.5528059500726079,9.599596774193548
triple,starter_short_lt5 AND team_runs_le3 AND opp_runs_ge6,starter failed to complete 5 innings + SSG scored 3 or fewer runs + opponent scored 6+ runs,starter_short_lt5;team_runs_le3;opp_runs_ge6,0.13043478260869568,0.42622950819672134,2.3585174625801857,8,0.0,0.49056603773584906,-0.49056603773584906,1.0,-7.375,1.875,9.25,10.25,5.083333333333333,0.5,0.19652777777777777,0.0,1.25,0.625,0.5,0.5269521249359959,9.982976455320728
triple,of_rbi_lt3 AND team_runs_le3 AND unearned_runs_ge1,outfielders combined for fewer than 3 RBI + SSG scored 3 or fewer runs + SSG allowed at least 1 unearned run,of_rbi_lt3;team_runs_le3;unearned_runs_ge1,0.13043478260869568,0.42622950819672134,2.3585174625801857,8,0.0,0.49056603773584906,-0.49056603773584906,1.0,-5.625,2.0,7.625,12.625,4.166666666666666,0.5,0.31527777777777777,0.0,2.25,1.25,0.75,0.5528059500726079,9.599596774193548
triple,replacement_slot_rbi_lt3 AND team_runs_le3 AND unearned_runs_ge1,OF/DH slots had fewer than 3 RBI + SSG scored 3 or fewer runs + SSG allowed at least 1 unearned run,replacement_slot_rbi_lt3;team_runs_le3;unearned_runs_ge1,0.13043478260869568,0.42622950819672134,2.3585174625801857,8,0.0,0.49056603773584906,-0.49056603773584906,1.0,-5.625,2.0,7.625,12.625,4.166666666666666,0.5,0.31527777777777777,0.0,2.25,1.25,0.75,0.5528059500726079,9.599596774193548
pair,bullpen_er3plus AND of_top_obp_le_250,bullpen allowed 3+ ER + OF table-setter OBP was .250 or lower,bullpen_er3plus;of_top_obp_le_250,0.037878787878787956,0.3807749627421759,2.3580476900149034,22,0.045454545454545456,0.6410256410256411,-0.5955710955710957,0.9545454545454546,-4.2727272727272725,4.909090909090909,9.181818181818182,12.681818181818182,4.484848484848485,1.7272727272727273,0.3482954545454545,0.0,0.45454545454545453,1.1363636363636365,0.45454545454545453,0.495021123793005,10.43059628543499
triple,bullpen_er3plus AND of_rbi_lt3 AND high_run_park,bullpen allowed 3+ ER + outfielders combined for fewer than 3 RBI + game was in a higher-run venue bucket,bullpen_er3plus;of_rbi_lt3;high_run_park,0.08333333333333337,0.42622950819672134,2.348360655737705,12,0.0,0.5306122448979592,-0.5306122448979592,1.0,-5.333333333333333,3.9166666666666665,9.25,13.166666666666666,4.5,1.0,0.2708333333333333,0.0,0.3333333333333333,1.5,0.5833333333333334,0.4770015486418564,11.1
pair,bullpen_bb4plus AND of_top_obp_le_250,bullpen issued 4+ walks + OF table-setter OBP was .250 or lower,bullpen_bb4plus;of_top_obp_le_250,0.17307692307692313,0.34930643127364447,2.3426860025220684,13,0.07692307692307693,0.5208333333333334,-0.44391025641025644,0.9230769230769231,-5.230769230769231,4.0,9.23076923076923,12.384615384615385,4.6923076923076925,1.0769230769230769,0.3980769230769231,0.0,0.38461538461538464,1.3076923076923077,0.38461538461538464,0.5327645624031717,10.658182677537516
pair,starter_disaster AND team_runs_le3,starter disaster: 5+ ER or fewer than 4 innings + SSG scored 3 or fewer runs,starter_disaster;team_runs_le3,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-6.285714285714286,2.0,8.285714285714286,9.0,5.428571428571429,0.42857142857142855,0.26031746031746034,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5046887572233195,9.87578261560464
triple,starter_short_lt5 AND starter_disaster AND team_runs_le3,starter failed to complete 5 innings + starter disaster: 5+ ER or fewer than 4 innings + SSG scored 3 or fewer runs,starter_short_lt5;starter_disaster;team_runs_le3,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-6.285714285714286,2.0,8.285714285714286,9.0,5.428571428571429,0.42857142857142855,0.26031746031746034,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5046887572233195,9.87578261560464
triple,starter_short_lt5 AND team_runs_le3 AND high_run_park,starter failed to complete 5 innings + SSG scored 3 or fewer runs + game was in a higher-run venue bucket,starter_short_lt5;team_runs_le3;high_run_park,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-5.285714285714286,2.0,7.285714285714286,11.428571428571429,5.19047619047619,0.7142857142857143,0.21785714285714283,0.0,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.4817305963756014,10.733333333333333
triple,starter_disaster AND of_rbi_lt3 AND team_runs_le3,starter disaster: 5+ ER or fewer than 4 innings + outfielders combined for fewer than 3 RBI + SSG scored 3 or fewer runs,starter_disaster;of_rbi_lt3;team_runs_le3,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-6.285714285714286,2.0,8.285714285714286,9.0,5.428571428571429,0.42857142857142855,0.26031746031746034,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5046887572233195,9.87578261560464
triple,starter_disaster AND replacement_slot_rbi_lt3 AND team_runs_le3,starter disaster: 5+ ER or fewer than 4 innings + OF/DH slots had fewer than 3 RBI + SSG scored 3 or fewer runs,starter_disaster;replacement_slot_rbi_lt3;team_runs_le3,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-6.285714285714286,2.0,8.285714285714286,9.0,5.428571428571429,0.42857142857142855,0.26031746031746034,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5046887572233195,9.87578261560464
triple,of_high_rbi_zero AND team_runs_le3 AND ofdh_run_kill_ge1,high-leverage OF lineup slots had 0 RBI + SSG scored 3 or fewer runs + OF/DH slots had at least 1 GDP/CS run-kill event,of_high_rbi_zero;team_runs_le3;ofdh_run_kill_ge1,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-5.428571428571429,1.7142857142857142,7.142857142857143,12.0,4.285714285714286,0.14285714285714285,0.20714285714285713,0.0,1.2857142857142858,1.5714285714285714,1.1428571428571428,0.5211250091434423,9.963901689708141
triple,of_top_obp_le_250 AND team_runs_le3 AND unearned_runs_ge1,OF table-setter OBP was .250 or lower + SSG scored 3 or fewer runs + SSG allowed at least 1 unearned run,of_top_obp_le_250;team_runs_le3;unearned_runs_ge1,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-6.285714285714286,1.8571428571428572,8.142857142857142,12.571428571428571,4.095238095238095,0.42857142857142855,0.30317460317460315,0.0,2.0,1.2857142857142858,0.7142857142857143,0.5579687048448853,9.43763440860215
triple,team_runs_le3 AND opp_runs_ge6 AND high_run_park,SSG scored 3 or fewer runs + opponent scored 6+ runs + game was in a higher-run venue bucket,team_runs_le3;opp_runs_ge6;high_run_park,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-6.857142857142857,2.142857142857143,9.0,12.285714285714286,4.761904761904761,0.7142857142857143,0.32142857142857145,0.0,0.42857142857142855,1.2857142857142858,0.8571428571428571,0.5160873621438704,10.942857142857141
triple,team_runs_le3 AND opp_runs_ge6 AND ofdh_run_kill_ge1,SSG scored 3 or fewer runs + opponent scored 6+ runs + OF/DH slots had at least 1 GDP/CS run-kill event,team_runs_le3;opp_runs_ge6;ofdh_run_kill_ge1,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-6.714285714285714,2.0,8.714285714285714,13.142857142857142,4.190476190476191,0.5714285714285714,0.31428571428571433,0.0,1.2857142857142858,1.5714285714285714,1.1428571428571428,0.5445819857997843,10.424577572964669
triple,team_runs_le3 AND opp_sp_right AND ofdh_run_kill_ge1,SSG scored 3 or fewer runs + opponent starter was right-handed + OF/DH slots had at least 1 GDP/CS run-kill event,team_runs_le3;opp_sp_right;ofdh_run_kill_ge1,0.13043478260869568,0.42622950819672134,2.325730577334284,7,0.0,0.48148148148148145,-0.48148148148148145,1.0,-5.285714285714286,2.142857142857143,7.428571428571429,13.857142857142858,3.8095238095238098,0.42857142857142855,0.2285714285714286,0.0,1.7142857142857142,1.5714285714285714,1.1428571428571428,0.5363097186697701,10.223041474654378
pair,bullpen_er3plus AND of_high_rbi_zero,bullpen allowed 3+ ER + high-leverage OF lineup slots had 0 RBI,bullpen_er3plus;of_high_rbi_zero,0.08333333333333337,0.42622950819672134,2.3155737704918034,11,0.0,0.52,-0.52,1.0,-5.0,4.363636363636363,9.363636363636363,12.727272727272727,4.454545454545454,1.1818181818181819,0.26818181818181813,0.0,0.5454545454545454,1.2727272727272727,0.5454545454545454,0.5026928268863752,10.840175953079179
triple,bullpen_er3plus AND bullpen_bb4plus AND of_top_obp_le_250,bullpen allowed 3+ ER + bullpen issued 4+ walks + OF table-setter OBP was .250 or lower,bullpen_er3plus;bullpen_bb4plus;of_top_obp_le_250,0.08333333333333337,0.42622950819672134,2.3155737704918034,11,0.0,0.52,-0.52,1.0,-6.0,4.181818181818182,10.181818181818182,12.181818181818182,4.636363636363637,1.1818181818181819,0.4181818181818182,0.0,0.45454545454545453,1.2727272727272727,0.45454545454545453,0.5296308464764756,10.65923753665689
triple,bullpen_er3plus AND of_high_rbi_zero AND of_top_obp_le_250,bullpen allowed 3+ ER + high-leverage OF lineup slots had 0 RBI + OF table-setter OBP was .250 or lower,bullpen_er3plus;of_high_rbi_zero;of_top_obp_le_250,0.08333333333333337,0.42622950819672134,2.3155737704918034,11,0.0,0.52,-0.52,1.0,-5.0,4.363636363636363,9.363636363636363,12.727272727272727,4.454545454545454,1.1818181818181819,0.26818181818181813,0.0,0.5454545454545454,1.2727272727272727,0.5454545454545454,0.5026928268863752,10.840175953079179
triple,bullpen_er3plus AND replacement_slot_rbi_lt3 AND opp_sp_right,bullpen allowed 3+ ER + OF/DH slots had fewer than 3 RBI + opponent starter was right-handed,bullpen_er3plus;replacement_slot_rbi_lt3;opp_sp_right,0.08333333333333337,0.42622950819672134,2.3155737704918034,11,0.0,0.52,-0.52,1.0,-6.454545454545454,3.090909090909091,9.545454545454545,12.0,4.6060606060606055,0.7272727272727273,0.2727272727272727,0.0,0.36363636363636365,0.7272727272727273,0.5454545454545454,0.4879564916873667,10.459515623419962
pair,replacement_slot_rbi_lt3 AND unearned_runs_ge1,OF/DH slots had fewer than 3 RBI + SSG allowed at least 1 unearned run,replacement_slot_rbi_lt3;unearned_runs_ge1,0.20320855614973266,0.3353204172876304,2.3115630753046377,11,0.09090909090909091,0.5,-0.40909090909090906,0.9090909090909091,-4.181818181818182,2.8181818181818183,7.0,13.363636363636363,4.121212121212122,0.7272727272727273,0.34747474747474744,0.0,1.9090909090909092,1.2727272727272727,0.5454545454545454,0.5382600271812329,9.861827956989247
triple,of_rbi_lt3 AND replacement_slot_rbi_lt3 AND unearned_runs_ge1,outfielders combined for fewer than 3 RBI + OF/DH slots had fewer than 3 RBI + SSG allowed at least 1 unearned run,of_rbi_lt3;replacement_slot_rbi_lt3;unearned_runs_ge1,0.20320855614973266,0.3353204172876304,2.3115630753046377,11,0.09090909090909091,0.5,-0.40909090909090906,0.9090909090909091,-4.181818181818182,2.8181818181818183,7.0,13.363636363636363,4.121212121212122,0.7272727272727273,0.34747474747474744,0.0,1.9090909090909092,1.2727272727272727,0.5454545454545454,0.5382600271812329,9.861827956989247
triple,starter_short_lt5 AND team_runs_le3 AND unearned_runs_ge1,starter failed to complete 5 innings + SSG scored 3 or fewer runs + SSG allowed at least 1 unearned run,starter_short_lt5;team_runs_le3;unearned_runs_ge1,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-5.666666666666667,1.8333333333333333,7.5,11.333333333333334,4.555555555555555,0.3333333333333333,0.26203703703703707,0.0,2.5,1.0,0.8333333333333334,0.5359361665813279,9.524014336917563
triple,starter_short_lt5 AND team_runs_le3 AND ofdh_run_kill_ge1,starter failed to complete 5 innings + SSG scored 3 or fewer runs + OF/DH slots had at least 1 GDP/CS run-kill event,starter_short_lt5;team_runs_le3;ofdh_run_kill_ge1,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-5.333333333333333,1.8333333333333333,7.166666666666667,11.0,4.833333333333333,0.3333333333333333,0.26666666666666666,0.0,2.1666666666666665,1.0,1.0,0.5192694999146612,9.826344086021505
triple,starter_disaster AND of_high_rbi_zero AND team_runs_le3,starter disaster: 5+ ER or fewer than 4 innings + high-leverage OF lineup slots had 0 RBI + SSG scored 3 or fewer runs,starter_disaster;of_high_rbi_zero;team_runs_le3,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-6.166666666666667,2.0,8.166666666666666,9.5,5.333333333333333,0.3333333333333333,0.23703703703703702,0.0,1.0,0.8333333333333334,0.6666666666666666,0.5138035500938727,9.826344086021505
triple,starter_disaster AND of_top_obp_le_250 AND team_runs_le3,starter disaster: 5+ ER or fewer than 4 innings + OF table-setter OBP was .250 or lower + SSG scored 3 or fewer runs,starter_disaster;of_top_obp_le_250;team_runs_le3,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-6.166666666666667,2.0,8.166666666666666,9.5,5.333333333333333,0.3333333333333333,0.23703703703703702,0.0,1.0,0.8333333333333334,0.6666666666666666,0.5138035500938727,9.826344086021505
triple,starter_disaster AND team_runs_le3 AND opp_runs_ge6,starter disaster: 5+ ER or fewer than 4 innings + SSG scored 3 or fewer runs + opponent scored 6+ runs,starter_disaster;team_runs_le3;opp_runs_ge6,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-7.0,2.1666666666666665,9.166666666666666,9.5,5.333333333333333,0.5,0.2203703703703704,0.0,0.8333333333333334,0.6666666666666666,0.5,0.5081583888035501,10.035187245087135
triple,bullpen_bb4plus AND of_rbi_lt3 AND team_runs_le3,bullpen issued 4+ walks + outfielders combined for fewer than 3 RBI + SSG scored 3 or fewer runs,bullpen_bb4plus;of_rbi_lt3;team_runs_le3,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-7.166666666666667,1.8333333333333333,9.0,13.5,4.333333333333333,0.5,0.3875,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.5436789834330819,10.43100358422939
triple,bullpen_bb4plus AND of_top_obp_le_250 AND team_runs_le3,bullpen issued 4+ walks + OF table-setter OBP was .250 or lower + SSG scored 3 or fewer runs,bullpen_bb4plus;of_top_obp_le_250;team_runs_le3,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-7.166666666666667,1.8333333333333333,9.0,13.5,4.333333333333333,0.5,0.3875,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.5436789834330819,10.43100358422939
triple,bullpen_bb4plus AND replacement_slot_rbi_lt3 AND team_runs_le3,bullpen issued 4+ walks + OF/DH slots had fewer than 3 RBI + SSG scored 3 or fewer runs,bullpen_bb4plus;replacement_slot_rbi_lt3;team_runs_le3,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-7.166666666666667,1.8333333333333333,9.0,13.5,4.333333333333333,0.5,0.3875,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.5436789834330819,10.43100358422939
triple,of_high_rbi_zero AND team_runs_le3 AND unearned_runs_ge1,high-leverage OF lineup slots had 0 RBI + SSG scored 3 or fewer runs + SSG allowed at least 1 unearned run,of_high_rbi_zero;team_runs_le3;unearned_runs_ge1,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-5.666666666666667,1.8333333333333333,7.5,12.166666666666666,4.111111111111111,0.16666666666666666,0.22870370370370371,0.0,2.1666666666666665,1.0,0.6666666666666666,0.5526028332479945,9.221684587813622
triple,team_runs_le3 AND opp_runs_ge6 AND opp_top3_win_pct,SSG scored 3 or fewer runs + opponent scored 6+ runs + opponent ranked top 3 by current 2026 win percentage,team_runs_le3;opp_runs_ge6;opp_top3_win_pct,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-7.5,1.8333333333333333,9.333333333333334,12.833333333333334,4.222222222222222,0.6666666666666666,0.32037037037037036,0.0,1.5,1.1666666666666667,0.6666666666666666,0.5967213114754099,9.826344086021505
triple,team_runs_le3 AND opp_sp_right AND unearned_runs_ge1,SSG scored 3 or fewer runs + opponent starter was right-handed + SSG allowed at least 1 unearned run,team_runs_le3;opp_sp_right;unearned_runs_ge1,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-5.5,2.1666666666666665,7.666666666666667,13.333333333333334,3.888888888888889,0.3333333333333333,0.21203703703703702,0.0,2.6666666666666665,1.0,0.6666666666666666,0.558068783068783,9.524014336917563
triple,team_runs_le3 AND high_run_park AND ofdh_run_kill_ge1,SSG scored 3 or fewer runs + game was in a higher-run venue bucket + OF/DH slots had at least 1 GDP/CS run-kill event,team_runs_le3;high_run_park;ofdh_run_kill_ge1,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-5.333333333333333,2.3333333333333335,7.666666666666667,13.5,4.333333333333333,0.6666666666666666,0.39999999999999997,0.0,1.1666666666666667,1.6666666666666667,1.1666666666666667,0.515901205655304,10.977777777777776
triple,team_runs_le3 AND unearned_runs_ge1 AND ofdh_run_kill_ge1,SSG scored 3 or fewer runs + SSG allowed at least 1 unearned run + OF/DH slots had at least 1 GDP/CS run-kill event,team_runs_le3;unearned_runs_ge1;ofdh_run_kill_ge1,0.13043478260869568,0.42622950819672134,2.2929436920883823,6,0.0,0.4727272727272727,-0.4727272727272727,1.0,-6.333333333333333,1.8333333333333333,8.166666666666666,12.0,4.5,0.6666666666666666,0.35000000000000003,0.0,2.3333333333333335,1.3333333333333333,1.0,0.5315190445412551,9.826344086021505
pair,replacement_slot_rbi_lt3 AND opp_runs_ge6,OF/DH slots had fewer than 3 RBI + opponent scored 6+ runs,replacement_slot_rbi_lt3;opp_runs_ge6,0.09226190476190477,0.3309914129586261,2.289275956284153,21,0.09523809523809523,0.6,-0.5047619047619047,0.9047619047619048,-5.0476190476190474,3.4285714285714284,8.476190476190476,12.714285714285714,4.53968253968254,0.8571428571428571,0.27418745275888134,0.0,0.6190476190476191,0.9047619047619048,0.47619047619047616,0.4986274955466347,10.392541977858993
triple,of_rbi_lt3 AND replacement_slot_rbi_lt3 AND opp_runs_ge6,outfielders combined for fewer than 3 RBI + OF/DH slots had fewer than 3 RBI + opponent scored 6+ runs,of_rbi_lt3;replacement_slot_rbi_lt3;opp_runs_ge6,0.09226190476190477,0.3309914129586261,2.289275956284153,21,0.09523809523809523,0.6,-0.5047619047619047,0.9047619047619048,-5.0476190476190474,3.4285714285714284,8.476190476190476,12.714285714285714,4.53968253968254,0.8571428571428571,0.27418745275888134,0.0,0.6190476190476191,0.9047619047619048,0.47619047619047616,0.4986274955466347,10.392541977858993
triple,starter_short_lt5 AND bullpen_er3plus AND of_rbi_lt3,starter failed to complete 5 innings + bullpen allowed 3+ ER + outfielders combined for fewer than 3 RBI,starter_short_lt5;bullpen_er3plus;of_rbi_lt3,0.08333333333333337,0.42622950819672134,2.2827868852459017,10,0.0,0.5098039215686274,-0.5098039215686274,1.0,-7.1,3.5,10.6,9.9,5.199999999999999,0.8,0.26,0.0,0.3,0.8,0.4,0.4896149076797375,10.449069336299592
triple,bullpen_er3plus AND bullpen_bb4plus AND of_rbi_lt3,bullpen allowed 3+ ER + bullpen issued 4+ walks + outfielders combined for fewer than 3 RBI,bullpen_er3plus;bullpen_bb4plus;of_rbi_lt3,0.08333333333333337,0.42622950819672134,2.2827868852459017,10,0.0,0.5098039215686274,-0.5098039215686274,1.0,-6.5,3.9,10.4,12.2,4.6,0.9,0.41,0.0,0.5,1.3,0.5,0.5209272644574565,10.651827956989248
triple,bullpen_er3plus AND of_high_rbi_zero AND opp_runs_ge6,bullpen allowed 3+ ER + high-leverage OF lineup slots had 0 RBI + opponent scored 6+ runs,bullpen_er3plus;of_high_rbi_zero;opp_runs_ge6,0.08333333333333337,0.42622950819672134,2.2827868852459017,10,0.0,0.5098039215686274,-0.5098039215686274,1.0,-5.4,4.4,9.8,12.4,4.633333333333334,1.0,0.24500000000000002,0.0,0.4,1.4,0.6,0.49973630312339984,10.991935483870966
triple,bullpen_er3plus AND replacement_slot_rbi_lt3 AND high_run_park,bullpen allowed 3+ ER + OF/DH slots had fewer than 3 RBI + game was in a higher-run venue bucket,bullpen_er3plus;replacement_slot_rbi_lt3;high_run_park,0.08333333333333337,0.42622950819672134,2.2827868852459017,10,0.0,0.5098039215686274,-0.5098039215686274,1.0,-5.5,3.1,8.6,13.2,4.566666666666667,1.0,0.28500000000000003,0.0,0.4,1.3,0.6,0.48422725519562454,11.026666666666666
triple,bullpen_er3plus AND opp_sp_right AND high_run_park,bullpen allowed 3+ ER + opponent starter was right-handed + game was in a higher-run venue bucket,bullpen_er3plus;opp_sp_right;high_run_park,0.08333333333333337,0.42622950819672134,2.2827868852459017,10,0.0,0.5098039215686274,-0.5098039215686274,1.0,-5.1,4.1,9.2,13.7,4.433333333333334,1.3,0.24125000000000002,0.0,0.2,1.1,0.6,0.47171879826093815,10.879999999999999
