tag,articles,latest_pub_date,sample_titles
starter_rotation,2527,2026-06-11 14:26:00+00:00,"SSG 차세대 토종 선발, 김민준의 야구가 시작됐다 | SSG 차세대 토종 선발 , 김민준의 야구가 시작됐다 | '오스틴 멀티포' LG, SSG 에 역전승…롯데 김태형 감독 800승(종합) | '오스틴 만루 홈런' LG, SSG 에 8-6 역전승…선두 질주 | 복덩이 외국인 타자 파괴력 미쳤다!…‘오스틴 추격포+역전 만루포 폭발..."
run_prevention,1311,2026-06-11 15:00:00+00:00,"SSG 차세대 토종 선발, 김민준의 야구가 시작됐다 | SSG 차세대 토종 선발 , 김민준의 야구가 시작됐다 | '오스틴 멀티포' LG, SSG 에 역전승…롯데 김태형 감독 800승(종합) | '오스틴 만루 홈런' LG, SSG 에 8-6 역전승…선두 질주 | '오스틴 멀티 홈런' LG, SSG 에 8-6 역전승…'새 외인' 리오스, 리그 데뷔"
replacement_decision,1293,2026-06-11 13:20:00+00:00,"LG 송승기· SSG 최민준, 나란히 1군 엔트리 제외(종합) | SSG 차세대 토종 선발, 김민준의 야구가 시작됐다 | SSG 차세대 토종 선발 , 김민준의 야구가 시작됐다 | '오스틴 멀티포' LG, SSG 에 역전승…롯데 김태형 감독 800승(종합) | '오스틴 만루 홈런' LG, SSG 에 8-6 역전승…선두 질주"
injury_depth,1165,2026-06-11 15:00:00+00:00,"LG 송승기· SSG 최민준, 나란히 1군 엔트리 제외(종합) | '오스틴 멀티포' LG, SSG 에 역전승…롯데 김태형 감독 800승(종합) | '오스틴 멀티 홈런' LG, SSG 에 8-6 역전승…'새 외인' 리오스, 리그 데뷔 | 'ERA 꼴찌' SSG 가 새 외인에 거는 기대 ""커맨드 안정적…비자만 나오면 ... | [현장 포커스] 패배보다 값진 경험, 김민준·최윤석 SSG '2006년생 듀오'..."
foreign_pitcher,1086,2026-06-11 13:23:00+00:00,"LG 송승기· SSG 최민준, 나란히 1군 엔트리 제외(종합) | SSG 차세대 토종 선발, 김민준의 야구가 시작됐다 | SSG 차세대 토종 선발 , 김민준의 야구가 시작됐다 | '오스틴 멀티포' LG, SSG 에 역전승…롯데 김태형 감독 800승(종합) | '오스틴 만루 홈런' LG, SSG 에 8-6 역전승…선두 질주"
bullpen_load,795,2026-06-11 15:00:00+00:00,"'1군 데뷔전서 5실점+패전' 1R 신인, 사령탑은 어떻게 봤을까 ""퍼포먼스... | '새 외인' 해치 SSG 구원할까…""나는 스트라이크 잘 던지는 투수"" | '청라 에이스' 꿈꾸는 SSG 토종 1선발 김건우 | ‘화이트·긴지로 동반 OUT’ SSG “해치 영입? 불펜 부담 덜 수 있을 것... | 13연패 끝낸 SSG , 외국인 투수 들 부진에 고민은 '계속'"
front_office,630,2026-06-11 09:00:00+00:00,"LG 송승기· SSG 최민준, 나란히 1군 엔트리 제외(종합) | SSG 차세대 토종 선발 , 김민준의 야구가 시작됐다 | '오스틴 멀티포' LG, SSG 에 역전승…롯데 김태형 감독 800승(종합) | 복덩이 외국인 타자 파괴력 미쳤다!…‘오스틴 추격포+역전 만루포 폭발... | '1군 데뷔전서 5실점+패전' 1R 신인, 사령탑은 어떻게 봤을까 ""퍼포먼스..."
defense_support,147,2026-06-11 06:52:00+00:00,"[핌in인천] 첫승 도전 SSG 긴지로, 포수 사인대로 던진다… SSG 도 8연패 끊... | 설렁설렁 '산책 수비'에 퇴출 위기였는데...'기적의 슈퍼캐치' 두산, 어... | '얼마나 심각하길래' 부상 대체 알아본다? 1선발 이탈에 날벼락 떨어졌... | '병역 미필 16명 선발 '…AG 야구 대표팀, KIA 전원 미필·NC는 전원 군필 | [IS 인천] '김민준이 누구야?' 최정 이탈한 SSG , 파격의 '3루수 카드' 꺼..."
