year,t_code,t_code_name,split_value,games,players,pa,ab,h,doubles,triples,hr,bb,hbp,sf,so,tb,r,rbi,sb,avg,obp,slg,ops,iso,bb_pct,k_pct,split_type,pa_rank,r_rank,rbi_rank,hr_rank,avg_rank,obp_rank,slg_rank,ops_rank,iso_rank,bb_pct_rank,k_pct_rank,team_count_in_split
2023,10001,키움,non_OF,144,34,3784.0,3362,872,136,15,40,305,47,36,725,1158,383,386.0,30.0,0.2593694229625223,0.3264,0.34443783462224864,0.6708378346222487,0.08506841165972634,0.08060253699788583,0.19159619450317125,of_lineup_group,2.0,10.0,8.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10
2023,2002,KIA,DH,144,17,631.0,550,168,33,1,22,69,7,4,103,269,87,99.0,1.0,0.3054545454545455,0.3873015873015873,0.4890909090909091,0.8763924963924964,0.1836363636363636,0.10935023771790808,0.16323296354992076,position_group,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,10
2023,11001,NC,DH,142,17,655.0,575,189,33,4,12,65,5,6,95,266,96,86.0,18.0,0.32869565217391306,0.3978494623655914,0.46260869565217394,0.8604581580177653,0.13391304347826088,0.09923664122137404,0.1450381679389313,position_group,1.0,1.0,3.0,8.0,1.0,1.0,2.0,2.0,6.0,6.0,2.0,10
2023,6002,두산,DH,139,16,589.0,496,127,19,1,20,86,5,2,112,208,66,69.0,5.0,0.2560483870967742,0.3701188455008489,0.41935483870967744,0.7894736842105263,0.16330645161290325,0.1460101867572156,0.19015280135823429,position_group,10.0,7.0,6.0,2.0,8.0,3.0,4.0,3.0,2.0,1.0,7.0,10
2023,12001,KT,DH,137,15,599.0,539,144,26,2,19,50,4,4,136,231,71,82.0,7.0,0.26716141001855287,0.3316582914572864,0.42857142857142855,0.7602297200287149,0.16141001855287568,0.08347245409015025,0.2270450751252087,position_group,8.0,6.0,4.0,3.0,5.0,7.0,3.0,4.0,3.0,8.0,9.0,10
2023,9002,SSG,DH,140,20,635.0,536,134,21,3,17,80,10,7,120,212,84,69.0,6.0,0.25,0.353870458135861,0.39552238805970147,0.7493928461955625,0.14552238805970147,0.12598425196850394,0.1889763779527559,position_group,2.0,4.0,6.0,4.0,9.0,4.0,7.0,5.0,5.0,2.0,6.0,10
2023,3001,롯데,DH,143,18,630.0,548,147,24,2,14,67,6,8,92,217,86,66.0,7.0,0.26824817518248173,0.3497615262321145,0.395985401459854,0.7457469276919685,0.12773722627737227,0.10634920634920635,0.14603174603174604,position_group,4.0,3.0,9.0,7.0,4.0,5.0,6.0,6.0,8.0,4.0,3.0,10
2023,5002,LG,DH,140,19,629.0,549,149,21,4,9,66,4,9,71,205,72,92.0,11.0,0.27140255009107467,0.3487261146496815,0.37340619307832423,0.7221323077280057,0.10200364298724957,0.10492845786963434,0.11287758346581876,position_group,5.0,5.0,2.0,9.0,3.0,6.0,8.0,7.0,9.0,5.0,1.0,10
2023,1001,삼성,DH,141,23,597.0,543,140,32,0,16,40,5,3,103,220,62,69.0,5.0,0.2578268876611418,0.3130287648054145,0.40515653775322286,0.7181853025586373,0.14732965009208104,0.06700167504187604,0.17252931323283083,position_group,9.0,9.0,6.0,5.0,7.0,9.0,5.0,8.0,4.0,10.0,5.0,10
2023,10001,키움,DH,135,25,604.0,541,140,18,1,8,42,11,7,127,184,55,72.0,1.0,0.2587800369685767,0.3211314475873544,0.34011090573012936,0.6612423533174838,0.08133086876155265,0.0695364238410596,0.21026490066225165,position_group,7.0,10.0,5.0,10.0,6.0,8.0,10.0,9.0,10.0,9.0,8.0,10
2023,7002,한화,DH,141,23,617.0,538,116,22,1,16,57,15,4,159,188,64,63.0,4.0,0.21561338289962825,0.30618892508143325,0.34944237918215615,0.6556313042635894,0.1338289962825279,0.09238249594813615,0.2576985413290113,position_group,6.0,8.0,10.0,5.0,10.0,10.0,9.0,10.0,7.0,7.0,10.0,10
2023,5002,LG,IF_C,144,18,3075.0,2652,711,124,15,71,299,36,29,491,1078,389,405.0,66.0,0.2680995475113122,0.34681697612732093,0.40648567119155354,0.7533026473188744,0.13838612368024134,0.09723577235772357,0.15967479674796747,position_group,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,10
2023,3001,롯데,IF_C,144,18,2966.0,2567,678,140,8,38,299,30,30,551,948,344,349.0,41.0,0.2641215426567978,0.34415584415584416,0.36930268796260224,0.7134585321184463,0.10518114530580441,0.10080917060013486,0.18577208361429534,position_group,9.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,5.0,2.0,9.0,10
2023,9002,SSG,IF_C,144,18,2991.0,2617,660,124,3,75,262,31,23,480,1015,329,327.0,36.0,0.25219717233473443,0.3249232867371292,0.38784868169659914,0.7127719684337284,0.1356515093618647,0.08759612169842862,0.160481444332999,position_group,5.0,7.0,4.0,1.0,9.0,9.0,2.0,3.0,2.0,6.0,2.0,10
2023,7002,한화,IF_C,144,18,3123.0,2688,681,119,6,58,319,53,20,547,986,333,327.0,29.0,0.2533482142857143,0.3418831168831169,0.36681547619047616,0.7086985930735931,0.11346726190476186,0.1021453730387448,0.17515209734229908,position_group,1.0,5.0,4.0,3.0,8.0,3.0,5.0,4.0,4.0,1.0,5.0,10
2023,6002,두산,IF_C,144,20,2972.0,2641,685,124,12,53,217,51,28,533,992,319,322.0,53.0,0.2593714502082545,0.32448076268300985,0.3756152972358955,0.7000960599189053,0.11624384702764101,0.07301480484522208,0.17934051144010768,position_group,8.0,10.0,6.0,4.0,5.0,10.0,3.0,5.0,3.0,10.0,8.0,10
2023,12001,KT,IF_C,144,21,3046.0,2666,688,127,6,47,290,28,25,538,968,327,335.0,23.0,0.25806451612903225,0.33433034230641406,0.3630907726931733,0.6974211149995874,0.10502625656414105,0.09520682862770848,0.17662508207485225,position_group,4.0,8.0,3.0,5.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,10
2023,11001,NC,IF_C,144,18,2977.0,2600,662,94,19,47,240,69,22,530,935,348,290.0,51.0,0.25461538461538463,0.3312862504264756,0.3596153846153846,0.6909016350418602,0.10499999999999998,0.08061807188444743,0.17803157541148806,position_group,7.0,3.0,10.0,5.0,7.0,6.0,7.0,7.0,7.0,9.0,7.0,10
2023,1001,삼성,IF_C,144,24,2965.0,2559,640,94,9,47,295,37,23,518,893,333,304.0,51.0,0.2500976944118796,0.3335621139327385,0.34896443923407583,0.6825265531668143,0.0988667448221962,0.09949409780775717,0.17470489038785836,position_group,10.0,5.0,8.0,5.0,10.0,5.0,8.0,8.0,8.0,3.0,4.0,10
2023,10001,키움,IF_C,144,21,3109.0,2757,720,117,14,31,258,35,28,578,958,320,306.0,29.0,0.2611534276387378,0.3291098115659519,0.3474791439970983,0.6765889555630502,0.0863257163583605,0.0829848825989064,0.18591186876809263,position_group,2.0,9.0,7.0,9.0,4.0,8.0,9.0,9.0,9.0,8.0,10.0,10
2023,2002,KIA,IF_C,144,20,2987.0,2639,692,93,13,31,251,28,21,503,904,368,296.0,79.0,0.26222053808260704,0.33038448451854374,0.34255399772641154,0.6729384822449553,0.0803334596438045,0.08403080013391362,0.1683963843321058,position_group,6.0,2.0,9.0,9.0,3.0,7.0,10.0,10.0,10.0,7.0,3.0,10
2023,2002,KIA,OF,144,10,1884.0,1675,480,88,7,47,165,11,19,329,723,255,264.0,41.0,0.2865671641791045,0.3508021390374332,0.4316417910447761,0.7824439300822092,0.14507462686567163,0.0875796178343949,0.1746284501061571,position_group,6.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,5.0,10
2023,5002,LG,OF,144,11,1931.0,1635,492,80,8,13,214,32,16,232,627,294,208.0,80.0,0.30091743119266057,0.3890353189246178,0.3834862385321101,0.7725215574567279,0.08256880733944955,0.1108234075608493,0.12014500258933196,position_group,2.0,1.0,4.0,10.0,1.0,1.0,5.0,2.0,9.0,1.0,1.0,10
2023,11001,NC,OF,144,12,1926.0,1675,464,94,5,39,186,25,27,363,685,225,264.0,35.0,0.2770149253731343,0.352848928384736,0.408955223880597,0.761804152265333,0.1319402985074627,0.09657320872274143,0.18847352024922118,position_group,3.0,6.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,7.0,10
2023,9002,SSG,OF,144,11,1891.0,1679,471,80,9,33,147,35,14,313,668,238,208.0,52.0,0.2805241215008934,0.34826666666666667,0.3978558665872543,0.746122533253921,0.1173317450863609,0.07773664727657324,0.165520888418826,position_group,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,9.0,4.0,10
2023,1001,삼성,OF,144,14,1911.0,1719,491,80,14,25,137,20,15,303,674,229,219.0,44.0,0.285631180919139,0.3426758328926494,0.39208842350203604,0.7347642563946855,0.10645724258289702,0.0716902145473574,0.15855572998430142,position_group,4.0,5.0,3.0,4.0,3.0,6.0,4.0,5.0,4.0,10.0,2.0,10
2023,12001,KT,OF,144,13,1875.0,1658,459,77,6,20,170,14,15,367,608,262,174.0,57.0,0.27683956574185764,0.3462574044157243,0.36670687575392036,0.7129642801696446,0.08986731001206272,0.09066666666666667,0.19573333333333334,position_group,9.0,2.0,8.0,8.0,6.0,5.0,7.0,6.0,8.0,5.0,9.0,10
2023,10001,키움,OF,144,17,1945.0,1700,451,87,15,21,179,27,22,371,631,224,190.0,24.0,0.26529411764705885,0.3407676348547718,0.3711764705882353,0.7119441054430071,0.10588235294117643,0.09203084832904884,0.19074550128534704,position_group,1.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,8.0,10
2023,6002,두산,OF,144,11,1881.0,1640,411,63,18,25,193,19,8,309,585,221,158.0,73.0,0.250609756097561,0.3349462365591398,0.3567073170731707,0.6916535536323105,0.10609756097560974,0.10260499734183945,0.16427432216905902,position_group,7.0,8.0,10.0,4.0,9.0,8.0,8.0,8.0,5.0,2.0,3.0,10
2023,3001,롯데,OF,144,14,1879.0,1663,438,64,9,16,149,15,18,337,568,208,185.0,51.0,0.26337943475646425,0.3262872628726287,0.34155141310883946,0.6678386759814682,0.07817197835237522,0.07929749866950506,0.17935071846726983,position_group,8.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,6.0,10
2023,7002,한화,OF,144,18,1793.0,1600,375,67,5,25,146,18,16,428,527,198,172.0,31.0,0.234375,0.30280898876404494,0.329375,0.6321839887640449,0.09499999999999997,0.08142777467930842,0.23870607919687675,position_group,10.0,10.0,9.0,4.0,10.0,10.0,10.0,10.0,7.0,7.0,10.0,10
2023,2002,KIA,PH,78,18,105.0,90,25,10,0,1,15,0,0,22,38,9,14.0,0.0,0.2777777777777778,0.38095238095238093,0.4222222222222222,0.8031746031746032,0.14444444444444443,0.14285714285714285,0.20952380952380953,position_group,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,10
2023,12001,KT,PH,91,21,129.0,110,25,5,0,3,14,2,3,33,39,5,30.0,0.0,0.22727272727272727,0.3178294573643411,0.35454545454545455,0.6723749119097957,0.1272727272727273,0.10852713178294573,0.2558139534883721,position_group,1.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,5.0,5.0,10
2023,3001,롯데,PH,68,23,101.0,93,26,3,0,1,7,0,1,20,32,7,8.0,0.0,0.27956989247311825,0.32673267326732675,0.34408602150537637,0.6708186947727031,0.06451612903225812,0.06930693069306931,0.19801980198019803,position_group,5.0,2.0,5.0,3.0,1.0,2.0,3.0,3.0,6.0,9.0,2.0,10
2023,5002,LG,PH,43,19,51.0,44,11,2,0,0,4,1,1,10,13,0,8.0,2.0,0.25,0.32,0.29545454545454547,0.6154545454545455,0.04545454545454547,0.0784313725490196,0.19607843137254902,position_group,9.0,10.0,5.0,7.0,3.0,4.0,5.0,4.0,8.0,7.0,1.0,10
2023,6002,두산,PH,70,22,96.0,82,15,4,1,2,9,1,3,21,27,6,16.0,1.0,0.18292682926829268,0.2631578947368421,0.32926829268292684,0.5924261874197689,0.14634146341463417,0.09375,0.21875,position_group,6.0,3.0,2.0,2.0,7.0,8.0,4.0,5.0,1.0,6.0,4.0,10
2023,1001,삼성,PH,78,25,106.0,89,19,2,0,0,15,0,2,30,21,2,11.0,1.0,0.21348314606741572,0.32075471698113206,0.23595505617977527,0.5567097731609073,0.02247191011235955,0.14150943396226415,0.2830188679245283,position_group,3.0,8.0,4.0,7.0,5.0,3.0,7.0,6.0,10.0,3.0,8.0,10
2023,9002,SSG,PH,78,15,113.0,91,14,4,1,0,18,2,1,30,20,4,7.0,1.0,0.15384615384615385,0.30357142857142855,0.21978021978021978,0.5233516483516483,0.06593406593406592,0.1592920353982301,0.26548672566371684,position_group,2.0,7.0,8.0,7.0,8.0,6.0,9.0,7.0,5.0,1.0,6.0,10
2023,10001,키움,PH,59,21,71.0,64,12,1,0,1,5,1,1,20,16,5,8.0,0.0,0.1875,0.2535211267605634,0.25,0.5035211267605634,0.0625,0.07042253521126761,0.28169014084507044,position_group,8.0,5.0,5.0,3.0,6.0,9.0,6.0,8.0,7.0,8.0,7.0,10
2023,7002,한화,PH,69,24,94.0,80,12,3,0,1,12,2,0,28,18,6,6.0,2.0,0.15,0.2765957446808511,0.225,0.5015957446808511,0.07500000000000001,0.1276595744680851,0.2978723404255319,position_group,7.0,3.0,9.0,3.0,9.0,7.0,8.0,9.0,4.0,4.0,9.0,10
2023,11001,NC,PH,40,21,47.0,44,6,2,0,0,2,1,0,17,8,1,2.0,0.0,0.13636363636363635,0.19148936170212766,0.18181818181818182,0.3733075435203095,0.04545454545454547,0.0425531914893617,0.3617021276595745,position_group,10.0,9.0,10.0,7.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10
2023,5002,LG,other,32,7,1.0,1,1,0,0,0,0,0,0,0,1,12,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,position_group,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10
2023,1001,삼성,other,29,12,1.0,1,0,0,0,0,0,0,0,0,0,10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,position_group,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,10
2023,2002,KIA,other,31,9,0.0,0,0,0,0,0,0,0,0,0,0,7,0.0,1.0,,,,,,,,position_group,4.0,6.0,2.0,1.0,,,,,,,,10
2023,12001,KT,other,18,10,0.0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,,,,,,,,position_group,4.0,6.0,2.0,1.0,,,,,,,,10
2023,11001,NC,other,30,8,0.0,0,0,0,0,0,0,0,0,0,0,9,0.0,7.0,,,,,,,,position_group,4.0,3.0,2.0,1.0,,,,,,,,10
2023,9002,SSG,other,23,8,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,,,,,,,,position_group,4.0,10.0,2.0,1.0,,,,,,,,10
2023,6002,두산,other,22,11,0.0,0,0,0,0,0,0,0,0,0,0,8,0.0,1.0,,,,,,,,position_group,4.0,4.0,2.0,1.0,,,,,,,,10
2023,3001,롯데,other,29,12,0.0,0,0,0,0,0,0,0,0,0,0,8,0.0,2.0,,,,,,,,position_group,4.0,4.0,2.0,1.0,,,,,,,,10
2023,10001,키움,other,14,9,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,,,,,,,,position_group,4.0,8.0,2.0,1.0,,,,,,,,10
2023,7002,한화,other,20,12,1.0,0,0,0,0,0,1,0,0,0,0,3,0.0,1.0,,1.0,,,,1.0,0.0,position_group,1.0,8.0,2.0,1.0,,1.0,,,,1.0,1.0,10
2023,5002,LG,all,144,25,5687.0,4881,1364,227,27,93,583,73,55,804,1924,767,714.0,166.0,0.27945093218602746,0.36123032904148783,0.3941815201802909,0.7554118492217787,0.11473058799426344,0.10251450676982592,0.14137506593986285,team_total,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,10
2023,2002,KIA,all,144,27,5607.0,4954,1365,224,21,101,500,46,44,957,1934,726,673.0,122.0,0.27553492127573675,0.3446969696969697,0.39039160274525636,0.735088572442226,0.1148566814695196,0.08917424647761726,0.17067950775815943,team_total,6.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,7.0,3.0,10
2023,11001,NC,all,144,28,5605.0,4894,1321,223,28,98,493,100,55,1005,1894,679,642.0,111.0,0.26992235390273805,0.34536268495128114,0.3870044953003678,0.7323671802516489,0.11708214139762974,0.087957181088314,0.1793041926851026,team_total,7.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,8.0,6.0,10
2023,9002,SSG,all,144,28,5630.0,4923,1279,229,16,125,507,78,45,943,1915,657,611.0,96.0,0.25980093438959984,0.3356744102287052,0.38899045297582774,0.7246648632045329,0.1291895185862279,0.09005328596802842,0.1674955595026643,team_total,4.0,5.0,5.0,1.0,8.0,6.0,3.0,4.0,1.0,6.0,2.0,10
2023,12001,KT,all,144,31,5649.0,4973,1316,235,14,89,524,48,47,1074,1846,672,621.0,87.0,0.2646289965815403,0.3376251788268956,0.37120450432334606,0.7088296831502416,0.10657550774180574,0.0927597804921225,0.19012214551248008,team_total,3.0,4.0,4.0,7.0,4.0,5.0,6.0,5.0,7.0,4.0,8.0,10
2023,6002,두산,all,144,29,5538.0,4859,1238,210,32,100,505,76,41,975,1812,620,565.0,133.0,0.2547849351718461,0.33187374566684913,0.3729162379090348,0.704789983575884,0.11813130273718869,0.09118815456843626,0.176056338028169,team_total,10.0,8.0,10.0,3.0,9.0,8.0,5.0,6.0,2.0,5.0,5.0,10
2023,1001,삼성,all,144,34,5580.0,4911,1290,208,23,88,487,62,43,954,1808,636,603.0,103.0,0.2626756261453879,0.334181355624205,0.36815312563632663,0.7023344812605317,0.10547749949093871,0.08727598566308244,0.17096774193548386,team_total,8.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,9.0,4.0,10
2023,3001,롯데,all,144,29,5576.0,4871,1289,231,19,69,522,51,57,1000,1765,653,608.0,101.0,0.26462738657359886,0.3384839120159971,0.3623485937179224,0.7008325057339195,0.09772120714432353,0.0936154949784792,0.1793400286944046,team_total,9.0,6.0,6.0,9.0,5.0,4.0,8.0,8.0,9.0,3.0,7.0,10
2023,10001,키움,all,144,34,5729.0,5062,1323,223,30,61,484,74,58,1096,1789,607,576.0,54.0,0.2613591465823785,0.331278619232124,0.3534176214934808,0.6846962407256048,0.0920584749111023,0.0844824576714959,0.19130738348751963,team_total,1.0,9.0,8.0,10.0,7.0,9.0,9.0,9.0,10.0,10.0,9.0,10
2023,7002,한화,all,144,31,5628.0,4906,1184,211,12,100,535,88,40,1162,1719,604,568.0,67.0,0.24133713819812475,0.3244747710540492,0.35038728088055443,0.6748620519346036,0.10905014268242968,0.09506041222459133,0.2064676616915423,team_total,5.0,10.0,9.0,3.0,10.0,10.0,10.0,10.0,6.0,2.0,10.0,10
2024,2002,KIA,1-2_table_setters,144,18,1394.0,1221,395,67,5,36,133,12,15,181,580,244,178.0,51.0,0.3235053235053235,0.391020999275887,0.475020475020475,0.866041474296362,0.1515151515151515,0.09540889526542325,0.12984218077474893,lineup_group,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,10
2024,12001,KT,1-2_table_setters,144,23,1402.0,1243,389,59,8,38,134,11,10,233,578,211,179.0,14.0,0.31295253419147223,0.38197424892703863,0.4650040225261464,0.846978271453185,0.1520514883346742,0.09557774607703282,0.16619115549215407,lineup_group,1.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,6.0,10
2024,3001,롯데,1-2_table_setters,144,25,1368.0,1222,362,71,18,23,118,9,10,221,538,241,146.0,47.0,0.29623567921440264,0.3598233995584989,0.4402618657937807,0.8000852653522796,0.14402618657937805,0.08625730994152046,0.1615497076023392,lineup_group,9.0,2.0,5.0,7.0,4.0,5.0,3.0,3.0,3.0,9.0,5.0,10
2024,5002,LG,1-2_table_setters,144,21,1372.0,1152,354,37,12,8,176,19,14,199,439,221,149.0,56.0,0.3072916666666667,0.4033798677443057,0.3810763888888889,0.7844562566331945,0.07378472222222221,0.1282798833819242,0.14504373177842567,lineup_group,8.0,4.0,4.0,10.0,3.0,1.0,9.0,4.0,10.0,1.0,4.0,10
2024,10001,키움,1-2_table_setters,144,19,1348.0,1197,344,61,9,25,114,25,7,239,498,200,138.0,14.0,0.28738512949039263,0.3596425912137007,0.41604010025062654,0.7756826914643272,0.1286549707602339,0.08456973293768547,0.17729970326409494,lineup_group,10.0,8.0,7.0,5.0,6.0,6.0,4.0,5.0,6.0,10.0,8.0,10
2024,9002,SSG,1-2_table_setters,144,22,1373.0,1200,338,58,10,26,135,11,11,242,494,213,141.0,62.0,0.2816666666666667,0.35666912306558585,0.4116666666666667,0.7683357897322525,0.13,0.09832483612527312,0.17625637290604515,lineup_group,7.0,5.0,6.0,4.0,7.0,8.0,5.0,6.0,5.0,4.0,7.0,10
2024,11001,NC,1-2_table_setters,144,21,1392.0,1209,351,56,5,19,124,31,11,254,474,196,129.0,40.0,0.2903225806451613,0.368,0.3920595533498759,0.760059553349876,0.1017369727047146,0.08908045977011494,0.1824712643678161,lineup_group,3.0,10.0,9.0,8.0,5.0,4.0,7.0,7.0,8.0,8.0,9.0,10
2024,1001,삼성,1-2_table_setters,144,29,1376.0,1191,326,51,7,25,140,20,6,191,466,233,129.0,48.0,0.27371956339210746,0.35814296241709653,0.39126784214945426,0.7494108045665508,0.1175482787573468,0.10174418604651163,0.13880813953488372,lineup_group,5.0,3.0,9.0,5.0,8.0,7.0,8.0,8.0,7.0,2.0,3.0,10
2024,7002,한화,1-2_table_setters,144,22,1384.0,1215,321,49,3,37,139,13,9,289,487,199,157.0,21.0,0.2641975308641975,0.34375,0.4008230452674897,0.7445730452674897,0.13662551440329218,0.10043352601156069,0.20881502890173412,lineup_group,4.0,9.0,3.0,2.0,10.0,10.0,6.0,9.0,4.0,3.0,10.0,10
2024,6002,두산,1-2_table_setters,144,23,1375.0,1175,320,52,4,16,131,31,16,183,428,206,132.0,69.0,0.2723404255319149,0.35624538063562455,0.36425531914893616,0.7205006997845607,0.09191489361702126,0.09527272727272727,0.1330909090909091,lineup_group,6.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,9.0,7.0,2.0,10
2024,11001,NC,3-5_run_production,144,22,1967.0,1729,519,91,4,89,177,35,24,375,885,293,332.0,22.0,0.3001735106998265,0.37201017811704834,0.5118565644881434,0.8838667426051918,0.21168305378831692,0.08998474834773768,0.19064565327910524,lineup_group,4.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,7.0,10
2024,2002,KIA,3-5_run_production,144,23,1990.0,1761,526,91,14,85,192,16,20,369,900,316,366.0,38.0,0.2986939239068711,0.3690296631473102,0.5110732538330494,0.8801029169803596,0.21237932992617825,0.0964824120603015,0.18542713567839195,lineup_group,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,5.0,10
2024,3001,롯데,3-5_run_production,144,28,1963.0,1756,546,118,14,53,161,18,24,317,851,278,324.0,26.0,0.3109339407744875,0.37008677896886166,0.484624145785877,0.8547109247547386,0.1736902050113895,0.08201732042791646,0.16148751910341314,lineup_group,5.0,5.0,7.0,9.0,1.0,2.0,6.0,3.0,7.0,9.0,1.0,10
2024,5002,LG,3-5_run_production,144,25,1971.0,1727,517,96,8,71,188,15,34,326,842,289,339.0,38.0,0.29936305732484075,0.3665987780040733,0.48755066589461493,0.8541494438986883,0.18818760856977418,0.09538305428716387,0.16539827498731607,lineup_group,3.0,3.0,3.0,6.0,3.0,4.0,4.0,4.0,6.0,4.0,2.0,10
2024,1001,삼성,3-5_run_production,144,32,1951.0,1713,485,80,3,90,182,27,25,371,841,255,342.0,29.0,0.28312901342673674,0.35644581407293274,0.4909515469935785,0.8473973610665113,0.20782253356684177,0.09328549461814455,0.1901588928754485,lineup_group,6.0,9.0,2.0,1.0,7.0,7.0,3.0,5.0,3.0,5.0,6.0,10
2024,9002,SSG,3-5_run_production,144,26,1929.0,1709,484,97,3,82,149,45,21,390,833,273,330.0,20.0,0.2832065535400819,0.3523908523908524,0.4874195435927443,0.8398103959835967,0.2042129900526624,0.07724209434940384,0.20217729393468117,lineup_group,10.0,6.0,6.0,5.0,6.0,9.0,5.0,6.0,5.0,10.0,8.0,10
2024,6002,두산,3-5_run_production,144,30,1940.0,1721,470,91,5,85,173,22,21,420,826,281,333.0,21.0,0.27309703660662404,0.34331440371708827,0.4799535153980244,0.8232679191151127,0.20685647879140034,0.08917525773195877,0.21649484536082475,lineup_group,7.0,4.0,4.0,3.0,10.0,10.0,7.0,7.0,4.0,8.0,10.0,10
2024,12001,KT,3-5_run_production,144,31,1980.0,1707,469,80,1,71,231,16,20,405,764,258,282.0,21.0,0.2747510251903925,0.36271529888551163,0.44756883421206795,0.8102841330975796,0.17281780902167543,0.11666666666666667,0.20454545454545456,lineup_group,2.0,8.0,9.0,6.0,9.0,6.0,8.0,8.0,8.0,1.0,9.0,10
2024,7002,한화,3-5_run_production,144,23,1936.0,1685,476,83,3,59,202,29,15,352,742,268,276.0,17.0,0.2824925816023739,0.3661315380631797,0.4403560830860534,0.8064876211492331,0.1578635014836795,0.10433884297520661,0.18181818181818182,lineup_group,8.0,7.0,10.0,8.0,8.0,5.0,9.0,9.0,9.0,2.0,4.0,10
2024,10001,키움,3-5_run_production,144,26,1934.0,1711,488,84,7,46,178,20,25,320,724,237,295.0,48.0,0.2852133255406195,0.35470527404343327,0.42314436002337813,0.7778496340668114,0.13793103448275862,0.09203722854188211,0.1654601861427094,lineup_group,9.0,10.0,8.0,10.0,5.0,8.0,10.0,10.0,10.0,6.0,3.0,10
2024,2002,KIA,6-9_lower_lineup,144,24,2428.0,2142,621,108,9,42,204,31,18,365,873,298,268.0,36.0,0.28991596638655465,0.35741127348643004,0.40756302521008403,0.764974298696514,0.11764705882352938,0.08401976935749589,0.15032948929159803,lineup_group,2.0,2.0,5.0,6.0,1.0,1.0,2.0,1.0,5.0,7.0,1.0,10
2024,6002,두산,6-9_lower_lineup,144,31,2364.0,2078,585,100,12,49,206,28,22,473,856,302,278.0,94.0,0.2815206929740135,0.3508997429305913,0.41193455245428295,0.7628342953848742,0.13041385948026946,0.08714043993231811,0.20008460236886633,lineup_group,8.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,6.0,10
2024,1001,삼성,6-9_lower_lineup,144,34,2370.0,2071,525,73,7,70,209,40,16,588,822,282,263.0,36.0,0.2535007242877837,0.3313356164383562,0.3969097054563013,0.7282453218946574,0.14340898116851758,0.08818565400843882,0.2481012658227848,lineup_group,7.0,6.0,7.0,1.0,8.0,7.0,3.0,3.0,1.0,5.0,10.0,10
2024,5002,LG,6-9_lower_lineup,144,29,2380.0,2038,523,105,9,36,252,37,25,443,754,298,277.0,77.0,0.2566241413150147,0.34523809523809523,0.3699705593719333,0.7152086546100285,0.11334641805691859,0.10588235294117647,0.1861344537815126,lineup_group,6.0,2.0,3.0,7.0,6.0,3.0,7.0,4.0,6.0,1.0,3.0,10
2024,3001,롯데,6-9_lower_lineup,144,31,2435.0,2132,546,96,9,49,215,41,23,541,807,281,287.0,31.0,0.25609756097560976,0.3326420572376607,0.3785178236397749,0.7111598808774355,0.12242026266416511,0.08829568788501027,0.22217659137577003,lineup_group,1.0,7.0,1.0,3.0,7.0,6.0,5.0,5.0,4.0,4.0,7.0,10
2024,11001,NC,6-9_lower_lineup,144,26,2398.0,2071,501,79,6,64,212,62,22,571,784,284,276.0,42.0,0.24191211974891358,0.327418673426278,0.3785610816030903,0.7059797550293683,0.13664896185417674,0.0884070058381985,0.23811509591326105,lineup_group,4.0,5.0,4.0,2.0,9.0,8.0,4.0,6.0,2.0,3.0,9.0,10
