fit_slot,market_realism_rank_within_slot,research_triage_order_within_slot,player_id,player_name,team_or_org,position_or_role,fit_preparation_index,market_realism_score,market_realism_fit_blend_for_triage_only,market_realism_status,contract_control_bucket,medical_risk_bucket,kbo_rule_cost_bucket,run024_manual_check_flags,current_status_description,current_roster_note,last_mlb_transaction_date,days_since_last_mlb_transaction,latest_transaction_type_desc,latest_transaction_description,nationality,nationality_source,asian_quota_nationality_gate,contract_status_gate,new_signing_cost_gate,person_url,source_url,news_context_status,candidate_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed,score_release_allowed,recommendation_label,candidate_key,article_rows,usable_article_rows,english_article_rows,korean_article_rows,injury_medical_article_rows,contract_market_article_rows,korea_willingness_article_rows,adaptation_context_article_rows,candidate_news_status,latest_candidate_news_date,top_candidate_news_titles,top_candidate_news_links,candidate_news_release_policy,candidate_news_score_release_allowed,manual_source_lanes,manual_source_lane_count,manual_feasibility_priority_tier,manual_feasibility_release_policy,fit_market_access_score,fit_availability_gate_score,fit_candidate_side_primary_signal,fit_feature_coverage_score,fit_research_status,fit_manual_check_flags,fit_model_component_pct,fit_ssg_rhp_unlock_proxy_pct,fit_two_strike_survival_proxy_pct,fit_pitcher_diagnostic_pct,fit_starter_runway_proxy_pct,fit_traffic_command_proxy_pct,fit_asian_nationality_gate_score,fit_contract_unknown_penalty_score,fit_club_control_access_score,fit_asian_league_history_score,fit_npb_stat_context_score,fit_npb_performance_context_pct,hitter_recent_pa,hitter_recent_woba,hitter_recent_bb_pct,hitter_recent_k_pct,hitter_recent_whiff_per_swing,hitter_recent_nonfast_whiff_per_swing,hitter_recent_hardhit_rate,hitter_recent_barrel_rate,hitter_recent_hitter_count_xwoba,hitter_hitter_savant_pilot_success_prob,hitter_hitter_savant_pilot_failure_prob,hitter_hitter_savant_pilot_net_signal,hitter_hitter_savant_pilot_component_status,hitter_hitter_model_feature_non_null_count,pitcher_recent_starter_stabilizer_score,pitcher_recent_woba_allowed,pitcher_recent_three_ball_pitch_rate,pitcher_milb_role_continuity_bucket,pitcher_milb_role_context_score,pitcher_milb_2026_ip,pitcher_milb_2026_games_started,pitcher_milb_2026_k9,pitcher_milb_2026_bb9,pitcher_milb_2026_hr9,pitcher_pitcher_milb_damage_command_diagnostic_score,pitcher_pitcher_milb_diagnostic_tags,pitcher_pitcher_milb_diagnostic_status,pitcher_pitcher_diagnostic_use_allowed,asian_asian_league_history_gate,asian_asian_quota_nationality_gate,asian_contract_status_gate,asian_new_signing_cost_gate,asian_availability_bucket,asian_asian_quota_feasibility_bucket,asian_club_control_risk_flag,layer2_promoted_rule_count,layer2_candidate_flags,medical_availability_risk,contract_cost_access_risk,role_fit_risk,kbo_translation_risk,adaptation_willingness_risk,data_gap_risk,failure_risk_index,failure_risk_reason_tags,failure_risk_review_tier,failure_risk_release_policy,failure_risk_score_release_allowed,ssg_fit_component,kbo_translation_component,market_realism_component,tool_process_component,surplus_access_component,failure_resilience_component,source_confidence_component,score_default_dacon_style,rank_default_dacon_style,score_ssg_fit_heavy,rank_ssg_fit_heavy,score_risk_conservative,rank_risk_conservative,score_market_realism_heavy,rank_market_realism_heavy,score_translation_heavy,rank_translation_heavy,risk_adjusted_fit_score_internal,fit_review_order_within_slot,sensitivity_rank_min,sensitivity_rank_median,sensitivity_rank_max,sensitivity_rank_range,sensitivity_score_mean,sensitivity_score_std,sensitivity_band,fit_review_lane,fit_review_tags,fit_queue_release_policy,rank_release_allowed,source_fill_candidate_key,source_fill_scope_label,article_rows_source_fill,usable_article_rows_source_fill,english_article_rows_source_fill,korean_article_rows_source_fill,injury_medical_article_rows_source_fill,contract_market_article_rows_source_fill,korea_willingness_article_rows_source_fill,adaptation_context_article_rows_source_fill,latest_candidate_news_date_source_fill,top_candidate_news_titles_source_fill,top_candidate_news_links_source_fill,candidate_news_status_source_fill,fresh_query_attempts,fresh_returned_rows,fresh_error_rows,contract_source_status,medical_source_status,korea_willingness_source_status,nationality_passport_source_status,source_fill_readiness_bucket,next_source_actions,source_fill_release_policy,source_fill_unlock_allowed
asian_quota,1,1,,"Sun, Yi-Lei",Hokkaido Nippon-Ham Fighters,Pitchers,69.73,34.0,48.292,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,asian_quota_200k_total_cost_cap_check_required,asian_quota_nationality_pass|contract_salary_buyout_unknown|active_roster_club_control_or_buyout_risk|npb_salary_buyout_source_needed|needs_agent_willingness_and_role_acceptance_check|needs_current_medical_news_search,,,2026-06-20,2.0,,,Taiwan,wikipedia_foreign_seed,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,https://npb.jp/bis/eng/players/83785159.html,https://npb.jp/bis/eng/teams/rst_f.html,candidate_specific_asian_market_news_not_collected,market_realism_research_only_no_recommendation,False,False,False,False,locked_not_allowed,c58df457ee2acd50,12,7,4,3,1,0,4,3,medical_news_review_needed,2026-06-19 13:42:09+00:00,"[Nippon-Ham] Yi-Lei Sun pitches brilliantly, allowing only two hit and no runs in six innings, earning a chance for his first win. He throws at a top speed of 158 km/h and strike out eight batters. - パ・リーグ.com | Third-year player Sun Yi-Lei Sun makes his first start of the season; the 21-year-old with international experience aims for his first NPB win - パ・リーグ.com | 타이페이돔 공식 개장경기 한국 완패했지만…베어스 차세대 좌완 ‘2K’...",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1wVjA3LU02M0FBa1A1SDg1OGY2ME1JNkFQR2Z6c0JyUTBkYjNtejdGN3RqbEdJbTVROWVkLXkzTmpGTHlWamZhV0YzSTBsclpyZDZpQ2JkVW91RHdmdlE?oc=5 | https://news.google.com/rss/articles/CBMiWkFVX3lxTE1GMEFwZnZJM2lkZ3RvSHY5YnF4ZjdKU1lLcVVmSmlQY0FocmlNOWpncDlVdWFkSGw4ME9hc0xEaE1wOGoyQmVHSjJCT241SkRsVXEzbTByUjcyUQ?oc=5 | https://m.sports.naver.com/kbaseball/article/410/0000971107,candidate_news_signals_research_only_no_recommendation,False,asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,5,tier_1_medical_and_contract_blocker,manual_feasibility_research_only_no_recommendation,30.0,,nationality_pass_contract_unknown,,manual_contract_salary_buyout_check_locked,contract_salary_buyout_unknown|active_roster_low_access|needs_manual_agent_willingness_check,,,,,,,100.0,45.0,20.0,100.0,100.0,79.8646095717884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,L2_asian_quota_historical_translation_gap,54.0,81.7,26.99,0.0,27.0,80.0,43.184,contract_cost_access_high|data_gap_high|layer2_archetype_flag,tier_2_multi_risk_review,candidate_failure_risk_research_only_no_recommendation,False,69.73,100.0,83.369,79.973,44.405,56.816,20.0,62.598,1,60.671,1,58.689,2,62.186,1,64.688,1,62.598,1,1,1.0,2,1,61.766,2.24,stable_top25_locked,lane_1_source_fill_priority_locked,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,risk_adjusted_ssg_fit_queue_research_only_no_recommendation,False,c58df457ee2acd50,run034_risk_adjusted_fit_source_fill,12,7,4,3,1,0,4,3,2026-06-19 13:42:09+00:00,"[Nippon-Ham] Yi-Lei Sun pitches brilliantly, allowing only two hit and no runs in six innings, earning a chance for his first win. He throws at a top speed of 158 km/h and strike out eight batters. - パ・リーグ.com | Third-year player Sun Yi-Lei Sun makes his first start of the season; the 21-year-old with international experience aims for his first NPB win - パ・リーグ.com | 타이페이돔 공식 개장경기 한국 완패했지만…베어스 차세대 좌완 ‘2K’...",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1wVjA3LU02M0FBa1A1SDg1OGY2ME1JNkFQR2Z6c0JyUTBkYjNtejdGN3RqbEdJbTVROWVkLXkzTmpGTHlWamZhV0YzSTBsclpyZDZpQ2JkVW91RHdmdlE?oc=5 | https://news.google.com/rss/articles/CBMiWkFVX3lxTE1GMEFwZnZJM2lkZ3RvSHY5YnF4ZjdKU1lLcVVmSmlQY0FocmlNOWpncDlVdWFkSGw4ME9hc0xEaE1wOGoyQmVHSjJCT241SkRsVXEzbTByUjcyUQ?oc=5 | https://m.sports.naver.com/kbaseball/article/410/0000971107,medical_news_review_needed,2,0,0,missing_contract_salary_buyout_source,public_medical_news_found_needs_file_review,korean_or_overseas_context_found_needs_intent_check,nationality_source_present_needs_passport_confirmation,source_blocked_targeted_gap_locked,verify_salary_contract_option_buyout_agent|manual_medical_file_review|read_context_for_korea_or_overseas_intent|confirm_passport_against_asian_quota_rules,fit_source_fill_research_only_no_recommendation,False
asian_quota,2,2,,"Yang, Po-Hsiang",Tohoku Rakuten Golden Eagles,Infielders,66.429,34.0,46.972,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,asian_quota_200k_total_cost_cap_check_required,asian_quota_nationality_pass|contract_salary_buyout_unknown|active_roster_club_control_or_buyout_risk|npb_salary_buyout_source_needed|needs_agent_willingness_and_role_acceptance_check|needs_current_medical_news_search,,,2026-06-20,2.0,,,Taiwan,wikipedia_foreign_seed,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,https://npb.jp/bis/eng/players/53355150.html,https://npb.jp/bis/eng/teams/rst_e.html,candidate_specific_asian_market_news_not_collected,market_realism_research_only_no_recommendation,False,False,False,False,locked_not_allowed,77fcb317bda63213,8,3,1,2,0,0,2,0,korea_or_overseas_context_found,2026-06-13 12:16:14+00:00,"KBO가 외면한 '22이닝' 투수, 일본은 미래의 클로저를 보았다… 컨벤션... | KBO 가 외면한 '22이닝' 투수, 일본은 미래의 클로저를 보았다… 컨벤션... | [Farm League] Po Hsiang Yang gets multiple hit in two consecutive games - Highlights for the 14th - パ・リーグ.com",https://m.sports.naver.com/wbaseball/article/014/0005523565 | https://news.google.com/rss/articles/CBMiWkFVX3lxTE9heFNJZ0lSeXZvc0ZZOVJCaEJrT01pMVpKVU9aMnRTdnVzLUphVHc2dXVOREhNS1pCd3hrZy0xTXBVWlljcm9RTEtpODJyUXY5ZWtRUzFFM1NQUQ?oc=5,candidate_news_signals_research_only_no_recommendation,False,asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,5,tier_1_medical_and_contract_blocker,manual_feasibility_research_only_no_recommendation,30.0,,nationality_pass_contract_unknown,,manual_contract_salary_buyout_check_locked,contract_salary_buyout_unknown|active_roster_low_access|needs_manual_agent_willingness_check,,,,,,,100.0,45.0,20.0,100.0,100.0,57.862639619003644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,L2_asian_quota_historical_translation_gap,25.0,81.7,29.07,0.0,26.0,80.0,38.177,contract_cost_access_high|data_gap_high|layer2_archetype_flag,tier_2_multi_risk_review,candidate_failure_risk_research_only_no_recommendation,False,66.429,100.0,83.343,75.573,44.379,61.823,20.0,62.104,2,59.979,2,58.794,1,62.086,2,64.526,2,62.104,2,1,2.0,2,1,61.498,2.208,stable_top25_locked,lane_1_source_fill_priority_locked,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,risk_adjusted_ssg_fit_queue_research_only_no_recommendation,False,77fcb317bda63213,run034_risk_adjusted_fit_source_fill,8,3,1,2,0,0,2,0,2026-06-13 12:16:14+00:00,"KBO가 외면한 '22이닝' 투수, 일본은 미래의 클로저를 보았다… 컨벤션... | KBO 가 외면한 '22이닝' 투수, 일본은 미래의 클로저를 보았다… 컨벤션... | [Farm League] Po Hsiang Yang gets multiple hit in two consecutive games - Highlights for the 14th - パ・リーグ.com",https://m.sports.naver.com/wbaseball/article/014/0005523565 | https://news.google.com/rss/articles/CBMiWkFVX3lxTE9heFNJZ0lSeXZvc0ZZOVJCaEJrT01pMVpKVU9aMnRTdnVzLUphVHc2dXVOREhNS1pCd3hrZy0xTXBVWlljcm9RTEtpODJyUXY5ZWtRUzFFM1NQUQ?oc=5,korea_or_overseas_context_found,2,0,0,missing_contract_salary_buyout_source,missing_medical_file_or_recent_availability_source,korean_or_overseas_context_found_needs_intent_check,nationality_source_present_needs_passport_confirmation,source_blocked_targeted_gap_locked,verify_salary_contract_option_buyout_agent|request_or_find_recent_medical_availability_source|read_context_for_korea_or_overseas_intent|confirm_passport_against_asian_quota_rules,fit_source_fill_research_only_no_recommendation,False
asian_quota,3,3,,"Gu Lin, Ruei-Yang",Hokkaido Nippon-Ham Fighters,Pitchers,64.638,34.0,46.255,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,asian_quota_200k_total_cost_cap_check_required,asian_quota_nationality_pass|contract_salary_buyout_unknown|active_roster_club_control_or_buyout_risk|npb_salary_buyout_source_needed|needs_agent_willingness_and_role_acceptance_check|needs_current_medical_news_search,,,2026-06-20,2.0,,,Taiwan,wikipedia_foreign_seed,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,https://npb.jp/bis/eng/players/93595150.html,https://npb.jp/bis/eng/teams/rst_f.html,candidate_specific_asian_market_news_not_collected,market_realism_research_only_no_recommendation,False,False,False,False,locked_not_allowed,dc923c066641a262,8,6,5,1,1,0,1,1,medical_news_review_needed,2026-06-14 08:01:22+00:00,"Hokkaido Nippon-Ham Ruei-Yang Gu Lin, who has climbed to 3rd place with 9 consecutive wins, will take mound for the first time in about a month - パ・リーグ.com | 대만에 '설욕' 다짐한 류중일호, 마이너 유망주에 '두 번' 안 진다 [항저... | Hokkaido Nippon-Ham 's winning streak ends at 9; Ruei-Yang Gu Lin gives up 5 runs in 3.2 innings - パ・リーグ.com",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBZTmowaHdXaldSN3EwMjhjQTVZQ1B3WXQ1ZmFqaVNDRmJxOE1YZ1J4dElyeGFveXpsbnNxZHRIN3BBNDFmRlNtd2FqOVFNYlE1N0JGaXI4VTd6QQ?oc=5 | https://m.sports.naver.com/kbaseball/article/311/0001647093 | https://news.google.com/rss/articles/CBMiWkFVX3lxTFB3YU1teXo5MXlaX2xtU0tXMHNUOFlwMTVoUmdsQnphbHpjcnNrdHFVbHluUFE0aENrQWU1Ukk3dWNabGN0ekRKM19QMGRZV0d1ZV9hS0lsNUd3dw?oc=5,candidate_news_signals_research_only_no_recommendation,False,asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,5,tier_1_medical_and_contract_blocker,manual_feasibility_research_only_no_recommendation,30.0,,nationality_pass_contract_unknown,,manual_contract_salary_buyout_check_locked,contract_salary_buyout_unknown|active_roster_low_access|needs_manual_agent_willingness_check,,,,,,,100.0,45.0,20.0,100.0,100.0,45.92254408060454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,L2_asian_quota_historical_translation_gap,54.0,81.7,30.198,0.0,27.0,80.0,43.698,contract_cost_access_high|data_gap_high|layer2_archetype_flag,tier_2_multi_risk_review,candidate_failure_risk_research_only_no_recommendation,False,64.638,100.0,83.317,73.185,44.354,56.302,20.0,60.184,3,57.952,3,56.374,3,60.214,3,62.622,3,60.184,3,3,3.0,3,0,59.469,2.392,stable_top25_locked,lane_1_source_fill_priority_locked,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,risk_adjusted_ssg_fit_queue_research_only_no_recommendation,False,dc923c066641a262,run034_risk_adjusted_fit_source_fill,8,6,5,1,1,0,1,1,2026-06-14 08:01:22+00:00,"Hokkaido Nippon-Ham Ruei-Yang Gu Lin, who has climbed to 3rd place with 9 consecutive wins, will take mound for the first time in about a month - パ・リーグ.com | 대만에 '설욕' 다짐한 류중일호, 마이너 유망주에 '두 번' 안 진다 [항저... | Hokkaido Nippon-Ham 's winning streak ends at 9; Ruei-Yang Gu Lin gives up 5 runs in 3.2 innings - パ・リーグ.com",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBZTmowaHdXaldSN3EwMjhjQTVZQ1B3WXQ1ZmFqaVNDRmJxOE1YZ1J4dElyeGFveXpsbnNxZHRIN3BBNDFmRlNtd2FqOVFNYlE1N0JGaXI4VTd6QQ?oc=5 | https://m.sports.naver.com/kbaseball/article/311/0001647093 | https://news.google.com/rss/articles/CBMiWkFVX3lxTFB3YU1teXo5MXlaX2xtU0tXMHNUOFlwMTVoUmdsQnphbHpjcnNrdHFVbHluUFE0aENrQWU1Ukk3dWNabGN0ekRKM19QMGRZV0d1ZV9hS0lsNUd3dw?oc=5,medical_news_review_needed,2,0,0,missing_contract_salary_buyout_source,public_medical_news_found_needs_file_review,korean_or_overseas_context_found_needs_intent_check,nationality_source_present_needs_passport_confirmation,source_blocked_targeted_gap_locked,verify_salary_contract_option_buyout_agent|manual_medical_file_review|read_context_for_korea_or_overseas_intent|confirm_passport_against_asian_quota_rules,fit_source_fill_research_only_no_recommendation,False
asian_quota,28,28,,WANG Wei Chen,Brothers,Third-Base Man,60.25,34.0,44.5,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,asian_quota_200k_total_cost_cap_check_required,asian_quota_nationality_pass|contract_salary_buyout_unknown|active_roster_club_control_or_buyout_risk|cpbl_salary_buyout_source_needed|needs_agent_willingness_and_role_acceptance_check|needs_current_medical_news_search,,,2026-06-20,2.0,,,R.O.C.(TAIWAN),cpbl_official_player_page,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,https://en.cpbl.com.tw/team/person?Acnt=0000000929,https://en.cpbl.com.tw/team?ClubNo=ACN,candidate_specific_asian_market_news_not_collected,market_realism_research_only_no_recommendation,False,False,False,False,locked_not_allowed,abcd007c02e88802,5,1,0,1,0,0,1,0,korea_or_overseas_context_found,,"크레용팝, 中 인기 아이돌과 콜라보..해외 러브콜 계속",https://m.entertain.naver.com/article/109/0002983009,candidate_news_signals_research_only_no_recommendation,False,asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check|korea_overseas_intent_context_review,5,tier_1_medical_and_contract_blocker,manual_feasibility_research_only_no_recommendation,30.0,,nationality_pass_contract_unknown,,manual_contract_salary_buyout_check_locked,contract_salary_buyout_unknown|active_roster_low_access|cpbl_current_stat_layer_not_yet_attached|needs_manual_agent_willingness_check,,,,,,,100.0,45.0,20.0,100.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,4,L2_asian_quota_historical_translation_gap,25.0,81.7,32.963,17.5,26.0,80.0,42.65,contract_cost_access_high|data_gap_high|layer2_archetype_flag,tier_2_multi_risk_review,candidate_failure_risk_research_only_no_recommendation,False,60.25,82.5,81.375,64.0,42.411,57.35,20.0,53.642,4,52.005,4,50.01,4,54.344,4,54.835,4,53.642,4,4,4.0,4,0,52.967,1.969,stable_top25_locked,lane_1_source_fill_priority_locked,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,risk_adjusted_ssg_fit_queue_research_only_no_recommendation,False,abcd007c02e88802,run034_risk_adjusted_fit_source_fill,5,1,0,1,0,0,1,0,,"크레용팝, 中 인기 아이돌과 콜라보..해외 러브콜 계속",https://m.entertain.naver.com/article/109/0002983009,korea_or_overseas_context_found,2,0,0,missing_contract_salary_buyout_source,missing_medical_file_or_recent_availability_source,korean_or_overseas_context_found_needs_intent_check,nationality_source_present_needs_passport_confirmation,source_blocked_targeted_gap_locked,verify_salary_contract_option_buyout_agent|request_or_find_recent_medical_availability_source|read_context_for_korea_or_overseas_intent|confirm_passport_against_asian_quota_rules,fit_source_fill_research_only_no_recommendation,False
asian_quota,127,127,,TSENG Tzu Yu,TSG Hawks,Shortstop,60.25,34.0,44.5,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,asian_quota_200k_total_cost_cap_check_required,asian_quota_nationality_pass|contract_salary_buyout_unknown|active_roster_club_control_or_buyout_risk|cpbl_salary_buyout_source_needed|needs_agent_willingness_and_role_acceptance_check|needs_current_medical_news_search,,,2026-06-20,2.0,,,R.O.C.(TAIWAN),cpbl_official_player_page,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,https://en.cpbl.com.tw/team/person?Acnt=0000006927,https://en.cpbl.com.tw/team?ClubNo=AKP,candidate_specific_asian_market_news_not_collected,market_realism_research_only_no_recommendation,False,False,False,False,locked_not_allowed,b900cfa1663d7462,3,1,1,0,0,0,0,0,candidate_news_review_available,2026-04-21 07:00:00+00:00,TSENG Tzu Yu Ranking - PingSunday,https://news.google.com/rss/articles/CBMiV0FVX3lxTFAxUGhjU3N6QXkxajlCZU9BTG96NmQtTm1YdDhsZkVNVjRyUHdkT3ljME1SZzN6dTZPbzM0R2w2X3JqLTA1bkNsRjI4NUJuZTY1YUpqZ3ZtQQ?oc=5,candidate_news_signals_research_only_no_recommendation,False,korean_news_naver_or_local_search|asian_league_contract_buyout_transfer_fee_check|passport_nationality_and_quota_eligibility_check|local_league_salary_agent_source_check|medical_file_and_recent_availability_check,5,tier_1_medical_and_contract_blocker,manual_feasibility_research_only_no_recommendation,30.0,,nationality_pass_contract_unknown,,manual_contract_salary_buyout_check_locked,contract_salary_buyout_unknown|active_roster_low_access|cpbl_current_stat_layer_not_yet_attached|needs_manual_agent_willingness_check,,,,,,,100.0,45.0,20.0,100.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pass_current_roster,pass,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_pass_contract_unknown,True,4,L2_asian_quota_historical_translation_gap,25.0,81.7,32.963,17.5,52.0,80.0,45.77,contract_cost_access_high|data_gap_high|layer2_archetype_flag,tier_2_multi_risk_review,candidate_failure_risk_research_only_no_recommendation,False,60.25,82.5,81.375,64.0,42.411,54.23,20.0,53.018,5,51.381,5,49.074,5,53.657,5,54.149,5,53.018,5,5,5.0,5,0,52.256,2.063,stable_top25_locked,lane_1_source_fill_priority_locked,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,risk_adjusted_ssg_fit_queue_research_only_no_recommendation,False,b900cfa1663d7462,run034_risk_adjusted_fit_source_fill,3,1,1,0,0,0,0,0,2026-04-21 07:00:00+00:00,TSENG Tzu Yu Ranking - PingSunday,https://news.google.com/rss/articles/CBMiV0FVX3lxTFAxUGhjU3N6QXkxajlCZU9BTG96NmQtTm1YdDhsZkVNVjRyUHdkT3ljME1SZzN6dTZPbzM0R2w2X3JqLTA1bkNsRjI4NUJuZTY1YUpqZ3ZtQQ?oc=5,candidate_news_review_available,2,0,0,missing_contract_salary_buyout_source,missing_medical_file_or_recent_availability_source,missing_korea_willingness_or_local_news_source,nationality_source_present_needs_passport_confirmation,source_blocked_major_gap_locked,verify_salary_contract_option_buyout_agent|request_or_find_recent_medical_availability_source|search_korean_local_and_agent_willingness_sources|confirm_passport_against_asian_quota_rules,fit_source_fill_research_only_no_recommendation,False
