validation_scheme,feature_family,role_model_family,target,fold_id,model,source_rows,train_rows,valid_rows,feature_count,features,rows,positive_rate,pred_mean,accuracy_at_0_5,brier,logloss,precision_at_0_5,auc,precision_top_25pct,precision_top_33pct
repeated_stratified_cv,savant_only,hitter,success,1,role_prior,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,1,ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.5291653091379996,0.75,0.1418184704346101,0.44094302608249836,0.8,0.8666666666666667,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,1,balanced_ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.49265841872172556,0.75,0.15175322632987276,0.4631140824326546,0.8,0.8666666666666667,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,1,sparse_l1_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.4885152092215131,0.5,0.2571471988828369,0.7083612243455378,0.6666666666666666,0.6000000000000001,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,2,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,2,ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.7622885978548541,0.7142857142857143,0.16912190973546568,0.46582340103060677,0.6666666666666666,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,2,balanced_ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.7350874611653035,0.7142857142857143,0.15047070484164818,0.4208856974506587,0.6666666666666666,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,2,sparse_l1_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.5045240934801213,0.7142857142857143,0.24086087315835872,0.6753426778514254,0.75,0.75,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,3,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,3,ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.48963047533365095,1.0,0.04634608604409836,0.19301785137640362,1.0,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,3,balanced_ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.45602765767754694,0.8571428571428571,0.06159101604853618,0.22268678922848228,1.0,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,3,sparse_l1_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.45359764287113213,0.5714285714285714,0.22927692579924688,0.6489194609148699,1.0,0.5,0.5,0.3333333333333333
repeated_stratified_cv,savant_only,hitter,success,4,role_prior,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,4,ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.6062757554978422,0.875,0.1167119526799812,0.3866407718844223,0.8333333333333334,0.8666666666666667,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,4,balanced_ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.5764180081300532,0.875,0.12026989428645898,0.3944067185887383,0.8333333333333334,0.8666666666666667,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,4,sparse_l1_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.4885627381340637,0.375,0.24062606035566664,0.6743315628003577,0.5,0.7333333333333334,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,5,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,savant_only,hitter,success,5,ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.5844130811323056,0.8571428571428571,0.10465067352086342,0.34801841026935143,0.8,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,5,balanced_ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.5316237406169593,0.8571428571428571,0.10762933825477698,0.3525178366636735,0.8,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,5,sparse_l1_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.4683041126849316,0.5714285714285714,0.2611342504342029,0.7177531353708352,1.0,0.41666666666666663,0.5,0.3333333333333333
repeated_stratified_cv,savant_only,hitter,success,6,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,6,ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6852625339954548,0.8571428571428571,0.10474739996000777,0.31701451776748585,0.8,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,6,balanced_ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6675167082422443,0.8571428571428571,0.09937337504950323,0.30038195460833134,0.8,1.0,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,6,sparse_l1_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.5082069383957457,0.7142857142857143,0.22778648199240245,0.6485855824793127,0.75,0.9166666666666667,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,7,role_prior,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,7,ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.739356096259883,0.625,0.3046257177751881,0.8996183100382356,0.6666666666666666,0.6666666666666667,1.0,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,7,balanced_ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.7204494605322527,0.625,0.300495495085094,0.8850794567942941,0.6666666666666666,0.6666666666666667,1.0,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,7,sparse_l1_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.5830660906866691,0.625,0.3023689621242277,0.8088758608149584,0.6666666666666666,0.2666666666666667,0.0,0.3333333333333333
repeated_stratified_cv,savant_only,hitter,success,8,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,8,ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.512331596766075,0.7142857142857143,0.1564813431396996,0.4403794315976689,0.75,0.8333333333333334,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,8,balanced_ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.4753556836883335,0.8571428571428571,0.1671044356462416,0.4743780379620141,1.0,0.8333333333333334,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,8,sparse_l1_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.39116615468083016,0.7142857142857143,0.24219169920923514,0.6898886486091562,1.0,0.75,1.0,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,9,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837755,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,9,ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.5359132269855368,0.7142857142857143,0.20411293663860205,0.6405391262968506,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,9,balanced_ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.5039649317949804,0.7142857142857143,0.2192817447114583,0.6533878372215728,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,9,sparse_l1_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.4756647245020222,0.42857142857142855,0.26887774261299896,0.7309928901678856,0.5,0.25,0.5,0.3333333333333333
repeated_stratified_cv,savant_only,hitter,success,10,role_prior,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,10,ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.7230851665897893,0.625,0.2843125237678268,0.797191103160585,0.6666666666666666,0.7333333333333334,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,10,balanced_ridge_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.7106331572319706,0.625,0.27957271372880366,0.7842356946247584,0.6666666666666666,0.7333333333333334,1.0,1.0
repeated_stratified_cv,savant_only,hitter,success,10,sparse_l1_logit,22,14,8,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,8,0.625,0.639139906705546,0.625,0.2670849812174429,0.7146676366500729,0.6666666666666666,0.5333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,11,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,savant_only,hitter,success,11,ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6064988208517237,0.8571428571428571,0.17208979007854788,0.548311332956916,0.8,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,11,balanced_ridge_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.5615578918746889,0.8571428571428571,0.17744620736908642,0.5475418228174332,0.8,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,11,sparse_l1_logit,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.46452816079060666,0.42857142857142855,0.2655205642329473,0.7243334259578444,0.0,0.33333333333333337,0.5,0.6666666666666666
repeated_stratified_cv,savant_only,hitter,success,12,role_prior,22,15,7,18,pre_pa|pre_pitch|pre_bb_pct|pre_k_pct|pre_woba|pre_chase_rate|pre_zone_swing_rate|pre_nonfast_chase_rate|pre_nonfast_whiff_per_swing|pre_whiff_per_swing|pre_hardhit_rate|pre_barrel_rate|pre_sweet_spot_rate|pre_air_bbe_rate|pre_low_velo_xwoba|pre_high_velo_xwoba|pre_break_off_xwoba|pre_hitter_count_xwoba,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
