validation_scheme,role_model_family,target,fold_id,model,train_rows,valid_rows,feature_count,rows,positive_rate,pred_mean,accuracy_at_0_5,brier,logloss,precision_at_0_5,auc,precision_top_25pct,precision_top_33pct
repeated_stratified_cv,hitter,success,27,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.6800640503120784,0.42857142857142855,0.417386360315434,1.349165951242071,0.5,0.3333333333333333,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,28,role_prior,14,8,20,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,28,ridge_logit,14,8,20,8,0.625,0.5843956757352307,0.625,0.17956784553150745,0.5809818470070541,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,28,balanced_ridge_logit,14,8,20,8,0.625,0.5628943032404925,0.625,0.190925894568105,0.5932092296078142,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,29,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,29,ridge_logit,15,7,20,7,0.5714285714285714,0.6551574260839254,0.8571428571428571,0.14282676914731346,0.4400656645408984,0.8,0.9166666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,29,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.6038097865004064,0.8571428571428571,0.1356697563130254,0.4262074618538689,0.8,0.9166666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,30,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,30,ridge_logit,15,7,20,7,0.5714285714285714,0.6199801025966162,0.8571428571428571,0.1257132126110642,0.38551364961456996,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,30,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.588956461160377,0.8571428571428571,0.12798924000462,0.3856022767116511,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,31,role_prior,14,8,20,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,31,ridge_logit,14,8,20,8,0.625,0.4750172104995682,0.75,0.14552877605587017,0.4543267672781315,0.8,0.8666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,31,balanced_ridge_logit,14,8,20,8,0.625,0.4334129631504957,0.75,0.1666335928012896,0.49632368236057534,1.0,0.8666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,32,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,32,ridge_logit,15,7,20,7,0.5714285714285714,0.5961209255239845,0.7142857142857143,0.2618389735207358,0.9290894123303477,0.75,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,32,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.5791367134769189,0.7142857142857143,0.2634570737851054,0.9327813017712708,0.75,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,33,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,33,ridge_logit,15,7,20,7,0.5714285714285714,0.7764986370173462,0.7142857142857143,0.2170827448336939,0.6515768166566647,0.6666666666666666,0.9166666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,33,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.7557335317024724,0.7142857142857143,0.20633445645552514,0.6085966173790766,0.6666666666666666,0.9166666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,34,role_prior,14,8,20,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,34,ridge_logit,14,8,20,8,0.625,0.6286660180263991,0.875,0.11425681928711254,0.36347255036895676,0.8333333333333334,0.8,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,34,balanced_ridge_logit,14,8,20,8,0.625,0.6050271618098599,0.875,0.11852743641235648,0.3695789040200957,0.8333333333333334,0.8,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,35,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,35,ridge_logit,15,7,20,7,0.5714285714285714,0.7323132508308184,0.8571428571428571,0.158516191519416,0.5171592515205198,0.8,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,35,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.7068686544285294,0.8571428571428571,0.14894398602767225,0.48394575151939073,0.8,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,36,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,36,ridge_logit,15,7,20,7,0.5714285714285714,0.5164916078411971,0.7142857142857143,0.1770208386584143,0.5022579878880886,0.75,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,36,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.4754321022240076,0.7142857142857143,0.18561668679367066,0.5244515214094834,0.75,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,37,role_prior,14,8,20,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,37,ridge_logit,14,8,20,8,0.625,0.6611830132677132,0.875,0.11888319300207661,0.403318477539218,0.8333333333333334,0.8,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,37,balanced_ridge_logit,14,8,20,8,0.625,0.642789420310852,0.875,0.12042943053786531,0.398972320968178,0.8333333333333334,0.8,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,38,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,38,ridge_logit,15,7,20,7,0.5714285714285714,0.5758137512159384,0.7142857142857143,0.2799875712149961,0.9282176165900783,0.75,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,38,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.5428948370424173,0.7142857142857143,0.28550650420519574,0.9387594654561455,0.75,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,39,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,39,ridge_logit,15,7,20,7,0.5714285714285714,0.6100327786083015,0.8571428571428571,0.1385050990192315,0.44296563327101923,0.8,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,39,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.5550271974081736,0.8571428571428571,0.13829983458867542,0.4447023778030316,0.8,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,40,role_prior,14,8,20,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,40,ridge_logit,14,8,20,8,0.625,0.7209841568345969,0.75,0.18439024630617684,0.6192807495682877,0.7142857142857143,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,40,balanced_ridge_logit,14,8,20,8,0.625,0.6946789494261342,0.75,0.18258834390149004,0.606704491588607,0.7142857142857143,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,41,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,41,ridge_logit,15,7,20,7,0.5714285714285714,0.5511504970567576,0.7142857142857143,0.24936595962019484,0.834391578690776,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,41,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.5296227101084863,0.7142857142857143,0.2576798690005151,0.8491922082894965,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,42,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,42,ridge_logit,15,7,20,7,0.5714285714285714,0.6725311321359068,0.8571428571428571,0.15577000001955207,0.48173250593104894,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,42,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.6318220701885238,0.8571428571428571,0.1486807165578343,0.4580733779571822,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,43,role_prior,14,8,20,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,1.0
repeated_stratified_cv,hitter,success,43,ridge_logit,14,8,20,8,0.625,0.5713465663552277,0.75,0.1759330910589597,0.5425229104164427,0.8,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,43,balanced_ridge_logit,14,8,20,8,0.625,0.5500481499392722,0.75,0.185271013574271,0.5577077986718104,0.8,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,44,role_prior,15,7,19,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142858,0.6845963843837753,0.5714285714285714,0.5,0.0,0.0
repeated_stratified_cv,hitter,success,44,ridge_logit,15,7,19,7,0.5714285714285714,0.40302026951664344,0.5714285714285714,0.24862075470446474,0.6867957511253505,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,44,balanced_ridge_logit,15,7,19,7,0.5714285714285714,0.3501671502943891,0.5714285714285714,0.27223277169787846,0.7522360023915706,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,45,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,45,ridge_logit,15,7,20,7,0.5714285714285714,0.7925115032882429,0.7142857142857143,0.1909075871124409,0.518569779750143,0.6666666666666666,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,45,balanced_ridge_logit,15,7,20,7,0.5714285714285714,0.7746295006041615,0.7142857142857143,0.17443400258619451,0.4681739814055759,0.6666666666666666,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,46,role_prior,14,8,20,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,46,ridge_logit,14,8,20,8,0.625,0.6142035258436318,0.75,0.17922801301717317,0.5406596402535571,0.7142857142857143,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,46,balanced_ridge_logit,14,8,20,8,0.625,0.5768041925775582,0.75,0.18386795741543055,0.549490774366334,0.7142857142857143,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,47,role_prior,15,7,20,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837755,0.5714285714285714,0.5,0.5,0.6666666666666666
