player_id,stat_group,sport_id,sport_level,status_code,split_count,error,source_url,collected_at
571527,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/571527/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
606273,pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/606273/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
670351,hitting,14,Single-A,200,0,,https://statsapi.mlb.com/api/v1/people/670351/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T19:11:55+09:00
670351,hitting,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/670351/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T19:11:55+09:00
606273,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/606273/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
606273,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/606273/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
606273,pitching,16,Rookie,200,3,,https://statsapi.mlb.com/api/v1/people/606273/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
572143,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
572143,pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
572143,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
676641,pitching,13,High-A,200,0,,https://statsapi.mlb.com/api/v1/people/676641/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
676641,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/676641/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
663399,pitching,11,AAA,200,8,,https://statsapi.mlb.com/api/v1/people/663399/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
663399,pitching,12,AA,200,5,,https://statsapi.mlb.com/api/v1/people/663399/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
572143,pitching,11,AAA,200,10,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
676641,pitching,11,AAA,200,8,,https://statsapi.mlb.com/api/v1/people/676641/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
572143,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
676641,pitching,16,Rookie,200,0,,https://statsapi.mlb.com/api/v1/people/676641/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
676641,pitching,12,AA,200,3,,https://statsapi.mlb.com/api/v1/people/676641/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
663399,pitching,14,Single-A,200,0,,https://statsapi.mlb.com/api/v1/people/663399/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
663399,pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/663399/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
663399,pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/663399/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
641312,pitching,11,AAA,200,13,,https://statsapi.mlb.com/api/v1/people/641312/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
641312,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/641312/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
658431,pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/658431/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
641312,pitching,16,Rookie,200,0,,https://statsapi.mlb.com/api/v1/people/641312/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
544150,pitching,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/544150/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
658431,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/658431/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
641312,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/641312/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
641312,pitching,13,High-A,200,3,,https://statsapi.mlb.com/api/v1/people/641312/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
658431,pitching,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/658431/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
658431,pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/658431/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
658431,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/658431/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
544150,pitching,12,AA,200,4,,https://statsapi.mlb.com/api/v1/people/544150/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
544150,pitching,13,High-A,200,4,,https://statsapi.mlb.com/api/v1/people/544150/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
544150,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/544150/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
607200,pitching,11,AAA,200,4,,https://statsapi.mlb.com/api/v1/people/607200/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
544150,pitching,16,Rookie,200,4,,https://statsapi.mlb.com/api/v1/people/544150/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
656212,pitching,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/656212/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
607200,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/607200/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
656212,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/656212/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
607200,pitching,16,Rookie,200,0,,https://statsapi.mlb.com/api/v1/people/607200/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
656212,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/656212/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
656212,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/656212/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
607200,pitching,12,AA,200,4,,https://statsapi.mlb.com/api/v1/people/607200/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
656212,pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/656212/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
607200,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/607200/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
543391,pitching,11,AAA,200,9,,https://statsapi.mlb.com/api/v1/people/543391/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
668684,pitching,12,AA,200,3,,https://statsapi.mlb.com/api/v1/people/668684/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
668684,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/668684/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
668684,pitching,16,Rookie,200,0,,https://statsapi.mlb.com/api/v1/people/668684/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
543391,pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/543391/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
543391,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/543391/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
543391,pitching,12,AA,200,5,,https://statsapi.mlb.com/api/v1/people/543391/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
543391,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/543391/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
668684,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/668684/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
642203,pitching,11,AAA,200,4,,https://statsapi.mlb.com/api/v1/people/642203/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
668684,pitching,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/668684/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
642203,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/642203/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
676950,hitting,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/676950/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T19:11:55+09:00
676950,hitting,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/676950/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T19:11:55+09:00
