candidate_key,source_fill_candidate_key,source_fill_scope_label,fit_slot,fit_review_lane,fit_review_order_within_slot,sensitivity_band,player_id,player_name,search_name,team_or_org,position_or_role,risk_adjusted_fit_score_internal,failure_risk_index,failure_risk_review_tier,manual_source_lanes,fit_review_tags,contract_control_bucket,medical_risk_bucket,current_status_description,nationality,nationality_source,person_url,source_url
7cf7b8397facd5ef,7cf7b8397facd5ef,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,17,stable_top25_locked,663536.0,tristin english,tristin english,ATL,OF/DH candidate pool,63.683,37.942,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
5322310d436edffd,5322310d436edffd,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,18,stable_top25_locked,650859.0,luis rengifo,luis rengifo,MIL,OF/DH candidate pool,63.602,37.559,tier_4_low_current_risk,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,stable_across_weights|translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Designated for Assignment,,,,
62e255a110118ff4,62e255a110118ff4,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,19,stable_top25_locked,666134.0,nolan jones,nolan jones,CLE,OF/DH candidate pool,62.763,37.78,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
cbd1d8d9eceb4cef,cbd1d8d9eceb4cef,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,20,stable_top25_locked,621028.0,kevin newman,kevin newman,KC,OF/DH candidate pool,62.635,38.158,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
1551be9661d5a464,1551be9661d5a464,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,21,stable_top25_locked,665839.0,enmanuel valdez,enmanuel valdez,PIT,OF/DH candidate pool,61.094,45.134,tier_3_watch_review,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,medical_history_watch,Active,,,,
f73d97c395915bd0,f73d97c395915bd0,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,22,stable_top25_locked,640459.0,brian navarreto,brian navarreto,MIA,OF/DH candidate pool,60.806,39.887,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
87e2ce08bfcae78b,87e2ce08bfcae78b,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,23,stable_top50_review_locked,640492.0,josé azócar,josé azócar,ATL,OF/DH candidate pool,60.012,38.088,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
9e8316621c97f179,9e8316621c97f179,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,24,stable_top25_locked,680716.0,jonathan ornelas,jonathan ornelas,NYY,OF/DH candidate pool,59.511,39.244,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
c6e19abfb60bf36b,c6e19abfb60bf36b,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,25,stable_top50_review_locked,623168.0,tyler heineman,tyler heineman,TOR,OF/DH candidate pool,59.443,36.07,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
d7a16c8c00944ff2,d7a16c8c00944ff2,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,26,stable_top50_review_locked,680837.0,ryan fitzgerald,ryan fitzgerald,LAD,OF/DH candidate pool,59.329,40.813,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
93e1b7e847a88d1e,93e1b7e847a88d1e,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,27,stable_top50_review_locked,595777.0,jurickson profar,jurickson profar,ATL,OF/DH candidate pool,58.058,40.668,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Restricted List,,,,
68127010987e8f00,68127010987e8f00,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,29,stable_top50_review_locked,676070.0,jacob amaya,jacob amaya,AZ,OF/DH candidate pool,57.223,39.781,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
87011e074faf3491,87011e074faf3491,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,32,stable_top50_review_locked,676480.0,josé barrero,josé barrero,BAL,OF/DH candidate pool,56.871,40.185,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
4c63a6631fa53a12,4c63a6631fa53a12,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,33,stable_top50_review_locked,689172.0,brett wisely,brett wisely,ATL,OF/DH candidate pool,56.679,42.243,tier_4_low_current_risk,,ssg_fit_above_slot_median|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
d0f05bcc818528ad,d0f05bcc818528ad,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,34,stable_top50_review_locked,682515.0,logan porter,logan porter,LAA,OF/DH candidate pool,56.675,35.531,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,
9ef9c6dec49798fb,9ef9c6dec49798fb,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,35,stable_top50_review_locked,666185.0,dylan carlson,dylan carlson,PHI,OF/DH candidate pool,56.005,41.706,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
2a18140090dfc8b1,2a18140090dfc8b1,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,37,stable_top50_review_locked,668845.0,aaron schunk,aaron schunk,ATL,OF/DH candidate pool,54.724,41.29,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
3edf37c0ec4e3096,3edf37c0ec4e3096,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,38,stable_top50_review_locked,606115.0,orlando arcia,orlando arcia,MIN,OF/DH candidate pool,54.585,35.234,tier_4_low_current_risk,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check|public_contract_market_news_review,translation_risk_low|market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
900dbb9e1b7dfbb0,900dbb9e1b7dfbb0,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,39,stable_top50_review_locked,596146.0,max kepler,max kepler,AZ,OF/DH candidate pool,54.007,41.979,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Restricted List,,,,
dcf34f55a89dbc3f,dcf34f55a89dbc3f,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,40,stable_top50_review_locked,666163.0,ben rortvedt,ben rortvedt,NYM,OF/DH candidate pool,53.998,40.512,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
9fa0799fec8da4f6,9fa0799fec8da4f6,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,42,stable_top50_review_locked,681962.0,vinny capra,vinny capra,BOS,OF/DH candidate pool,53.871,40.769,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
528cf226e7fba270,528cf226e7fba270,run034_risk_adjusted_fit_source_fill,foreign_hitter,lane_2_deep_review_candidate_locked,49,stable_top50_review_locked,660644.0,vidal bruján,vidal bruján,NYM,OF/DH candidate pool,53.431,40.787,tier_4_low_current_risk,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,translation_risk_low|market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
eeba3c1f9f7fe331,eeba3c1f9f7fe331,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_0_blocked_or_medical_review_locked,2,stable_top25_locked,663559.0,"Falter, Bailey",Bailey Falter,KC,SP/multi-inning pitcher candidate pool,63.176,45.094,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,medical_history_watch,Active,,,,
560f837d672a6340,560f837d672a6340,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_0_blocked_or_medical_review_locked,56,top100_but_weight_sensitive_locked,700842.0,"Rivera, Eduardo",Eduardo Rivera,BOS,SP/multi-inning pitcher candidate pool,48.852,59.165,tier_1_blocker_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,40man_nonactive_contract_blocker,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,
cfc7d7f161849a7d,cfc7d7f161849a7d,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_0_blocked_or_medical_review_locked,69,top100_but_weight_sensitive_locked,690155.0,"Pushard, Matt",Matt Pushard,MIA,SP/multi-inning pitcher candidate pool,47.979,50.33,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,translation_risk_low|market_access_relatively_better,recent_dfa_high_access,medical_history_watch,Active,,,,
e5de422006305e4a,e5de422006305e4a,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_0_blocked_or_medical_review_locked,97,top100_but_weight_sensitive_locked,675512.0,"Melton, Troy",Troy Melton,DET,SP/multi-inning pitcher candidate pool,44.802,62.087,tier_1_blocker_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|tool_process_signal|source_gap_blocker|contract_access_blocker,active_mlb_contract_blocker,medical_hold_current_or_recent,Active,,,,
c56e8028ff676138,c56e8028ff676138,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_0_blocked_or_medical_review_locked,100,top100_but_weight_sensitive_locked,669373.0,"Skubal, Tarik",Tarik Skubal,DET,SP/multi-inning pitcher candidate pool,44.602,63.001,tier_1_blocker_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|tool_process_signal|source_gap_blocker|contract_access_blocker,active_mlb_contract_blocker,medical_hold_current_or_recent,Active,,,,
ee8f2b2b718d3e19,ee8f2b2b718d3e19,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_1_source_fill_priority_locked,44,stable_top50_review_locked,687931.0,"Whisenhunt, Carson",Carson Whisenhunt,SF,SP/multi-inning pitcher candidate pool,50.4,51.664,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,40man_nonactive_contract_blocker,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,
a46bde9a4099db87,a46bde9a4099db87,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_1_source_fill_priority_locked,46,stable_top50_review_locked,689149.0,"Dallas, Chad",Chad Dallas,TOR,SP/multi-inning pitcher candidate pool,50.117,53.193,tier_2_multi_risk_review,korean_news_naver_or_local_search|agent_korea_willingness_check|mlb_contract_salary_option_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal|source_gap_blocker|contract_access_blocker,40man_nonactive_contract_blocker,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,
75e609873987418e,75e609873987418e,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,1,stable_top25_locked,676596.0,"Fleming, Josh",Josh Fleming,TOR,SP/multi-inning pitcher candidate pool,65.068,38.841,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
e910355ba4060585,e910355ba4060585,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,3,stable_top25_locked,682445.0,"Gonzalez, Domingo",Domingo Gonzalez,SEA,SP/multi-inning pitcher candidate pool,61.993,38.822,tier_4_low_current_risk,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
7a55953cea7bee47,7a55953cea7bee47,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,4,stable_top25_locked,684320.0,"Rodríguez, Yariel",Yariel Rodríguez,TOR,SP/multi-inning pitcher candidate pool,61.474,47.373,tier_3_watch_review,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
7c30db5a03db71a0,7c30db5a03db71a0,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,5,stable_top25_locked,656240.0,"Blewett, Scott",Scott Blewett,STL,SP/multi-inning pitcher candidate pool,61.279,40.322,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
3711685839b234ce,3711685839b234ce,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,6,stable_top25_locked,621199.0,"Bowman, Matt",Matt Bowman,TOR,SP/multi-inning pitcher candidate pool,61.24,40.329,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
b25d02b0d435859e,b25d02b0d435859e,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,7,stable_top25_locked,641656.0,"Hamilton, Ian",Ian Hamilton,ATL,SP/multi-inning pitcher candidate pool,60.393,40.578,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
382dd8e537ddca8a,382dd8e537ddca8a,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,8,stable_top25_locked,668716.0,"Murdock, Noah",Noah Murdock,PIT,SP/multi-inning pitcher candidate pool,59.225,41.142,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
b9a47640dc03ee5f,b9a47640dc03ee5f,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,9,stable_top25_locked,669145.0,"Zimmermann, Bruce",Bruce Zimmermann,STL,SP/multi-inning pitcher candidate pool,59.126,46.926,tier_3_watch_review,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
20117bc6ab3ab515,20117bc6ab3ab515,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,10,stable_top25_locked,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,58.438,42.043,tier_4_low_current_risk,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
03bbbec5350be454,03bbbec5350be454,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,11,stable_top25_locked,641312.0,"Anderson, Shaun",Shaun Anderson,LAA,SP/multi-inning pitcher candidate pool,58.055,35.434,tier_4_low_current_risk,agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check|public_contract_market_news_review,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
8f5d9a2d7e76bb49,8f5d9a2d7e76bb49,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,12,stable_top25_locked,663465.0,"Allard, Kolby",Kolby Allard,CLE,SP/multi-inning pitcher candidate pool,58.009,41.095,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
da3792553ca62c7b,da3792553ca62c7b,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,13,stable_top25_locked,596271.0,"Lawrence, Casey",Casey Lawrence,SEA,SP/multi-inning pitcher candidate pool,57.99,40.846,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
24998d09dfe64c21,24998d09dfe64c21,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,14,stable_top25_locked,663462.0,"Campbell, Isaiah",Isaiah Campbell,AZ,SP/multi-inning pitcher candidate pool,57.735,41.745,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
0f486ed50daf85f6,0f486ed50daf85f6,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,15,stable_top25_locked,663432.0,"Rainey, Tanner",Tanner Rainey,DET,SP/multi-inning pitcher candidate pool,57.073,47.713,tier_3_watch_review,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
a9ee0a6cc9003609,a9ee0a6cc9003609,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,16,stable_top25_locked,681151.0,"Murray, Jayden",Jayden Murray,HOU,SP/multi-inning pitcher candidate pool,57.033,37.791,tier_4_low_current_risk,,stable_across_weights|translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Not Yet Reported,,,,
7a73b68d7835ec75,7a73b68d7835ec75,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,17,stable_top25_locked,646242.0,"Díaz, Jhonathan",Jhonathan Díaz,SEA,SP/multi-inning pitcher candidate pool,56.947,41.243,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
be23b172b1b6432e,be23b172b1b6432e,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,18,stable_top25_locked,640454.0,"Krook, Matt",Matt Krook,ATH,SP/multi-inning pitcher candidate pool,56.901,47.561,tier_3_watch_review,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
86adfdcd2b609c3b,86adfdcd2b609c3b,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,19,stable_top25_locked,669721.0,"Daniel, Davis",Davis Daniel,CIN,SP/multi-inning pitcher candidate pool,56.841,41.157,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
172aa89ada448aa8,172aa89ada448aa8,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,20,stable_top25_locked,664192.0,"Lucchesi, Joey",Joey Lucchesi,LAA,SP/multi-inning pitcher candidate pool,56.272,41.595,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
4405181803ef07f3,4405181803ef07f3,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,21,stable_top25_locked,606160.0,"Montero, Rafael",Rafael Montero,NYY,SP/multi-inning pitcher candidate pool,55.892,41.935,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
0527e11050b44177,0527e11050b44177,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,22,stable_top25_locked,642152.0,"Trivino, Lou",Lou Trivino,PHI,SP/multi-inning pitcher candidate pool,55.723,42.013,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
bd53a016f456930a,bd53a016f456930a,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,23,stable_top25_locked,642520.0,"Garabito, Gerson",Gerson Garabito,MIL,SP/multi-inning pitcher candidate pool,55.579,42.767,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
50e1a03458f9e1f2,50e1a03458f9e1f2,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,24,stable_top25_locked,471911.0,"Carrasco, Carlos",Carlos Carrasco,ATL,SP/multi-inning pitcher candidate pool,55.181,39.053,tier_4_low_current_risk,,stable_across_weights|ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
1dbd6dd10cc9a699,1dbd6dd10cc9a699,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,25,stable_top50_review_locked,680689.0,"Richardson, Lyon",Lyon Richardson,MIL,SP/multi-inning pitcher candidate pool,54.884,48.001,tier_3_watch_review,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
8a1d7209f28969e1,8a1d7209f28969e1,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,26,stable_top50_review_locked,682610.0,"Muñoz, Roddery",Roddery Muñoz,HOU,SP/multi-inning pitcher candidate pool,54.542,42.461,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
8931f2890fdbdd3b,8931f2890fdbdd3b,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,27,stable_top50_review_locked,691251.0,"Lara, Andry",Andry Lara,WSH,SP/multi-inning pitcher candidate pool,54.385,42.14,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
bb0ba3f751af1c43,bb0ba3f751af1c43,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,28,stable_top50_review_locked,605242.0,"Fulmer, Michael",Michael Fulmer,SF,SP/multi-inning pitcher candidate pool,54.321,48.453,tier_3_watch_review,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better|tool_process_signal,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
eb0e31e197f71be3,eb0e31e197f71be3,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,29,stable_top50_review_locked,688497.0,"Rashi, Taylor",Taylor Rashi,MIN,SP/multi-inning pitcher candidate pool,54.12,38.314,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,
7f482518adc54611,7f482518adc54611,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,30,stable_top50_review_locked,683021.0,"Stefanic, Michael",Michael Stefanic,ATH,SP/multi-inning pitcher candidate pool,53.84,42.524,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
